rv,smi,cur_sentence,elapsed_time,seed
11.6,CC1CCCC1C(=O)N1CCCCC1c1cc(NC(=O)Cc2c(F)cccc2F)n[nH]1,[BOS]C[C@@H]1CCC[C@@H]1C(=O)N1CCCC[C@@H]1c1cc(NC(=O)Cc2c(F)cccc2F)n[nH]1[EOS],4828.894906282425,42
12.0,Cn1nc(-c2nc(CC(=O)Nc3cccc(C(F)(F)F)c3)no2)c(=O)c2ccccc21,[BOS]Cn1nc(-c2nc(CC(=O)Nc3cccc(C(F)(F)F)c3)no2)c(=O)c2ccccc21[EOS],9937.990629196167,42
11.6,Cc1nccc(-c2cccc(NC(=O)C(=O)NC3CCC(c4ccc(F)cc4)C3)c2)n1,[BOS]Cc1nccc(-c2cccc(NC(=O)C(=O)N[C@@H]3CC[C@@H](c4ccc(F)cc4)C3)c2)n1[EOS],14842.052224874496,42
11.0,Cc1cccnc1Oc1ccc(C(=O)NCCc2ccccc2C(F)(F)F)cc1,[BOS]Cc1cccnc1Oc1ccc(C(=O)NCCc2ccccc2C(F)(F)F)cc1[EOS],19930.312837839127,42
11.6,Cc1ccc(NC(=O)NC(=O)C(C)OC(=O)C2CC(=O)N(c3ccc(F)c(C)c3)C2)c(C)c1,[BOS]Cc1cc(N2C[C@@H](C(=O)O[C@H](C)C(=O)NC(=O)Nc3ccc(C)cc3C)CC2=O)ccc1F[EOS][EOS][EOS][EOS][EOS][EOS],25507.00405240059,42
11.8,O=C(c1nn(-c2ccc(Cl)c(F)c2)c2c1CCC2)N1CCc2cc(F)cc(F)c2C1,[BOS]O=C(c1nn(-c2ccc(Cl)c(F)c2)c2c1CCC2)N1CCc2cc(F)cc(F)c2C1[EOS],30009.27350282669,42
11.1,Cc1ccc(-c2nc(CNC(=O)CCC(=O)c3ccc4c(c3)CCC(=O)N4)co2)cc1,[BOS]Cc1ccc(-c2nc(CNC(=O)CCC(=O)c3ccc4c(c3)CCC(=O)N4)co2)cc1[EOS],35159.57064938545,42
11.7,O=C(NCC1OCC2CCN(C(=O)CCc3ccc(F)cc3)CC21)C1Cc2ccccc2O1,[BOS]O=C(NC[C@@H]1OC[C@@H]2CCN(C(=O)CCc3ccc(F)cc3)C[C@@H]21)[C@@H]1Cc2ccccc2O1[EOS],41324.76357841492,42
12.0,COC1CCOc2c(NC(=O)NC3CC(=O)N(c4ccc(Oc5ccccc5)cc4)C3)cccc21,[BOS]CO[C@@H]1CCOc2c(NC(=O)N[C@H]3CC(=O)N(c4ccc(Oc5ccccc5)cc4)C3)cccc21[EOS],46379.77726173401,42
10.9,N#Cc1ccc(OCc2cccc(C(=O)Nc3ccc(N4CCCC4=O)cn3)c2)cc1,[BOS]N#Cc1ccc(OCc2cccc(C(=O)Nc3ccc(N4CCCC4=O)cn3)c2)cc1[EOS],51255.654729127884,42
12.0,O=C1CCCc2cc(C(=O)N3CCC(C(=O)c4cc(F)ccc4F)CC3)ccc2N1,[BOS]O=C1CCCc2cc(C(=O)N3CCC(C(=O)c4cc(F)ccc4F)CC3)ccc2N1[EOS],55822.89717125893,42
12.0,Cc1nnnn1-c1cc(NC(=O)NCC(C)(C)c2ccc3ccccc3c2)ccc1F,[BOS]Cc1nnnn1-c1cc(NC(=O)NCC(C)(C)c2ccc3ccccc3c2)ccc1F[EOS],60889.461236953735,42
11.6,Cc1c(C(=O)NC2CCN(c3ccc(C(F)(F)F)cc3)C2=O)oc2c(Cl)cccc12,[BOS]Cc1c(C(=O)N[C@H]2CCN(c3ccc(C(F)(F)F)cc3)C2=O)oc2c(Cl)cccc12[EOS],65487.790464639664,42
11.3,CC(NC(=O)N1CC=C(c2cccc3ccccc23)C1)c1ccc2c(c1)CCC(=O)N2,[BOS]C[C@H](NC(=O)N1CC=C(c2cccc3ccccc23)C1)c1ccc2c(c1)CCC(=O)N2[EOS],70272.73258113861,42
11.7,O=C1Cc2cc(NC(=O)Nc3cccc(C(=O)c4ccccc4)c3)ccc2N1,[BOS]O=C1Cc2cc(NC(=O)Nc3cccc(C(=O)c4ccccc4)c3)ccc2N1[EOS],74588.51382493973,42
12.3,CC(NC(=O)c1nn(-c2cccc(F)c2)c2c1CCCC2)C(=O)Nc1cccc(N2CCCC2)c1,[BOS]C[C@H](NC(=O)c1nn(-c2cccc(F)c2)c2c1CCCC2)C(=O)Nc1cccc(N2CCCC2)c1[EOS],79943.69988799095,42
11.6,O=C(NCCC1COc2ccccc2O1)c1cc(-c2ccc3ccccc3c2)n[nH]1,[BOS]O=C(NCC[C@H]1COc2ccccc2O1)c1cc(-c2ccc3ccccc3c2)n[nH]1[EOS],85402.55035948753,42
11.6,NC(=O)C1CC(C(=O)NCCCOc2ccc3ccccc3c2)=NN1c1ccccc1Cl,[BOS]NC(=O)[C@H]1CC(C(=O)NCCCOc2ccc3ccccc3c2)=NN1c1ccccc1Cl[EOS],90940.99951720238,42
12.4,O=C(NCC(O)c1cccc2ccccc12)NC1CCN(c2ccc(C(F)(F)F)cc2)C1=O,[BOS]O=C(NC[C@H](O)c1cccc2ccccc12)N[C@@H]1CCN(c2ccc(C(F)(F)F)cc2)C1=O[EOS],96502.40914607048,42
11.3,CC(Cc1nnc(-c2ccc3c(c2)OCCO3)o1)c1cccc(C(F)(F)F)c1,[BOS]C[C@@H](Cc1nnc(-c2ccc3c(c2)OCCO3)o1)c1cccc(C(F)(F)F)c1[EOS],100927.48373389244,42
11.8,Cc1cc2cc(NC(=O)C(=O)NC3CCN(c4c(F)cccc4F)C3=O)ccc2n(C)c1=O,[BOS]Cc1cc2cc(NC(=O)C(=O)N[C@H]3CCN(c4c(F)cccc4F)C3=O)ccc2n(C)c1=O[EOS],105388.891310215,42
12.3,CC(=O)N1CCCc2cc(-c3noc(-c4c[nH]c5c(F)cc(F)cc5c4=O)n3)ccc21,[BOS]CC(=O)N1CCCc2cc(-c3noc(-c4c[nH]c5c(F)cc(F)cc5c4=O)n3)ccc21[EOS],109279.46031045914,42
11.0,CC(CCc1ccc(Br)cc1)NC(=O)Nc1cc(C(C)(C)C)nn1-c1ccccn1,[BOS]C[C@@H](CCc1ccc(Br)cc1)NC(=O)Nc1cc(C(C)(C)C)nn1-c1ccccn1[EOS],114110.89798569679,42
11.5,Cc1coc(-c2cc(NC(=O)N3Cc4ccccc4C(C)C3)ccc2C)n1,[BOS]Cc1coc(-c2cc(NC(=O)N3Cc4ccccc4[C@@H](C)C3)ccc2C)n1[EOS],118368.81979179382,42
11.5,O=C(NCCc1nnc(-c2ccccc2)o1)C1CC1c1ccc(F)cc1F,[BOS]O=C(NCCc1nnc(-c2ccccc2)o1)[C@@H]1C[C@H]1c1ccc(F)cc1F[EOS],5057.862593650818,42
10.1,Cn1cc2cc(C(=O)Nc3cc(C4CCCCN4C(=O)CCC4CCOC4)[nH]n3)ccc2n1,[BOS]Cn1cc2cc(C(=O)Nc3cc([C@@H]4CCCCN4C(=O)CC[C@H]4CCOC4)[nH]n3)ccc2n1[EOS][EOS],8442.081075191498,42
12.3,O=C1Cc2ccc(NC(=O)Nc3cc(-c4cccc(C(F)(F)F)c4)no3)cc2N1,[BOS]O=C1Cc2ccc(NC(=O)Nc3cc(-c4cccc(C(F)(F)F)c4)no3)cc2N1[EOS],12506.311319828033,42
11.4,O=C1CCC(C(=O)Nc2ccc(CCC(O)c3ccccc3)cc2)c2ccccc21,[BOS]O=C1CC[C@H](C(=O)Nc2ccc(CC[C@H](O)c3ccccc3)cc2)c2ccccc21[EOS],17530.933844804764,42
11.3,CC(Oc1ccc(C(=O)NCC(=O)N2CCc3ccccc3C2)cc1)c1ccccc1,[BOS]C[C@@H](Oc1ccc(C(=O)NCC(=O)N2CCc3ccccc3C2)cc1)c1ccccc1[EOS],22491.07150220871,42
12.7,Cc1ccc(Oc2ccc(NC(=O)NCc3ccc4c(c3)C(=O)NCC4)cc2)cc1C,[BOS]Cc1ccc(Oc2ccc(NC(=O)NCc3ccc4c(c3)C(=O)NCC4)cc2)cc1C[EOS],27161.02428150177,42
13.2,O=C(NCC1CCC(c2ccccc2)CC1)C(=O)Nc1cccc(C(=O)N2CCc3ccccc32)c1,[BOS]O=C(NCC1CCC(c2ccccc2)CC1)C(=O)Nc1cccc(C(=O)N2CCc3ccccc32)c1[EOS],31929.397724866867,42
10.9,O=C(NC1CC2CCC(C1)N2C(=O)CCc1ccc(F)cc1)c1cc(-c2ccc(Cl)cc2)no1,[BOS]O=C(N[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)CCc1ccc(F)cc1)c1cc(-c2ccc(Cl)cc2)no1[EOS][EOS][EOS][EOS],36090.31026339531,42
13.3,CC1(C)NC(=O)N(c2cccc(NC(=O)NC3CC(=O)N(c4cccc(C(F)(F)F)c4)C3)c2)C1=O,[BOS]CC1(C)NC(=O)N(c2cccc(NC(=O)N[C@H]3CC(=O)N(c4cccc(C(F)(F)F)c4)C3)c2)C1=O[EOS][EOS][EOS][EOS],40579.53494119644,42
12.0,O=C1CC(C(=O)NCc2ccc(CN3CCc4ccccc43)cc2)C2CCCCC2N1,[BOS]O=C1C[C@H](C(=O)NCc2ccc(CN3CCc4ccccc43)cc2)[C@@H]2CCCC[C@H]2N1[EOS],45845.39577507973,42
11.3,Cn1nnc2cc(C(=O)Nc3ccc(=O)n(Cc4ccc(Cl)cc4)c3)ccc21,[BOS]Cn1nnc2cc(C(=O)Nc3ccc(=O)n(Cc4ccc(Cl)cc4)c3)ccc21[EOS],49966.36968040466,42
11.1,Cc1cccc2[nH]c(NC(=O)c3cccc(N4CCN(C(=O)OC(C)(C)C)CC4)c3)nc12,[BOS]Cc1cccc2[nH]c(NC(=O)c3cccc(N4CCN(C(=O)OC(C)(C)C)CC4)c3)nc12[EOS][EOS][EOS][EOS][EOS][EOS][EOS],54198.821684360504,42
11.3,Cc1nc(-c2cccc(C(=O)OCC(=O)N3c4ccccc4NC(=O)C34CCCC4)c2)cs1,[BOS]Cc1nc(-c2cccc(C(=O)OCC(=O)N3c4ccccc4NC(=O)C34CCCC4)c2)cs1[EOS],59263.84546375275,42
11.6,CC(NC(=O)Nc1cccc(S(=O)(=O)C2CCOCC2)c1)c1ccc(Cl)c2ccccc12,[BOS]C[C@H](NC(=O)Nc1cccc(S(=O)(=O)C2CCOCC2)c1)c1ccc(Cl)c2ccccc12[EOS],64265.67314529419,42
11.0,Cc1ccc(CC2CCCN2C(=O)C2CCN(S(=O)(=O)c3cc(F)ccc3F)CC2)cc1,[BOS]Cc1ccc(C[C@@H]2CCCN2C(=O)C2CCN(S(=O)(=O)c3cc(F)ccc3F)CC2)cc1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],69322.27014017105,42
12.2,O=C(NCC1Cc2ccccc2C1)C(=O)Nc1ccc2c(n1)CCCC2=O,[BOS]O=C(NCC1Cc2ccccc2C1)C(=O)Nc1ccc2c(n1)CCCC2=O[EOS],74119.66059327126,42
11.4,Cc1nc(C)n(Cc2cccc(NC(=O)C(=O)NCCN3c4ccccc4CC3C)c2)n1,[BOS]Cc1nc(C)n(Cc2cccc(NC(=O)C(=O)NCCN3c4ccccc4C[C@@H]3C)c2)n1[EOS],79208.68560194969,42
10.2,Fc1ccc2c(c1)N(Cc1ccc(-c3ccccc3)cc1)CCCO2,[BOS]Fc1ccc2c(c1)N(Cc1ccc(-c3ccccc3)cc1)CCCO2[EOS],82951.2744808197,42
13.4,O=C(NCC1C2Cc3ccccc3C12)C(=O)N1CCC(N2CCc3ccccc32)CC1,[BOS]O=C(NC[C@@H]1[C@H]2Cc3ccccc3[C@H]12)C(=O)N1CCC(N2CCc3ccccc32)CC1[EOS],87602.76854038239,42
11.5,CC(C(=O)Nc1ccc(C(=O)N2CCc3ccccc32)cc1)c1ccc(F)c(F)c1,[BOS]C[C@H](C(=O)Nc1ccc(C(=O)N2CCc3ccccc32)cc1)c1ccc(F)c(F)c1[EOS],92328.84763884544,42
11.7,O=C(Nc1cccc(Oc2ccncc2)c1)C(=O)NC1CCN(c2ccc(Cl)c(F)c2)C1=O,[BOS]O=C(Nc1cccc(Oc2ccncc2)c1)C(=O)N[C@@H]1CCN(c2ccc(Cl)c(F)c2)C1=O[EOS],97105.52530145645,42
12.4,O=C(NC1CC2CCC(C1)N2C(=O)C1COc2ccccc2O1)c1cccc(C(F)c2cccc(F)c2)c1,[BOS]O=C(N[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)[C@@H]1COc2ccccc2O1)c1cccc([C@H](F)c2cccc(F)c2)c1[EOS],102440.59318375587,42
12.2,O=C(NCc1ccc(C(=O)N2CCCC2)cc1)Nc1cccc(NC(=O)c2ccccc2)c1,[BOS]O=C(NCc1ccc(C(=O)N2CCCC2)cc1)Nc1cccc(NC(=O)c2ccccc2)c1[EOS],107501.82086777687,42
11.5,O=C(NCCc1cc2ccccc2o1)NC1CCC(c2cccc(F)c2)C1,[BOS]O=C(NCCc1cc2ccccc2o1)N[C@H]1CC[C@@H](c2cccc(F)c2)C1[EOS],111841.87597966194,42
10.7,CC1CC(CCNC(=O)Nc2ccnc3ccc(Oc4ccccc4)cc23)CC(C)O1,[BOS]C[C@@H]1C[C@@H](CCNC(=O)Nc2ccnc3ccc(Oc4ccccc4)cc23)C[C@H](C)O1[EOS],5204.173735618591,42
10.9,CC(CNC(=O)CCc1ccc2ccccc2n1)c1nc2ccccc2o1,[BOS]C[C@H](CNC(=O)CCc1ccc2ccccc2n1)c1nc2ccccc2o1[EOS],10284.567422866821,42
11.5,CC(NC(=O)NCCN1CCc2ccccc2C1=O)c1ccc(-c2ccccc2)cc1,[BOS]C[C@H](NC(=O)NCCN1CCc2ccccc2C1=O)c1ccc(-c2ccccc2)cc1[EOS],15552.292218446732,42
11.9,O=C(CCc1ccc2ccccc2c1)NCC(=O)N1CCc2ccccc2C1,[BOS]O=C(CCc1ccc2ccccc2c1)NCC(=O)N1CCc2ccccc2C1[EOS],21033.617348194122,42
12.4,O=C(NCc1ccc(N2CCOCC2)nc1)Nc1cccc(Oc2cccc(C(F)(F)F)c2)c1,[BOS]O=C(NCc1ccc(N2CCOCC2)nc1)Nc1cccc(Oc2cccc(C(F)(F)F)c2)c1[EOS],26183.451595306396,42
11.6,Cc1ccc(C2OCCC2NC(=O)Nc2ccc(-c3ccccc3F)nn2)cn1,[BOS]Cc1ccc([C@H]2OCC[C@@H]2NC(=O)Nc2ccc(-c3ccccc3F)nn2)cn1[EOS],30637.378212451935,42
12.6,N#Cc1ccccc1-c1ccc(CNC(=O)C(=O)Nc2ccc3c(n2)CCC3)cc1,[BOS]N#Cc1ccccc1-c1ccc(CNC(=O)C(=O)Nc2ccc3c(n2)CCC3)cc1[EOS],35659.60634684563,42
11.4,CCN1C(=O)Cc2cc(NC(=O)COc3ccc(-c4ccccc4)cc3)ccc21,[BOS]CCN1C(=O)Cc2cc(NC(=O)COc3ccc(-c4ccccc4)cc3)ccc21[EOS],40254.83568572998,42
