rv,smi,cur_sentence,elapsed_time,seed
10.4,O=C(Nc1cc(C2CCCCN2C(=O)C2C3CCCC2c2ccccc2N3)[nH]n1)c1cc2n(n1)CCCC2,[BOS]O=C(Nc1cc([C@H]2CCCCN2C(=O)[C@@H]2[C@@H]3CCC[C@H]2c2ccccc2N3)[nH]n1)c1cc2n(n1)CCCC2[EOS],41655.714111328125,42
9.6,Cc1cc(C2CN(C(=O)C(=O)Nc3ccc(-c4nnnn4C(C)C)c(F)c3)CCO2)ccc1F,[BOS]Cc1cc([C@@H]2CN(C(=O)C(=O)Nc3ccc(-c4nnnn4C(C)C)c(F)c3)CCO2)ccc1F[EOS][EOS][EOS][EOS],46156.21360898018,42
9.8,Cc1cccc(-c2cccc(CNC(=O)C3Cc4ccccc4C(=O)O3)c2)c1,[BOS]Cc1cccc(-c2cccc(CNC(=O)[C@@H]3Cc4ccccc4C(=O)O3)c2)c1[EOS],50464.349878549576,42
10.6,O=C(c1cccc(Cc2cccc(F)c2)c1)N1CCC2(CCCN(C(=O)C3CNc4ccccc43)C2)CC1,[BOS]O=C(c1cccc(Cc2cccc(F)c2)c1)N1CCC2(CCCN(C(=O)[C@@H]3CNc4ccccc43)C2)CC1[EOS][EOS][EOS][EOS][EOS][EOS][EOS],55813.18468737602,42
9.9,Cc1cccc(-c2cnccc2C(=O)N2CCOCC3(C2)CN(C(=O)c2ccc(C)[nH]c2=O)CCO3)c1,[BOS]Cc1cccc(-c2cnccc2C(=O)N2CCOC[C@]3(CN(C(=O)c4ccc(C)[nH]c4=O)CCO3)C2)c1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],60756.96007394791,42
9.9,O=C(CC1CC2CCC1C2)N1CCOC2(CCN(C(=O)c3c[nH]c4ncc(C(F)(F)F)cc34)C2)C1,[BOS]O=C(C[C@H]1C[C@@H]2CC[C@H]1C2)N1CCO[C@@]2(CCN(C(=O)c3c[nH]c4ncc(C(F)(F)F)cc34)C2)C1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],65267.99481534958,42
9.6,CC1CC(=O)Nc2ccc(C(=O)N3CCN(C(=O)c4ccc(C(F)(F)F)cc4)CC3)cc2N1,[BOS]C[C@H]1CC(=O)Nc2ccc(C(=O)N3CCN(C(=O)c4ccc(C(F)(F)F)cc4)CC3)cc2N1[EOS][EOS][EOS],69667.14435362816,42
9.3,O=C(c1ncc[nH]1)N1CCC2(CCCN(C(=O)c3cnccc3-c3ccccc3)C2)CC1,[BOS]O=C(c1ncc[nH]1)N1CCC2(CCCN(C(=O)c3cnccc3-c3ccccc3)C2)CC1[EOS][EOS],73797.72750425339,42
9.4,O=C1CSc2ncc(C(=O)NC3C4COCC3CN(C(=O)C3(F)CCCCC3(F)F)C4)cc2N1,[BOS]O=C1CSc2ncc(C(=O)N[C@H]3[C@@H]4COC[C@H]3CN(C(=O)[C@]3(F)CCCCC3(F)F)C4)cc2N1[EOS][EOS][EOS][EOS],78568.32940888405,42
9.4,O=C(c1ccccc1Oc1ccccc1)N1CCC2(C1)CN(C(=O)C1ON=C(c3ccccc3)O1)CCO2,[BOS]O=C(c1ccccc1Oc1ccccc1)N1CC[C@@]2(C1)CN(C(=O)[C@H]1ON=C(c3ccccc3)O1)CCO2[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],83148.79955768585,42
9.7,O=C(CC1CC2CCC1C2)N1CCOC2(CCN(C(=O)c3cccc4[nH]c(C(F)(F)F)nc34)C2)C1,[BOS]O=C(C[C@@H]1C[C@@H]2CC[C@H]1C2)N1CCO[C@]2(CCN(C(=O)c3cccc4[nH]c(C(F)(F)F)nc34)C2)C1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],87554.91341471672,42
9.0,O=C(NC1c2ccccc2CC12CCOCC2)N1CCc2c(O)cccc2C1,[BOS]O=C(N[C@@H]1c2ccccc2CC12CCOCC2)N1CCc2c(O)cccc2C1[EOS],91947.0282754898,42
9.4,O=C(C1CCN(c2ccc(F)cn2)CC1)N1C2CCC1CC(NC(=O)C1(c3ccccc3F)CC1)C2,[BOS]O=C(C1CCN(c2ccc(F)cn2)CC1)N1[C@@H]2CC[C@H]1C[C@@H](NC(=O)C1(c3ccccc3F)CC1)C2[EOS],96244.07680988312,42
9.7,CC1C(Cc2ccccc2)CCN1C(=O)c1ccc2c(c1)C(=O)N(Cc1ccccc1)C2=O,[BOS]C[C@H]1[C@H](Cc2ccccc2)CCN1C(=O)c1ccc2c(c1)C(=O)N(Cc1ccccc1)C2=O[EOS],100454.82162261009,42
10.1,CC(=O)N1c2ccc(S(=O)(=O)Nc3nc4c(C5CCCCC5)cccc4s3)cc2CC1C,[BOS]CC(=O)N1c2ccc(S(=O)(=O)Nc3nc4c(C5CCCCC5)cccc4s3)cc2C[C@@H]1C[EOS],104819.57883358002,42
10.2,Cc1cccc(F)c1C(=O)N1CCCCC1c1cc(NC(=O)Cc2ccc3c(c2)CCCO3)n[nH]1,[BOS]Cc1cccc(F)c1C(=O)N1CCCC[C@H]1c1cc(NC(=O)Cc2ccc3c(c2)CCCO3)n[nH]1[EOS],109197.45775318146,42
9.8,O=C(Nc1ccc(Cc2nnc3n2CCCCC3)cc1)C1CC12CCCc1ccccc12,[BOS]O=C(Nc1ccc(Cc2nnc3n2CCCCC3)cc1)[C@H]1C[C@]12CCCc1ccccc12[EOS],4612.3416249752045,42
9.5,CC1CN(C(=O)c2ccc(NC(=O)c3cccc(N4C(=O)c5ccccc5C4=O)c3)cc2)CC(C)O1,[BOS]C[C@@H]1CN(C(=O)c2ccc(NC(=O)c3cccc(N4C(=O)c5ccccc5C4=O)c3)cc2)C[C@@H](C)O1[EOS][EOS][EOS][EOS][EOS][EOS][EOS],9143.943846702576,42
9.4,O=C(C(O)c1ccccc1)N1CCC(C2CCCCN2C(=O)C2CC2c2ccccc2)CC1,[BOS]O=C([C@@H](O)c1ccccc1)N1CCC([C@@H]2CCCCN2C(=O)[C@H]2C[C@H]2c2ccccc2)CC1[EOS],13713.079519033432,42
8.9,O=C(CN1CCc2ccccc2C1=O)N1CCC(Oc2ccc(C3CC3)cn2)C1,[BOS]O=C(CN1CCc2ccccc2C1=O)N1CC[C@@H](Oc2ccc(C3CC3)cn2)C1[EOS],17892.44278693199,42
9.8,O=C(c1cc(-c2cc(F)cc(F)c2)n[nH]1)N1CCCC2(CCN(C(=O)c3ccc(F)cc3F)CC2)C1,[BOS]O=C(c1ccc(F)cc1F)N1CCC2(CCCN(C(=O)c3cc(-c4cc(F)cc(F)c4)n[nH]3)C2)CC1[EOS],22142.188598632812,42
10.0,O=C(Nc1cc(C2CCCCN2C(=O)C(O)Cc2ccccc2)[nH]n1)C1CNc2ccccc21,[BOS]O=C(Nc1cc([C@H]2CCCCN2C(=O)[C@H](O)Cc2ccccc2)[nH]n1)[C@H]1CNc2ccccc21[EOS],27201.86757349968,42
9.6,O=C(c1cc(-c2cc(F)cc(F)c2)n[nH]1)N1CCC(C2CCCCN2C(=O)C2(F)CCCCC2)CC1,[BOS]O=C(c1cc(-c2cc(F)cc(F)c2)n[nH]1)N1CCC([C@@H]2CCCCN2C(=O)C2(F)CCCCC2)CC1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],31873.40725016594,42
9.1,Cc1cc(C(=O)NC2C3CCc4ccccc4C32)nc2[nH]c(=O)[nH]c(=O)c12,[BOS]Cc1cc(C(=O)N[C@@H]2[C@@H]3CCc4ccccc4[C@H]32)nc2[nH]c(=O)[nH]c(=O)c12[EOS][EOS][EOS][EOS][EOS][EOS][EOS],36005.16185116768,42
9.5,O=C(C1=NOC(c2ccccc2)C1)N1CCOCC2(C1)CN(C(=O)C1CC1c1ccccc1)CCO2,[BOS]O=C(C1=NO[C@H](c2ccccc2)C1)N1CCOC[C@]2(C1)CN(C(=O)[C@@H]1C[C@H]1c1ccccc1)CCO2[EOS][EOS],40530.944365262985,42
10.3,O=C(Cc1cccc2ncccc12)N1CCC2(CCCN(C(=O)C3C4CCCC3c3ccccc3N4)C2)CC1,[BOS]O=C(Cc1cccc2ncccc12)N1CCC2(CCCN(C(=O)[C@@H]3[C@@H]4CCC[C@H]3c3ccccc3N4)C2)CC1[EOS],45562.15956616402,42
9.8,O=C(Nc1cc(C2CCCCN2C(=O)C2Cc3ccccc3O2)[nH]n1)C1CCC2(CC1)OCCO2,[BOS]O=C(Nc1cc([C@@H]2CCCCN2C(=O)[C@H]2Cc3ccccc3O2)[nH]n1)C1CCC2(CC1)OCCO2[EOS][EOS][EOS][EOS][EOS][EOS],50268.55881381035,42
9.5,NC(=O)c1ccc(NC(=O)C(=O)N2CCN(C(=O)c3cccc4ccccc34)CC2)cc1Cl,[BOS]NC(=O)c1ccc(NC(=O)C(=O)N2CCN(C(=O)c3cccc4ccccc34)CC2)cc1Cl[EOS],54309.043853998184,42
9.2,COc1ccc(C)c(C(=O)N2CCCCC2c2cc(NC(=O)C3CCc4nc[nH]c4C3)n[nH]2)c1,[BOS]COc1ccc(C)c(C(=O)N2CCCC[C@@H]2c2cc(NC(=O)[C@@H]3CCc4nc[nH]c4C3)n[nH]2)c1[EOS][EOS][EOS][EOS][EOS][EOS][EOS],59006.01075267792,42
10.2,Cc1cnn(C2CCCc3ccccc32)c1NC(=O)C1CCN(c2nc3ccccc3o2)CC1,[BOS]Cc1cnn([C@H]2CCCc3ccccc32)c1NC(=O)C1CCN(c2nc3ccccc3o2)CC1[EOS],64170.61836528778,42
9.4,Cn1c(=O)c(CNC(=O)N2CCc3c(cccc3C(F)(F)F)C2)cc2ccccc21,[BOS]Cn1c(=O)c(CNC(=O)N2CCc3c(cccc3C(F)(F)F)C2)cc2ccccc21[EOS],68188.55631828308,42
10.4,O=C1CCc2cc(F)c(NC(=O)NCC3CC4c5ccccc5C3c3ccccc34)cc2N1,[BOS]O=C(NC[C@@H]1CC2c3ccccc3C1c1ccccc12)Nc1cc2c(cc1F)CCC(=O)N2[EOS],72732.17822599411,42
9.4,O=C(CCc1c[nH]c2ncccc12)N1CCC2(CCCN(C(=O)CC3OCCc4ccccc43)C2)CC1,[BOS]O=C(CCc1c[nH]c2ncccc12)N1CCC2(CCCN(C(=O)C[C@@H]3OCCc4ccccc43)C2)CC1[EOS][EOS][EOS][EOS],77956.92588663101,42
10.4,O=C(Nc1cc(C2CCCCN2C(=O)CC2OCCc3ccccc32)[nH]n1)C1Cc2ccccc2C1,[BOS]O=C(Nc1cc([C@@H]2CCCCN2C(=O)C[C@H]2OCCc3ccccc32)[nH]n1)C1Cc2ccccc2C1[EOS],82976.41308903694,42
9.7,CC1(C)CC(C)(C)c2cc(NC(=O)CN3C(=O)NC4(CCc5ccccc54)C3=O)ccc21,[BOS]CC1(C)CC(C)(C)c2cc(NC(=O)CN3C(=O)N[C@@]4(CCc5ccccc54)C3=O)ccc21[EOS],87037.51933312416,42
10.4,O=C(Nc1ccc(C(=O)N2CCCC2c2ccccc2)cc1)C1CCN(c2ccc3nnnn3n2)CC1,[BOS]O=C(Nc1ccc(C(=O)N2CCC[C@H]2c2ccccc2)cc1)C1CCN(c2ccc3nnnn3n2)CC1[EOS],91546.98980093002,42
9.6,Cc1cccc(CC(=O)N2CCCCC2c2cc(NC(=O)C3CCc4[nH]c(=O)[nH]c(=O)c4C3)n[nH]2)c1,[BOS]Cc1cccc(CC(=O)N2CCCC[C@@H]2c2cc(NC(=O)[C@@H]3CCc4[nH]c(=O)[nH]c(=O)c4C3)n[nH]2)c1[EOS],96207.33198094368,42
8.9,O=C(C(=O)N1CCCCC1C1CCN(C(=O)c2ccc(-c3ccccc3)cc2)CC1)C1CC1,[BOS]O=C(C(=O)N1CCCC[C@H]1C1CCN(C(=O)c2ccc(-c3ccccc3)cc2)CC1)C1CC1[EOS][EOS][EOS][EOS][EOS][EOS],100613.1155154705,42
10.4,O=C(c1cnc2ccc(Cl)cc2c1)N1CCC2(C1)CN(C(=O)C1CC1c1ccc(F)cc1)CCO2,[BOS]O=C(c1cnc2ccc(Cl)cc2c1)N1CC[C@]2(C1)CN(C(=O)[C@H]1C[C@H]1c1ccc(F)cc1)CCO2[EOS],105030.5099003315,42
10.1,O=C(C1CC1c1cccc2ccccc12)N1CCc2cc(S(=O)(=O)N3CCCCC3)ccc21,[BOS]O=C([C@H]1C[C@@H]1c1cccc2ccccc12)N1CCc2cc(S(=O)(=O)N3CCCCC3)ccc21[EOS],108763.29516625404,42
9.2,Cc1cccc(-c2cncc(C(=O)NCC3CC(c4ccc5c(c4)CCO5)=NO3)c2)c1,[BOS]Cc1cccc(-c2cncc(C(=O)NC[C@H]3CC(c4ccc5c(c4)CCO5)=NO3)c2)c1[EOS],4769.498500823975,42
10.1,CC(Cc1ccc(F)cc1)C(=O)N1CCC2(CN(C(=O)c3ccc4c(c3)NC(=O)C(C)O4)CCO2)C1,[BOS]C[C@H](Cc1ccc(F)cc1)C(=O)N1CC[C@@]2(CN(C(=O)c3ccc4c(c3)NC(=O)[C@@H](C)O4)CCO2)C1[EOS][EOS][EOS][EOS],9638.734256267548,42
9.4,O=C(NCc1nc(Cc2ccccc2F)no1)N1CCc2c(cccc2N2CCOC2=O)C1,[BOS]O=C(NCc1nc(Cc2ccccc2F)no1)N1CCc2c(cccc2N2CCOC2=O)C1[EOS],14166.769721031189,42
9.7,O=C1CC(C(=O)N2CCCCC2C2CC(NC(=O)c3ccc(=O)n(-c4ccccc4)n3)N=N2)CCN1,[BOS]O=C1C[C@H](C(=O)N2CCCC[C@@H]2C2CC(NC(=O)c3ccc(=O)n(-c4ccccc4)n3)N=N2)CCN1[EOS][EOS][EOS][EOS][EOS][EOS][EOS],19363.04303264618,42
9.9,O=C(c1ccc(CN2CCCC3CCCCC32)cc1)N1CCN(C2CCS(=O)(=O)C2)CC1,[BOS]O=C(c1ccc(CN2CCC[C@H]3CCCC[C@@H]32)cc1)N1CCN([C@H]2CCS(=O)(=O)C2)CC1[EOS],23834.54287171364,42
10.5,O=C(Nc1ccc(C(=O)N2CCc3ccccc32)cc1)C(=O)N1CCc2ccccc2CC1,[BOS]O=C(Nc1ccc(C(=O)N2CCc3ccccc32)cc1)C(=O)N1CCc2ccccc2CC1[EOS],28566.67201089859,42
9.3,O=C(c1cccn2cncc12)N1CCOCC2(C1)CN(C(=O)C1CCc3ccccc31)CCO2,[BOS]O=C(c1cccn2cncc12)N1CCOC[C@]2(C1)CN(C(=O)[C@H]1CCc3ccccc31)CCO2[EOS][EOS][EOS][EOS][EOS][EOS][EOS],32938.36026144028,42
9.7,O=C(CCC1CNc2ccccc2C1)N1CCOC2(CCN(C(=O)Cc3[nH]nc4c(Cl)cccc34)C2)C1,[BOS]O=C(CC[C@H]1CNc2ccccc2C1)N1CCO[C@]2(CCN(C(=O)Cc3[nH]nc4c(Cl)cccc34)C2)C1[EOS][EOS],37925.84471130371,42
9.8,O=C(Cc1n[nH]c2cc(Cl)ccc12)NC1CC2CCC(C1)N2C(=O)C1C2CCCC1c1ccccc1N2,[BOS]O=C(Cc1n[nH]c2cc(Cl)ccc12)N[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)[C@H]1[C@@H]2CCC[C@H]1c1ccccc1N2[EOS][EOS],42958.037215948105,42
9.0,CC(C)[NH+]1CCC(n2c([O-])c(-c3ccc4ccccc4c3)[nH]c2=O)C1c1ccc(F)c(F)c1,[BOS]CC(C)[NH+]1CC[C@@H](n2c([O-])c(-c3ccc4ccccc4c3)[nH]c2=O)[C@H]1c1ccc(F)c(F)c1[EOS][EOS][EOS][EOS][EOS][EOS],47393.2883374691,42
10.2,O=C(NCC1C2Cc3ccccc3C12)N1CCC(c2nc(-c3ccccc3)no2)CC1,[BOS]O=C(NC[C@@H]1[C@H]2Cc3ccccc3[C@@H]12)N1CCC(c2nc(-c3ccccc3)no2)CC1[EOS],51677.401327610016,42
10.7,O=C(Nc1cc(C2CCCCN2C(=O)C2CC2c2ccc(F)cc2)[nH]n1)C1CNc2ccccc21,[BOS]O=C(Nc1cc([C@@H]2CCCCN2C(=O)[C@@H]2C[C@@H]2c2ccc(F)cc2)[nH]n1)[C@@H]1CNc2ccccc21[EOS],56688.98648786545,42
8.9,O=C(Nc1ccc(-n2ncc3ccccc32)cc1)N1CCC2(C1)OCc1ccccc12,[BOS]O=C(Nc1ccc(-n2ncc3ccccc32)cc1)N1CCC2(C1)OCc1ccccc12[EOS][EOS][EOS][EOS],60933.46445083618,42
10.0,O=C(Cc1ccccc1)N1CCOC2(COCCN(C(=O)C3C4CCCC3c3ccccc3N4)C2)C1,[BOS]O=C(Cc1ccccc1)N1CCO[C@@]2(COCCN(C(=O)[C@H]3[C@@H]4CCC[C@H]3c3ccccc3N4)C2)C1[EOS],65403.33972978592,42
9.9,O=C(NCC1CCCc2ccccc21)N1CCCC(c2nc(-c3ccccc3)n[nH]2)C1,[BOS]O=C(NC[C@@H]1CCCc2ccccc21)N1CCC[C@@H](c2nc(-c3ccccc3)n[nH]2)C1[EOS],69528.92939472198,42
10.4,O=C(Nc1cc(C2CCCCN2C(=O)C2C3CCCC2c2ccccc2N3)[nH]n1)c1cc(F)cc(F)c1,[BOS]O=C(Nc1cc([C@@H]2CCCCN2C(=O)[C@H]2[C@@H]3CCC[C@H]2c2ccccc2N3)[nH]n1)c1cc(F)cc(F)c1[EOS],74339.7142457962,42
9.4,O=C(Cc1cc(F)cc(F)c1)N1CCOC2(CCN(C(=O)CC3CNc4ccccc4O3)C2)C1,[BOS]O=C(Cc1cc(F)cc(F)c1)N1CCO[C@]2(CCN(C(=O)C[C@H]3CNc4ccccc4O3)C2)C1[EOS][EOS][EOS][EOS][EOS],79072.61122822762,42
