,SMILES,DOCKING,QED,SA,TOTAL,MOL,FPS,SIM
17,CC1=NN=C(C(=O)C2=CC(NC3=NCC(=O)N3)=CC=C2C2=CC(C3COC(N)=N3)=NN=C2[O-])C1,10.8,0.5150092452978743,0.607199812320492,0.1688652992276212,<rdkit.Chem.rdchem.Mol object at 0x7f7452b36c80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567efa50>,0.30120481927710846
18,CC1=C(CC2=CC=C(NC3=NCCCN3C3=CC=CC(Cl)=N3)C(C3=NC=NC=C3Cl)=C2)CN=N1,10.8,0.4535277872235385,0.713605985845772,0.1747656776034565,<rdkit.Chem.rdchem.Mol object at 0x7f7452b36350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567ef900>,0.24528301886792453
19,N#CC1=C(F)C=CC(C2=C(C(=O)C([O-])C(F)(F)F)C=C(C(O)CC(N)=O)C=C2)=C1F,8.8,0.5376924304992317,0.6728567071477354,0.1591875816273492,<rdkit.Chem.rdchem.Mol object at 0x7f7452b36eb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567ef5f0>,0.30985915492957744
20,CC1=NN(C)C(C2=CC(C3=NC4=C(CCCC4)C(N)=N3)=CC=C2C2COC(=O)N2)C1,11.0,0.8111725890349982,0.6708973493433379,0.2993174469139542,<rdkit.Chem.rdchem.Mol object at 0x7f7452b36ba0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567ef580>,0.3380281690140845
21,CC1(C2=CC=C(C3CC4CCCC43)C=C2C2CN(NC3=C(Cl)C(=O)CCC3)CC2(C)C)COC(=O)OC1,11.4,0.4641394991326338,0.5624889590882407,0.148811805931146,<rdkit.Chem.rdchem.Mol object at 0x7f7452b36120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567ef120>,0.2647058823529412
22,CC1(C2=CC=C(C3OCCOC3C3=CC=C4CCC(=O)NC4=N3)C=C2)C(=O)CCC1=O,10.8,0.7674693220465799,0.6644645697561824,0.2753763333523649,<rdkit.Chem.rdchem.Mol object at 0x7f7452b36510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567ef0b0>,0.3484848484848485
23,OC1=CC(Br)=CC(N2CC3CCCC3(C3=CC=CC(C4=CC=C(Br)C=N4)=C3)C2)=C1,10.5,0.4317112826161794,0.7183629597642136,0.1628158322404758,<rdkit.Chem.rdchem.Mol object at 0x7f7452b36f90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567ef9e0>,0.2808988764044944
24,O=C1CCN(C2=CC=C(C3[NH+]=NC(=O)O3)C=C2C(F)(F)C2=CC=CC3=C2CCC3O)CCN1,11.0,0.6497446148679846,0.6129156464391552,0.2190312523531939,<rdkit.Chem.rdchem.Mol object at 0x7f7452b364a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567efc10>,0.30952380952380953
25,N=C1NC(=O)C(C2=CC(N3CCC4=C(C=CC(=O)N4)C3)=CC=C2C2=CC=C3C(=O)NC=CC3=C2)S1,12.3,0.3562951751099319,0.6905979777812046,0.1513248873658332,<rdkit.Chem.rdchem.Mol object at 0x7f7452b36190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567ef190>,0.2777777777777778
26,CC1=C(S(C)(=O)=O)C=CC=C1C(=O)C1=NN=NC1CS(=O)(=O)C1=CC=C(C2CCNC2=O)C=C1,9.4,0.5706018839681478,0.6612814277208042,0.1773443613905996,<rdkit.Chem.rdchem.Mol object at 0x7f7452b36200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567ef4a0>,0.2804878048780488
27,O=C1CC(C2=CC=C(C3=CC=C4NCC(=O)NC4=C3)C(C3=NN=C4SCCN43)=C2)NCCN1,12.2,0.473131214668296,0.6951281407457626,0.2006209611645057,<rdkit.Chem.rdchem.Mol object at 0x7f7452b36f20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567ef7b0>,0.2823529411764706
28,CC(C)C(O)C(=O)S(=O)(=O)CC1=CC=C(N2CNCC2=O)C(N2CCC3=C(C=CC(=O)N3)C2)=C1,9.0,0.5272026297631351,0.6739365477719237,0.1598855041254811,<rdkit.Chem.rdchem.Mol object at 0x7f7452b36c10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567ef660>,0.32941176470588235
29,CC1=C(S(=O)(=O)C2=CC=CC=C2N2CCCCC2=O)SC(C(=O)N2CCCCO2)=N1,9.5,0.7119464414956408,0.7707906077249169,0.260661774396308,<rdkit.Chem.rdchem.Mol object at 0x7f7452b36e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e52e0>,0.39436619718309857
30,CC1=CC(N)=CC(C2=CC=C(C3C=CCC=C3C)C=C2C2=CC=CC(S(C)(=O)=O)=C2C)=C1,10.3,0.3643374918840102,0.728625392393566,0.1367147572136524,<rdkit.Chem.rdchem.Mol object at 0x7f7452b36430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5c80>,0.2753623188405797
31,NC1=NN=C(C2=CC=C(N3C(=O)CSC3=NNC=O)C(C3=CC=C4CCCC(=O)C4=C3)=C2)N1,11.3,0.3902602366390388,0.7339741528505014,0.1618391235167817,<rdkit.Chem.rdchem.Mol object at 0x7f7452b362e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5820>,0.2948717948717949
32,CN1C(=O)C(C)(C)C2=CC(C3=CC=CC=C3C(C)(C)C3=NC4=C(CCCC4)C(N)=N3)=CC=C21,11.5,0.6087217964049678,0.7877071822467345,0.2757093553355383,<rdkit.Chem.rdchem.Mol object at 0x7f7452b36890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5eb0>,0.3382352941176471
33,CC1(C2=CC=CC(N3CCCN(C4CC(=O)NC(=O)N4)S3(=O)=O)=C2)CCOCC1,9.9,0.7575410603390238,0.6777585907919883,0.2541478309536104,<rdkit.Chem.rdchem.Mol object at 0x7f7452b36270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5430>,0.3170731707317073
34,CC1(N2C(=O)CC(N3C(=N)SC(C4=CC=CC(C(=O)[O-])=C4)C3=O)NC2=O)CCC(=O)N1,11.1,0.5632804502039547,0.5809083982692376,0.1816039609779166,<rdkit.Chem.rdchem.Mol object at 0x7f7452b36040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e57b0>,0.32926829268292684
35,O=C1C=C(C2=CC=C(C(F)(F)N3COC(=O)C3N3CCC3)C=C2NC2=NCCS2)C1=O,9.4,0.4167104008759805,0.6502879003847032,0.1273614138774313,<rdkit.Chem.rdchem.Mol object at 0x7f7452b36cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5f90>,0.3142857142857143
36,CC1=C(S(=O)(=O)C2=CC=C(C=O)C(O)=C2)SC(C2=CC(N3CCN(NC=O)CC3)=CC=C2)=N1,9.0,0.4882016353365015,0.772204262118709,0.1696461226110766,<rdkit.Chem.rdchem.Mol object at 0x7f7452b360b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e55f0>,0.3068181818181818
37,CS(=O)(=O)C1=NN=C(C2=CC(N3CSCC3=O)=CC=C2NC2=NC(=O)C(C(=O)NN3CCNCC3)N=N2)S1,10.2,0.3818170935222724,0.6267928134631308,0.1220533072413416,<rdkit.Chem.rdchem.Mol object at 0x7f7452b366d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5a50>,0.2621359223300971
38,CC(=O)C1=C(C2(C3=CC=NC4=NN=CN34)COC(C)(C)OC2)C=CC(C2=C(F)C(C#N)=C(F)C=C2)=C1,11.7,0.3957694736454445,0.7177084975268414,0.1661675618637806,<rdkit.Chem.rdchem.Mol object at 0x7f7452b36820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5d60>,0.26506024096385544
39,CC1=CC(N)=CC(C2=CC=C(N3CCCCC3=O)C(C3=CC=C4C(=O)N(C)S(=O)(=O)C4=C3)=C2)=C1,10.8,0.5723251110542331,0.7998904139323054,0.2472105797919125,<rdkit.Chem.rdchem.Mol object at 0x7f7452b36b30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e50b0>,0.3333333333333333
40,CC(=O)C1=C(C)NC(=O)NC1C1=CC=C(C2=CC=C(CO)N=C2Cl)C(C2=C3OCOC3=CS2)=C1,10.6,0.445396070355078,0.7065518130474283,0.1667885625477975,<rdkit.Chem.rdchem.Mol object at 0x7f7452b36a50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5190>,0.3974358974358974
41,CCCC1=NNC(C2CN(C3=CC(OS(=O)(=O)N(C)C)=CC=C3C3=C(C#N)C=CN3)CC2(C)C)C1,9.3,0.5734474930760921,0.6069448458967421,0.1618437151464479,<rdkit.Chem.rdchem.Mol object at 0x7f7452b369e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5510>,0.2755102040816326
42,CC1=NNC(=O)C1C1=C(C(=O)[O-])C=CC(C2=C(N3CC(O)C3)C=C3C=CNC3=C2)=C1,10.2,0.5994235089838812,0.6819847174202234,0.2084868129185995,<rdkit.Chem.rdchem.Mol object at 0x7f7452b28dd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5900>,0.3076923076923077
43,O=C1NC=CC2=CC(C3=CC=C(N4CCNC4=O)C(C(=O)N4CCCCO4)=C3)=CC=C12,11.9,0.6838564139699136,0.7902652295142636,0.3215546278347373,<rdkit.Chem.rdchem.Mol object at 0x7f7452b287b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5cf0>,0.3132530120481928
44,CCS(=O)(=O)C1=C(N2CC3CNCCN3C2=O)C=C(C2(CC3=NOCC3)CC2(C)C)C=C1,9.1,0.7044739178858105,0.6139809290297708,0.1968027655142514,<rdkit.Chem.rdchem.Mol object at 0x7f7452b28890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5660>,0.2597402597402597
45,CC(=O)N1CC(=O)OCC1C1=CC(N2CC(C)(N3C(=O)CNCC3C)C2)=CC=C1C1=NC=NC=C1Cl,10.4,0.6159835682350722,0.6332810341198559,0.2028471697682276,<rdkit.Chem.rdchem.Mol object at 0x7f7452b280b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5f20>,0.2524271844660194
46,O=C1NCCOC2=CC=C(C3=CC=C(C4=CC=C(C5=CC(O)=CC(Br)=C5)C(C5=CC=CN=C5Cl)=C4)C(Cl)=N3)C=C12,10.4,0.1959260494761582,0.7762139582726808,0.0790818778841613,<rdkit.Chem.rdchem.Mol object at 0x7f7452b28ba0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5970>,0.32051282051282054
47,CC1=NC(C2=CC=C(C3=CC4=C(C=C3O)CCC4)C=C2N2CCCN=C2N)=NC2=C1CCC2,11.5,0.6343521282838149,0.7734634949557644,0.2821227231506404,<rdkit.Chem.rdchem.Mol object at 0x7f7452b28970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5270>,0.2972972972972973
48,CC1COC(=O)N(C2=CC=CC=C2N2CC(=O)N(C(=O)C3=CC4=CC(Cl)=CC=C4OC=C3)C(C)C2)C1,11.6,0.569642245415755,0.6563702739388605,0.2168598172689982,<rdkit.Chem.rdchem.Mol object at 0x7f7452b28900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5040>,0.35802469135802467
49,CS(=O)(=O)C1=NC(C2=CC(N3CCN4C(=O)NCC4C3)=CC=C2C2CSCCC(=O)N2)=CO1,9.6,0.6548921889189651,0.6449181014309718,0.2027288770174043,<rdkit.Chem.rdchem.Mol object at 0x7f7452b28b30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5740>,0.35526315789473684
50,CN1C(=O)C(C)(C)C2=CC(C3C4CCCC4C3C3=CC=C(CS(=O)(=O)CCO)C=C3)=CC=C21,9.4,0.6927749353297123,0.672147415693367,0.2188540347463326,<rdkit.Chem.rdchem.Mol object at 0x7f7452b286d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5c10>,0.3974358974358974
51,CC1CC1C(F)(F)C1=CC=C(C(=O)CS(=O)(=O)CC2=CC=C3OCCNC(=O)C3=C2)C=C1,9.1,0.636405940132692,0.7036004564125001,0.2037378570231496,<rdkit.Chem.rdchem.Mol object at 0x7f7452b28f90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5ac0>,0.3815789473684211
52,CC1=CC(N)=CC(C2=NC([O-])=CN=N2)=C1C1=CC=C(N2CCCNS2(=O)=O)C=C1,10.7,0.618059739138055,0.7293048565414189,0.2411533736215666,<rdkit.Chem.rdchem.Mol object at 0x7f7452b28190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e56d0>,0.25333333333333335
53,CC1=C(CC2=CC=CC=C2C(CC(N)=O)C2=NOC(C3=CC(=O)C3=O)C2)CN=N1,8.9,0.7241450552987501,0.618765939304998,0.1993939514240753,<rdkit.Chem.rdchem.Mol object at 0x7f7452b28270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5200>,0.2857142857142857
54,CC1=CCC(C2=CC=C(C3=CC=CN=C3Cl)C(C3(C)CN(C4=NC([O-])=CN=N4)C3)=C2)O1,10.4,0.5768143621023086,0.6542679924191056,0.1962434108394159,<rdkit.Chem.rdchem.Mol object at 0x7f7452b28eb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5dd0>,0.2727272727272727
55,CN(C)C1=C(C2=CC(C3CC4CCCC43)=NC3=NN=CN23)C=C(C2CC3=CC=CC=C3C(=O)N2)C=C1,12.0,0.4565705272796184,0.6263188308821747,0.1715752313166171,<rdkit.Chem.rdchem.Mol object at 0x7f7452b283c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e54a0>,0.2857142857142857
56,CC1=CC(C2=CC=C(C3=CC(C#N)=CN3)C=C2C2=CC=C3CCCN(C)C3=C2)=[NH+]C(N)=N1,11.0,0.5133667889935366,0.7157907056943943,0.2021047468955618,<rdkit.Chem.rdchem.Mol object at 0x7f7452b284a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5580>,0.3
57,CC(=O)CCC(C)(C)C(=O)N1CCN(C2=CC=C(C3CC(C)=NO3)C(N3CCOC(=O)C3)=C2)C1=O,8.7,0.547370019277921,0.6740237549029293,0.1604890721360219,<rdkit.Chem.rdchem.Mol object at 0x7f7452b282e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567e5ba0>,0.29347826086956524
58,O=C1CC(NC2=CC=CC=C2N2CCN(C3=CC=NC4=NN=CN34)C2=O)=NN1,10.3,0.6971222894337955,0.7326073543245363,0.2630192117929196,<rdkit.Chem.rdchem.Mol object at 0x7f7452b289e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567edf90>,0.30303030303030304
59,N#CC1=C(F)C=CC(C2=C(C(=O)C([O-])C(F)(F)F)C=CC(N3CCNC(=O)CC3)=C2)=C1F,9.4,0.5675262553113921,0.707785843023912,0.1887929130552754,<rdkit.Chem.rdchem.Mol object at 0x7f7452b28d60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567edc80>,0.3333333333333333
60,CC1COC(=O)N(C2=CC(C3CC(C)(C)CC(C)(C)C3)=CC=C2C2COCCO2)C1,9.9,0.6364745745472978,0.6717148167596424,0.2116270540960337,<rdkit.Chem.rdchem.Mol object at 0x7f7452b28820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567ed740>,0.3333333333333333
61,CC1=NC(C2=CC=C(C3=CC(N4CCC5=CC=C(N)C=C54)=[NH+]C=N3)C=C2)=CC2=C1CNC2=O,9.7,0.4804657524305502,0.7283833667506363,0.1697321822464148,<rdkit.Chem.rdchem.Mol object at 0x7f7452b28c10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567ed5f0>,0.4918032786885246
62,CCC1NC(=O)N(C2N(C3=C(CS(=O)(=O)CC=O)C=C(C(F)(F)F)C=C3)CC2(C)C)C(C)=C1C(C)=O,8.9,0.5158491769552576,0.6299854632696537,0.1446149798110352,<rdkit.Chem.rdchem.Mol object at 0x7f7452b28a50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567edeb0>,0.3068181818181818
63,NC1=NC(C2=CC=C(C3(N4C=C(Cl)C(N)=N4)CC3)C(C3=CC=C4C(=O)NCC4=C3)=C2)CS1,11.2,0.5450926833416926,0.669978841537335,0.2045123161288169,<rdkit.Chem.rdchem.Mol object at 0x7f7452b28c80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567ed900>,0.22988505747126436
64,NC1=NN=C(C2=CC=C(C3=NC(C4=CC(=O)C4=O)=CC=C3Br)C=C2C2=CN=C3C=CNC3=C2)N1,11.5,0.3058765680039351,0.739103409057481,0.1299927881434437,<rdkit.Chem.rdchem.Mol object at 0x7f7452b28660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567edb30>,0.24358974358974358
65,CC1=C(C)C(C)=C(C2=CC=C(C(O)N3CCNCC3=O)C(N3CCC(C)(O)C3)=C2)C(=O)N1,10.7,0.5716273740955838,0.6617801766922206,0.2023860405776307,<rdkit.Chem.rdchem.Mol object at 0x7f7452b28120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567eda50>,0.2839506172839506
66,CC1=NN(C2=CC=CC=C2C2=CC=CN=C2Cl)C(=O)C1C1=CC(F)=C(O)C(F)=C1,10.1,0.6214256135697973,0.7490371746291089,0.2350627973443931,<rdkit.Chem.rdchem.Mol object at 0x7f7452b28f20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567ed9e0>,0.3333333333333333
67,CC1=NOC(C(O)(C2=CC3=C(S2)N(C)CCC3)C2=CC=C(C3COC(=O)N3)C=C2N2CSCC2=O)C1,10.2,0.6134963383934466,0.5596508013033438,0.1751052958630655,<rdkit.Chem.rdchem.Mol object at 0x7f7452b28e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567ed040>,0.3010752688172043
68,CC(=O)C1=C(C)N(C2=CC(C3(C4=NC5=C(CCCC5)C(N)=N4)CC3)=CC=C2C2(C)C(=O)CCC2=O)C(=O)NC1,13.3,0.5672868826617581,0.693852286996555,0.2617528451104748,<rdkit.Chem.rdchem.Mol object at 0x7f7452b28200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567ed0b0>,0.29545454545454547
69,CC1=CCC(C2=CC=C(N3CCNC(=O)C(C4C5CCCC5C4N4CCC5=CC=C(N)C=C54)C3)C=C2)O1,10.8,0.6001026546076366,0.6019480769204044,0.1950645450037841,<rdkit.Chem.rdchem.Mol object at 0x7f7454182970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567edba0>,0.27710843373493976
70,NC1=NC(CC2=NOC(C3=CC(N4CCNC4=O)=CC=C3C(=O)C3=CCCCC3)C2)CC(=O)N1,11.6,0.5547049803172921,0.6252348329781608,0.2011561079180849,<rdkit.Chem.rdchem.Mol object at 0x7f7454182f90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567ed120>,0.3146067415730337
71,N#CC1(C2=CC=C(C3=C4NC(=O)CC4=CC=C3)C=C2C(Cl)(C(=O)[O-])C2=NC=CC=C2Br)CC1,10.0,0.5143055126410674,0.6739773166930784,0.1733151246851423,<rdkit.Chem.rdchem.Mol object at 0x7f7454182a50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567ed2e0>,0.3
72,CC1=C([SH](=O)=O)SC(C2=CC=C(NC3=NCC(=O)N3)C(N3C=C4CCCCC4=N3)=C2)=N1,11.4,0.5173402544590414,0.6996600609749376,0.2063185189683735,<rdkit.Chem.rdchem.Mol object at 0x7f7454182ba0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567ed510>,0.33766233766233766
73,NC1=NN=C(C2=CC=C(C3CC(=O)N(N4CNCC4=O)C(=O)N3)C(C3=CN=C(N)C(Cl)=C3)=C2)N1,11.3,0.3549797143125181,0.6441377104833258,0.1291905385515891,<rdkit.Chem.rdchem.Mol object at 0x7f74541824a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567ed6d0>,0.24050632911392406
74,CC1(C)CCN(C2NNC(=O)C2C2=CC=C(C3CNC(=O)C3)C(C3=NN=C(N)N3)=C2)C1,10.2,0.4792941599180768,0.5926537623169544,0.144868298437316,<rdkit.Chem.rdchem.Mol object at 0x7f74541820b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567ede40>,0.2876712328767123
75,CN(C)OC1OC(=O)CN1C1C2CCCC2C1C1=CC=CC(C23CCC[NH+]2CCC3)=C1,9.8,0.5754667694289908,0.4805961482586602,0.1355178852908294,<rdkit.Chem.rdchem.Mol object at 0x7f74541825f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74567ed580>,0.29411764705882354
