,SMILES,DOCKING,QED,SA,TOTAL,MOL,FPS,SIM
24,CN1N=C2CSCC2=C1C1=NC2=C(CCN(C3=CC(C4=NC=C(I)C(N)=N4)=CC=C3)C2)N1,7.9,0.370873339057163,0.7284894452204128,0.1067200386416339,<rdkit.Chem.rdchem.Mol object at 0x7f74569b4580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454182660>,0.36486486486486486
25,CC1=CC(N)=CC=C1C1=CC=C(C2SC(=O)N(C)C2=O)C(C2=C([O-])N(C)N=C2C)=C1,10.5,0.650206778596713,0.7053492398896241,0.2407769999534931,<rdkit.Chem.rdchem.Mol object at 0x7f74569b45f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74541826d0>,0.3142857142857143
26,CC(C)C(O)C(=O)C1=NC2=C(CCN(C3=CC=CC=C3C3=NC4=C(C=C3)CCCC4)C2)N1,10.2,0.5954361941294462,0.7167466260939155,0.2176562104302059,<rdkit.Chem.rdchem.Mol object at 0x7f74569b4660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454182740>,0.32051282051282054
27,CC1=NC(N)=NC(C)=C1C1=C(C2=CC=C([N+]3(C4COC(=O)N4)CCCC3)C=C2)C(O)=NN1,9.6,0.4610637451444278,0.6378249953834888,0.1411574309367545,<rdkit.Chem.rdchem.Mol object at 0x7f74569b46d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74541827b0>,0.3023255813953488
28,CC1C(=O)N(C(=O)CN2C(=O)CCCC3=CC=CC=C32)C(=O)C1C1=CC=CC=C1,9.8,0.7554797848347147,0.7533498042205703,0.2788788685189372,<rdkit.Chem.rdchem.Mol object at 0x7f74569b4740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454182820>,0.44776119402985076
29,C=C1C(C2=C(C(=O)CCCl)C=C(C(=O)NN3CCNCC3)C=C2)C1C1(C(=O)[O-])CCNC1=O,6.0,0.2020360836623001,0.6039716986310614,0.0366072229902859,<rdkit.Chem.rdchem.Mol object at 0x7f74569b47b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454182890>,0.27956989247311825
30,CC1C(=O)NC(=O)C1C1=CC=C(C2=CC3=C(CCNC3)N=N2)C=C1C1=NC=C(I)C(N)=N1,10.1,0.3377185360897066,0.6603171262810932,0.1126156732875194,<rdkit.Chem.rdchem.Mol object at 0x7f74569b4820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454182900>,0.33783783783783783
31,CC1=CC2=CC(C3=CC(C4=CONC4=O)=CC=C3C3COC(=O)N3)=CC=C2OC1,11.3,0.7079208177124611,0.6848817615236958,0.2739357620096261,<rdkit.Chem.rdchem.Mol object at 0x7f74569b4890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454182970>,0.28
32,O=C1CCSC(NC2=CC=C(C3(O)CC3)C=C2N2CC3CCCC3(C3=CN=C4SCC(=O)NC4=C3)C2)=N1,10.6,0.5374607849684592,0.6128159208757834,0.1745631987137859,<rdkit.Chem.rdchem.Mol object at 0x7f74569b4900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74541829e0>,0.3333333333333333
33,O=C1CN=C(NNC(=S)N2CCCCCC2)N1C1=CC=C(C2=CN=C3SCCN23)C=C1,9.9,0.5324247358314146,0.7501779767670107,0.1977095889978267,<rdkit.Chem.rdchem.Mol object at 0x7f74569b4970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454182a50>,0.3108108108108108
34,CC1=CC=CC(C)=C1C1=CC=C(C2=NC3=C(CCC3)C(C)=N2)C(C2=C(C)NC=C2)=C1,11.8,0.4299065950377617,0.807341764201819,0.2047781138390723,<rdkit.Chem.rdchem.Mol object at 0x7f74569b49e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454182ac0>,0.3333333333333333
35,O=C1CC(N2CCCC2=O)C(C2=CC(C3(C4C=CC=NC4=O)CCCO3)=CC=C2)O1,9.8,0.7147340928856694,0.6048749623914824,0.2118391312015235,<rdkit.Chem.rdchem.Mol object at 0x7f74569b4a50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454182b30>,0.2716049382716049
36,CC(=O)C1=C(C)N(C2=CC(CC(F)F)=CC=C2N2C(=O)NCC2C)C(=O)NC1C(N)C[NH3+],7.3,0.486256488949188,0.5895383130019537,0.1046333930161954,<rdkit.Chem.rdchem.Mol object at 0x7f74569b4ac0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454182ba0>,0.28735632183908044
37,NC(=S)CC(=O)NC1=NCN(C2=CC=C(C3=CC=C(C4=CN=C(N)C(Cl)=C4)C(Cl)=N3)C=C2)CN1,3.6,0.3008138144575631,0.7578700495598356,0.0410360004848225,<rdkit.Chem.rdchem.Mol object at 0x7f74569b4b30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454182c10>,0.3125
38,NC1=NCC(=O)N1C1=CC=C(C2=NN=C3SCCCN32)C(N(CC(F)F)C2=NC(=O)CS2)=C1,9.2,0.6706659245064771,0.6738753812078103,0.2078948175483497,<rdkit.Chem.rdchem.Mol object at 0x7f74569b4ba0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454182c80>,0.26136363636363635
39,O=C1NCC2=CC(SC3=C(NC4=CC=C(C5=CC=C6NC(=O)C7=C6C5=CC=C7)C=C4)C(=O)NC3=O)=CC=C12,13.1,0.2914230892238387,0.7679040844873225,0.1465791622464289,<rdkit.Chem.rdchem.Mol object at 0x7f74569b4c10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454182cf0>,0.38235294117647056
40,NC1=NC(N2C(=O)CN=C2N)C(C2=CC=CC=C2C2=C(N3CCSC3=O)C(=O)NO2)O1,9.7,0.599844209083634,0.5929681134035464,0.1725089171632369,<rdkit.Chem.rdchem.Mol object at 0x7f74569b4c80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454182d60>,0.3
41,CC1COC(=O)N(C2=CC(NC(=N)O)=CC=C2C(=O)C(O)C(C)N2CNC(=O)C2)C1,9.0,0.2536534897411861,0.6223307414947902,0.071035363959018,<rdkit.Chem.rdchem.Mol object at 0x7f74569b4cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454182dd0>,0.3103448275862069
42,CC1=CC=C(C(Cl)C(N)=O)C(C)=C1C1=C(CCl)C=C(C2=C(Cl)C(C3=CC(=O)NO3)=NC(N)=N2)C=C1,11.1,0.2944872195579834,0.6770126261691203,0.1106512190668369,<rdkit.Chem.rdchem.Mol object at 0x7f74569b4d60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454182e40>,0.2987012987012987
43,CC1=C(C2=CC=CC(N3CC=C(C4=CC=CC5=CC=CC=C54)CC3)=C2)C(=O)C=CN1C,12.2,0.4290774702995485,0.8168601013091354,0.2138027221735976,<rdkit.Chem.rdchem.Mol object at 0x7f74569b4dd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454182eb0>,0.3561643835616438
44,CC1=NN=C2SC(N3C(=O)CC(C4=CC=C(C5=C6NC(=O)CC6=CC=C5)C=C4)CC3=O)C(=O)NN12,10.1,0.5413301291374596,0.6978974979639919,0.1907854360622666,<rdkit.Chem.rdchem.Mol object at 0x7f74569b4e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454182f20>,0.3333333333333333
45,CC1CNC(=O)CCN1C1=CC=CC=C1C(CC(=O)[O-])CS(=O)(=O)C1=CC=C(O)C=C1,9.1,0.6454620801100837,0.6919736590207197,0.2032224545864692,<rdkit.Chem.rdchem.Mol object at 0x7f74569b4eb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454182f90>,0.37681159420289856
46,CC(C)(C)S(=O)(=O)CC1=C(C2=C(N)C=NN2)C=C(C2=C([NH+]3CC=CCC3)C=CN2)C=C1,9.7,0.4574827972504842,0.6012815343369577,0.1334118397578142,<rdkit.Chem.rdchem.Mol object at 0x7f74569b4f20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181040>,0.25333333333333335
47,CC1(C)CC(C2CSC(NC3=CC=C(C4=CC=C(Cl)C(O)=C4)C=C3)=N2)CC(C)(C)C1,10.3,0.5182961937766373,0.7344017503872562,0.1960283804432367,<rdkit.Chem.rdchem.Mol object at 0x7f74569b4f90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74541810b0>,0.32727272727272727
48,CC1=NC(N)=NC=C1C1=CC=C(C2=CC(=O)N(C)C(=O)N2)C=C1N1N=CC(Br)=C1C,9.4,0.4758059735040725,0.7732351064437744,0.1729176448074324,<rdkit.Chem.rdchem.Mol object at 0x7f74569b7040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181120>,0.3
49,CS(=O)(=O)C(C(N)=O)C1=C([NH+]2CC=CCC2)C=CC(N2C(=O)CN=C2NC(=O)C2=CCC2)=C1,6.0,0.4680326790199388,0.5543710555145316,0.0778391310850732,<rdkit.Chem.rdchem.Mol object at 0x7f74569b70b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181190>,0.26595744680851063
50,CC1=NN=C2SC(C3CCC(=O)NC3C(CC3=CC=C(C4COC(=O)N4)C=C3)C(N)=S)C(=O)NN12,9.8,0.4118983372251512,0.5710377167406097,0.1152526481489689,<rdkit.Chem.rdchem.Mol object at 0x7f74569b7120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181200>,0.3103448275862069
51,CC(=O)C1=NN=C([O-])C(C2=CC=C(NC3=C(Cl)C(=O)C4=CC=CC=C4C3=O)C=C2)=C1,10.1,0.646143561265587,0.7893107607091875,0.2575540732642914,<rdkit.Chem.rdchem.Mol object at 0x7f74569b7190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181270>,0.42105263157894735
52,CC(=O)C1=C(C)N(C2=CC(C3=CC=CC=C3C3=CC(C)=NNC3=O)=NS2)C(=O)NC1,10.5,0.6722180649897015,0.7381455592439862,0.2605022592457601,<rdkit.Chem.rdchem.Mol object at 0x7f74569b7200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74541812e0>,0.2916666666666667
53,CC#CCCC(=O)N1CCC2=C1C=CC=C2C1=CC=C(C2CC(C(C)C)=NO2)C=C1,9.6,0.6203063652971246,0.7314308883036037,0.2177813931790346,<rdkit.Chem.rdchem.Mol object at 0x7f74569b7270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181350>,0.3466666666666667
54,O=C(CN1C(=O)CCCC2=CC=CC=C21)C1=CC(C(=O)CO)=C(C2=CC=NS2)C=C1,7.1,0.6165520959088323,0.8025299574039655,0.1756545421797995,<rdkit.Chem.rdchem.Mol object at 0x7f74569b72e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74541813c0>,0.37662337662337664
55,CC1CS(=O)CCN1C1=CC=CC(C2(C3=C(Cl)C=NC=C3Cl)CCC(C#N)=C2N)=C1,8.9,0.7423718882868904,0.5990892602118455,0.1979124262833594,<rdkit.Chem.rdchem.Mol object at 0x7f74569b7350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181430>,0.38095238095238093
56,O=C1CC(NC2=NCC(=O)N2C2=CC=CC=C2C(C2=NOCC2)C2N=NN=N2)CS1,8.3,0.7690582908777652,0.5531055010753269,0.1765287041028135,<rdkit.Chem.rdchem.Mol object at 0x7f74569b73c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74541814a0>,0.25
57,O=C1CN=C(NN2CCN(C3=C(C(=O)CCBr)C=C(C(=O)C4=C(Cl)C5=CC=CC=C5S4(=O)=O)C=C3)S2(=O)=O)N1,5.5,0.3354720880745023,0.6664938824381506,0.0614872759683622,<rdkit.Chem.rdchem.Mol object at 0x7f74569b7430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181510>,0.3058823529411765
58,CC1(C)C(=O)N(C2=CC(C3=CC=C4CCC(=O)NC4=N3)=CC=C2)C(=O)C2=CC=CC=C21,13.0,0.6442048581122748,0.819105649094683,0.342986694995102,<rdkit.Chem.rdchem.Mol object at 0x7f74569b74a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181580>,0.34285714285714286
59,CC1(C2=CC(N3N=C(NC4=CC5=C(Cl)C(Cl)=CC=C5N4)CC3=O)=CC=C2)CCOCC1,7.9,0.5298781407044619,0.7526030168954218,0.1575212154760403,<rdkit.Chem.rdchem.Mol object at 0x7f74569b7510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74541815f0>,0.352112676056338
60,CC1=CC=C(F)C2=C1CCCN2C1=CC=CC(C(C(=O)N2CCC(=O)CC2C)C(N)=S)=C1,10.2,0.7042118689780749,0.7012476533167197,0.2518517294849147,<rdkit.Chem.rdchem.Mol object at 0x7f74569b7580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181660>,0.37037037037037035
61,CC1=C(C#N)C(SC2=CC=CC=C2C2NC(=O)CN2C2=CNC3=C2C=C[NH+]=C3)=NC(=O)C1,9.5,0.6458252290036318,0.5845248869634808,0.1793129365162182,<rdkit.Chem.rdchem.Mol object at 0x7f74569b75f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74541816d0>,0.32222222222222224
62,CC1=CC=C2C(=C1)C(C)(C)C(=O)N2CC(=O)C1=CC=C(C2=CC=C(C3COS(=O)O3)C=C2)N=C1Cl,6.0,0.3588560548599311,0.6848295648596643,0.0737265707690947,<rdkit.Chem.rdchem.Mol object at 0x7f74569b7660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181740>,0.3670886075949367
63,O=C(CN1C(=O)CCCC2=C1C=CS2)C1=CC=C(C2CC3=CC(F)=CC(F)=C3O2)C=C1,7.5,0.5215764721901532,0.7602276156610323,0.1486938141892548,<rdkit.Chem.rdchem.Mol object at 0x7f74569b76d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74541817b0>,0.44
64,CCN=C1SCCN1C1=CC=CC2=C1CCN2C1=CC=CC(C2=C([O-])N=C(N)NC2=O)=C1,11.6,0.6320343636394211,0.7307591003432238,0.2678816205163042,<rdkit.Chem.rdchem.Mol object at 0x7f74569b7740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181820>,0.2916666666666667
65,CN1N=C(C2=C(C(Cl)C(=O)[O-])C=CC(NS(=O)(=O)NCS(C)=O)=C2)C(=O)C2=CC=CC=C21,8.9,0.4221152024442779,0.6491412107730823,0.1219355062521794,<rdkit.Chem.rdchem.Mol object at 0x7f74569b77b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181890>,0.32894736842105265
66,O=C1NC(C2C3CCCC3C2C2=CC(C3=CONC3=O)=C(CCCC(F)(F)F)C=C2)CO1,10.5,0.6648644642395086,0.5844137795263641,0.2039918760699657,<rdkit.Chem.rdchem.Mol object at 0x7f74569b7820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181900>,0.2839506172839506
67,CC1(C)CC(C2=CC(C3=CC=C4C(=O)NCC4=C3)=CC=C2N2CCCNS2(=O)=O)CC(C)(C)C1,11.4,0.6502971474561274,0.7401072560375686,0.2743350933253032,<rdkit.Chem.rdchem.Mol object at 0x7f74569b7890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181970>,0.2564102564102564
68,CC1=C(Br)C=NN1C1=CC=C(C(=O)N2N=CN=C2N)C=C1NC1=NCN(CCC(=O)[O-])CN1,9.3,0.3891989237367744,0.7018434680740441,0.1270178759188379,<rdkit.Chem.rdchem.Mol object at 0x7f74569b7900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74541819e0>,0.28431372549019607
69,CCC(CO)(CCNN1CCCCC1)C1=CC=C(C2=NC=NN=C2C)C=C1N1CCSC1,5.4,0.5947132246175433,0.6635852440678068,0.1065535884832099,<rdkit.Chem.rdchem.Mol object at 0x7f74569b7970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181a50>,0.25555555555555554
70,CC1=NCCN1C1=CC(C2COS(=O)O2)=CC=C1C(=O)CS(=O)CC(=O)C1=CC(=O)NO1,9.4,0.5374661439382584,0.5641124573072607,0.1424999331729403,<rdkit.Chem.rdchem.Mol object at 0x7f74569b79e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181ac0>,0.3132530120481928
71,O=C1NCC(C(O)C2=CC=C([NH+]3CC=CCC3)C=C2)C1CNN1CCCCC1,7.3,0.5401044127458956,0.5313380478413214,0.1047469788690939,<rdkit.Chem.rdchem.Mol object at 0x7f74569b7a50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181b30>,0.2625
72,CC1=CC=C2C(=C1)C(C)(C)C(=O)N2CC(=O)N1CC(=O)OCC1C1=CC(C2(C#N)CC2)=CC=C1,10.4,0.6573478642358807,0.7222802466262609,0.2468904762997596,<rdkit.Chem.rdchem.Mol object at 0x7f74569b7ac0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181ba0>,0.38461538461538464
73,CC1=CC(N)=C(C2=CC=CC=C2N2CCCNC2=S)C=C1C1=CC=C(Br)C(C2CC(=O)NC(=O)C2)=N1,7.4,0.2406235854429365,0.7519088380133787,0.0669429901957342,<rdkit.Chem.rdchem.Mol object at 0x7f74569b7b30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181c10>,0.32954545454545453
74,NC1=NC=C(C(N)C([NH3+])C2=CC(C3(S(=O)(=O)C4=CC=CC=C4)CCCC3)=CC=C2)C=C1Cl,10.6,0.5062755296938916,0.6749069637940077,0.1810951067121209,<rdkit.Chem.rdchem.Mol object at 0x7f74569b7ba0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181c80>,0.26666666666666666
75,CC1CNC(=O)N1C1=CC(CC(=O)N2C=NN=C2N)=CC=C1N1CCS(=O)(=O)C1=O,9.6,0.6818416563553261,0.6633372572498718,0.2170996676186168,<rdkit.Chem.rdchem.Mol object at 0x7f74569b7c10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181cf0>,0.32051282051282054
76,CC1CNC(=O)CCN1N(C1=CC=C(C2SC(=O)N(C)C2=O)C=C1)C1=NC(=O)CS1,6.6,0.745761650772336,0.6333600548548808,0.1558707612138049,<rdkit.Chem.rdchem.Mol object at 0x7f74569b7c80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7454181d60>,0.2875
