Unnamed: 0,SMILES,DOCKING,QED,SA,TOTAL,MOL,FPS,SIM
38,CC1(C)CC(=O)N(C2=CC=C(N3CCC4=C3C=CC=C4C3=NN=C4SCCN43)C=C2)C1,9.1,0.6108439178071149,3.0309421651408597,0.2152153332253028,<rdkit.Chem.rdchem.Mol object at 0x7f74567f3a50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec39e0>,0.2804878048780488
39,O=C1NC2=CC=C(Br)C=C2C1CC1=CC=C(C2COS(=O)O2)C(C2NCCNC2=O)=C1,10.7,0.5873381804889457,4.577256293875779,0.1893296295069879,<rdkit.Chem.rdchem.Mol object at 0x7f74567f3f90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec3c80>,0.391304347826087
40,CC1=CC2=C(OCC(=O)NC2)C(C2=CC=C(N3CCC4=C(F)C=C(F)C=C4C3)C=C2)=C1,10.8,0.6633173292005323,2.825759364795138,0.2855278882311612,<rdkit.Chem.rdchem.Mol object at 0x7f74567f36d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec3e40>,0.3461538461538461
41,CC1=CC2=CC(C3=CC=C(C4CCC(=O)NC4)C(N4CCC(=O)NCC4C)=C3)=CC=C2OC1,10.8,0.7528342452866399,3.834814604564615,0.2784817616534887,<rdkit.Chem.rdchem.Mol object at 0x7f74567f3cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec32e0>,0.3170731707317073
42,O=C1CCC2=CC=C(C3=CC=CC(NC4=NN(N5C=NC6=C(CCCC6)C5=O)C(=O)C4)=C3)N=C2N1,11.6,0.6074502710530485,3.364852071839101,0.2597447773682531,<rdkit.Chem.rdchem.Mol object at 0x7f74567f3200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec3f20>,0.3253012048192771
43,O=CCS(=O)(=O)C(C1=CC=C(N2CCSC2)C=C1C1CSC1)N1CCN(C2CCC(=O)N2)C1=O,6.9,0.5115103929725159,4.69033071434255,0.1041114558763283,<rdkit.Chem.rdchem.Mol object at 0x7f74567f3580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec3580>,0.2619047619047619
44,CC1=CC(N)=NN1C(C1=CC(C(=O)C(C)O)=C(N2CCC3=C(C=CC(=O)N3)C2)C=C1)S(=O)(=O)CC=O,7.6,0.2905801862112045,4.362088636977241,0.0691712029788421,<rdkit.Chem.rdchem.Mol object at 0x7f74567f33c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec3d60>,0.2988505747126437
45,CC(CCS(C)(=O)=O)C1=C(C2=NOC([O-])=N2)C=CC(N2CCN(C3CCNCC3)C2=O)=C1,8.8,0.6520376770654535,3.827121736392219,0.1967752944085205,<rdkit.Chem.rdchem.Mol object at 0x7f74567f3890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec3510>,0.2906976744186046
46,CC1=NN(C)C(C2=CC=C(C3=CC=C4C(=O)N(C)S(=O)(=O)C4=C3)C=C2C2COS(=O)O2)C1,9.1,0.671669971290499,4.536949906706564,0.1855068720212263,<rdkit.Chem.rdchem.Mol object at 0x7f74567f3190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec3ac0>,0.2682926829268293
47,CN1C=C(C2=CC(C3(C4=CC=CC5=C4CCC5O)COC(C)(C)OC3)=CC=C2)C(=O)NC1=O,10.9,0.6427868056517649,3.697165456267851,0.2453334990210963,<rdkit.Chem.rdchem.Mol object at 0x7f74567f3ba0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec3970>,0.2926829268292683
48,CC1=CC=C(C2=CC(CC(C(CO)S(C)(=O)=O)C(F)(F)F)=CC=C2C2C=CC(C)=NC2=O)C(C)=C1,9.5,0.5870214228324774,4.318070777459469,0.1760357482120397,<rdkit.Chem.rdchem.Mol object at 0x7f74567f35f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec3c10>,0.2758620689655172
49,CC1=NN=C2SC(C3=CC=CC=C3C3(S(=O)(=O)C4=CC=CC=C4)CCCC3)C(=O)NN12,9.1,0.6453433906937283,3.518704440900322,0.2114567633055447,<rdkit.Chem.rdchem.Mol object at 0x7f74567f3740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec3eb0>,0.3424657534246575
50,O=C1N(C2=CC=C(N3CC(O)C3)C=C2C2OCCOC2C2CC=CC2)CCS1(=O)=O,7.2,0.7199538637344524,4.228426177282158,0.1662106749397733,<rdkit.Chem.rdchem.Mol object at 0x7f74567f32e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec3350>,0.2837837837837837
51,CC1=CC=C(C2=CC(NC3=NCCS3)=CC=C2)C(C)=C1N1CCCN2CCC[NH+]=C21,9.4,0.801609030410358,3.5129208858850447,0.271560840384962,<rdkit.Chem.rdchem.Mol object at 0x7f74567f37b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec3ba0>,0.3188405797101449
52,O=C1NC2=CC=C(C3=CC=C(C4CS(=O)(=O)C(=O)N4)C(C4=CC=CC5=C4CCCC5=O)=C3)C=C2S1,12.7,0.4226599428404847,3.666055133708687,0.1888846146905369,<rdkit.Chem.rdchem.Mol object at 0x7f74567f3040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec3200>,0.3134328358208955
53,CC1CNC(=O)CCN1C1=CC=C(N2CCN(NC=O)CC2)C=C1N1CCS(=O)(=O)C1=O,8.1,0.5616075919931487,3.8569740440845273,0.1552486506593894,<rdkit.Chem.rdchem.Mol object at 0x7f74567f3430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec3900>,0.2839506172839506
54,NC1=CC=C2CCN(C3=NC(N)=NC(C4=CC=CC=C4N4C=NC5=C(CCCC5)C4=O)=C3Cl)C2=C1,10.5,0.4197778297931654,3.037817947023905,0.1704832309146884,<rdkit.Chem.rdchem.Mol object at 0x7f74567f3270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec34a0>,0.3194444444444444
55,NC1=NN(C2=CC(C[SH](=O)=O)=C(C3=C(C4[NH+]=NC(=O)O4)N=C4SCCN43)C=C2)C=C1Cl,8.8,0.4553257429003834,4.948106599696581,0.1124570145378386,<rdkit.Chem.rdchem.Mol object at 0x7f74567f2ba0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec35f0>,0.2553191489361702
56,CC#CCCC(=O)C1=CC=CC(C2COC(=O)CN2C2=CC=C3CCC(=O)NC3=C2)=C1,9.9,0.4573762103978228,3.496639272360996,0.1635965366451655,<rdkit.Chem.rdchem.Mol object at 0x7f74567f2580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec37b0>,0.3170731707317073
57,CC1=CC(N)=CC=C1C1=CC=C(C2=CC=C(Cl)C(O)=C2)C=C1N1CCC2=C(C1)SC(=O)N2,9.9,0.3460848174280135,2.8838390035962753,0.1354537403575803,<rdkit.Chem.rdchem.Mol object at 0x7f74567f2660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec3660>,0.3333333333333333
58,O=C1CC2=CC=C(C3=CC(NC4=NCCS4)=CC=C3N3C(=O)CCS3(=O)=O)C=C2N1,9.3,0.7559691631315086,3.1563348556362225,0.2673026569500762,<rdkit.Chem.rdchem.Mol object at 0x7f74567f2c10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec3f90>,0.3098591549295774
59,CC1CNC(=O)CCN1C1=CC=CC(C(O)CS(=O)(=O)CC(=O)N2CCNC(=O)C2)=C1,8.2,0.4936303381103285,3.6928003961838263,0.1418338088793393,<rdkit.Chem.rdchem.Mol object at 0x7f74567f2820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec3cf0>,0.4615384615384615
60,CC1=CC(N)=CC=C1C1=CC=C(C2=CNC(=O)N(C)C2=O)C=C1C1=CC(C)=NNC1=O,9.2,0.4428486817321228,2.8542285694342393,0.1617408789636835,<rdkit.Chem.rdchem.Mol object at 0x7f74567f2cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec3740>,0.2807017543859649
61,O=C1CCSCC(C2=CC=C(Br)C(C3=CC(CCF)=CC=C3C3CNNC3=O)=N2)N1,9.3,0.596855354253308,4.326819920310674,0.1749468418206321,<rdkit.Chem.rdchem.Mol object at 0x7f74567f2040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec36d0>,0.2619047619047619
62,CC1=CC(N)=CC=C1N1CCNC(C2=CC(C3(C)C(=O)CCC3=O)=CC=C2C2=C3CSCC3=NO2)C1=O,9.8,0.3966197901786987,4.08387583971488,0.1277512713700526,<rdkit.Chem.rdchem.Mol object at 0x7f74567f26d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec3a50>,0.2903225806451613
63,CC1=NN(C)C(C2=CC=C(C3=C(C4C=CC=NC4=O)C(C#N)=C(N)N=C3C)C=C2)C1,9.4,0.8510285921868883,4.112819945866516,0.261641613345264,<rdkit.Chem.rdchem.Mol object at 0x7f74567f2350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ec3120>,0.325
64,CC1=CC(=O)N(C2=C(CS(N)(=O)=O)C=CC(N3CC4CCCC4(C4N=NN=C4C=O)C3)=C2)C=N1,7.5,0.6117868908999593,4.752899734261733,0.1337544649090151,<rdkit.Chem.rdchem.Mol object at 0x7f74567f2c80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453eeb4a0>,0.2527472527472527
65,CC1=NC(CC2=CC=CC(C(C3=NOC(N4CCC5=CC=C(N)C=C54)C3)N3CC(O)C3)=C2)=NC(=O)C1,9.4,0.6063289782869837,4.373131423317115,0.1781683036973306,<rdkit.Chem.rdchem.Mol object at 0x7f74567f2eb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453eeb820>,0.2967032967032967
66,CC1CNCC(=O)N1C1=CC=C(C2=CC3=C(CCC3)NC2=O)C=C1N1CCC2=C(F)C=C(F)C=C2C1,10.7,0.5877759185087512,3.6556237352743706,0.2216725887449845,<rdkit.Chem.rdchem.Mol object at 0x7f74567f2dd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453eeb2e0>,0.2906976744186046
67,CC1CCC([NH3+])(C2=CC=C(C3CNS(=O)(=O)N3)C=C2C2NS(=O)(=O)NC2C2CCCC(=O)N2)CC1,8.2,0.304104707234192,5.436691211650189,0.0632185233412374,<rdkit.Chem.rdchem.Mol object at 0x7f74567f2e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453eebc10>,0.2465753424657534
68,NC1=NC([O-])=C(N2CCCN=C2NC2=CC(CC(=O)CCl)=CC=C2NC2=NCCCN2)C(=O)N1,8.6,0.3571112523738144,3.7660291495205582,0.1063638988001026,<rdkit.Chem.rdchem.Mol object at 0x7f74567f2510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453eeb350>,0.2857142857142857
69,CC(C)(C1=CC(N2CC=CCC2)=CC=C1N1CCCC2=CC=C(F)C=C21)N1CCCNS1(=O)=O,8.5,0.6517542128887457,3.4448155095522797,0.2017507634291904,<rdkit.Chem.rdchem.Mol object at 0x7f74567f2270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453eeb270>,0.3561643835616438
70,CC1=C(C)C(N2CCC3=C2C=CC=C3C2=CC=C(C3=NC4=C(C=N3)CCC4)C=C2)=C(C#N)C(=O)N1,8.9,0.4567839402749798,2.9466800947771414,0.1593022499950891,<rdkit.Chem.rdchem.Mol object at 0x7f74567f20b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453eeb510>,0.3424657534246575
71,NC1=NC=C(C2=CC(C3N=NC(NC4=CC=C5CCC(=O)NC5=C4)=NC3=O)=CC=C2)C=C1Cl,10.0,0.5341436472084162,3.5957488126737545,0.1900438937131817,<rdkit.Chem.rdchem.Mol object at 0x7f74567f29e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453eebb30>,0.3170731707317073
72,CC1=NN(C)C(C2=CC(CC3C(=O)NC4=CC=C(Br)C=C43)=CC=C2C2=NC3=C(C=N2)CCC3)C1,9.6,0.5026066970723098,3.9088722174822674,0.1632768861982197,<rdkit.Chem.rdchem.Mol object at 0x7f74567f24a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453eebe40>,0.3375
73,CC1=CC(C)=C(C2=CC=C(C(=O)NN3CCNCC3)C=C2CN2CCC(C)=N2)C(N)=C1,8.8,0.6477795855554339,3.1354634938121873,0.2173945455248594,<rdkit.Chem.rdchem.Mol object at 0x7f74567f2b30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453eeb660>,0.2988505747126437
74,CC1(C)CC(=O)C2=C(C1)OC(=O)C(C1=C(N3CCNC(C4=C(CS(=O)(=O)CCO)C=CC=C4)C3=O)C(O)=NN1)=C2,8.3,0.3244926586534057,4.115820201594941,0.0880433173237038,<rdkit.Chem.rdchem.Mol object at 0x7f74567f2ac0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453eebdd0>,0.3372093023255814
75,[O-]C1=NC(Cl)=CC(C2=C(C(F)F)C=CC(C3=C(C4=C(Br)C=NN4)C(Cl)=CC=C3Cl)=C2)=N1,10.2,0.2821196641781575,3.4578194459995357,0.104588407583624,<rdkit.Chem.rdchem.Mol object at 0x7f74567f2190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453eeb430>,0.3636363636363636
