rv,smi,cur_sentence,elapsed_time,seed
10.6,Cc1cc2occ(C(=O)N3CC(NC(=O)c4cscn4)C4OCCCC43)c2cc1C,[BOS]Cc1cc2occ(C(=O)N3C[C@H](NC(=O)c4cscn4)[C@@H]4OCCC[C@@H]43)c2cc1C[EOS][EOS][EOS][EOS][EOS],4213.313669204712,42
10.7,O=C(C1CC=CC2CCN(Cc3ccccc3)C(=O)C21)N1CCc2c(oc3ccccc23)C1,[BOS]O=C1[C@H]2[C@@H](C(=O)N3CCc4c(oc5ccccc45)C3)CC=C[C@H]2CCN1Cc1ccccc1[EOS],4181.305477142334,42
10.3,O=C1Nc2ccccc2C1C1CCN(C(=O)c2cc(C(F)(F)F)[nH]n2)CC1,[BOS]O=C1Nc2ccccc2[C@@H]1C1CCN(C(=O)c2cc(C(F)(F)F)[nH]n2)CC1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],4117.396875858307,42
11.4,CC1CCc2c1n[nH]c2C(=O)N1CCC2(CCCN(C(=O)CC3OCCc4ccccc43)C2)CC1,[BOS]C[C@H]1CCc2c1n[nH]c2C(=O)N1CCC2(CCCN(C(=O)C[C@@H]3OCCc4ccccc43)C2)CC1[EOS][EOS][EOS][EOS][EOS][EOS],4200.630005121231,42
10.6,Cn1ncnc1C(=O)N1CCOC2(COCCN(C(=O)c3ccc4n[nH]nc4c3)C2)C1,[BOS]Cn1ncnc1C(=O)N1CCO[C@@]2(COCCN(C(=O)c3ccc4n[nH]nc4c3)C2)C1[EOS][EOS][EOS][EOS],4116.610505819321,42
10.8,CC1Oc2ccc(C(=O)C3CCN(C(=O)c4cccc(C(F)(F)F)c4)CC3)cc2NC1=O,[BOS]C[C@@H]1Oc2ccc(C(=O)C3CCN(C(=O)c4cccc(C(F)(F)F)c4)CC3)cc2NC1=O[EOS][EOS][EOS][EOS][EOS][EOS],4120.23895406723,42
10.8,Cn1[nH]c(C(=O)N2C3CCC2CC(NC(=O)c2cc(C(F)(F)F)nc4ccccc24)C3)cc1=O,[BOS]Cn1[nH]c(C(=O)N2[C@@H]3CC[C@H]2C[C@@H](NC(=O)c2cc(C(F)(F)F)nc4ccccc24)C3)cc1=O[EOS][EOS],4096.474420785904,42
10.1,CN(C)C=Nc1cc(-c2cc(-c3ccnc(O)c3)ccc2Cl)ncn1,[BOS]CN(C)C=Nc1cc(-c2cc(-c3ccnc(O)c3)ccc2Cl)ncn1[EOS][EOS][EOS][EOS][EOS],4124.727654457092,42
11.0,COC1=C(c2ccc3[nH]nc(-c4cccc(C(=O)[O-])c4)c3c2)C(=C2C=CC=CC2=O)N=C1,[BOS]COC1=C(c2ccc3[nH]nc(-c4cccc(C(=O)[O-])c4)c3c2)/C(=C2/C=CC=CC2=O)N=C1[EOS],4199.9604551792145,42
10.6,Cc1nc2ccccc2c(=O)n1CC(=O)NC1CCCc2nc(-c3ccc(F)cc3)sc21,[BOS]Cc1nc2ccccc2c(=O)n1CC(=O)N[C@H]1CCCc2nc(-c3ccc(F)cc3)sc21[EOS][EOS],4175.8938710689545,42
11.0,Cc1[nH]ncc1C(=O)N1CCC(C2CCCCN2C(=O)C(C)c2ccc(Cl)cc2)CC1,[BOS]Cc1[nH]ncc1C(=O)N1CCC([C@@H]2CCCCN2C(=O)[C@@H](C)c2ccc(Cl)cc2)CC1[EOS][EOS][EOS][EOS],4114.900248765945,42
11.3,CC1CCCC1C(=O)N1CC2COCC(C1)C2NC(=O)c1cccc2c1oc1ccccc12,[BOS]C[C@H]1CCC[C@H]1C(=O)N1C[C@H]2COC[C@@H](C1)[C@H]2NC(=O)c1cccc2c1oc1ccccc12[EOS][EOS],4150.58084654808,42
10.7,Cc1cc(F)ccc1-c1cccc(N2C(=O)NC3(CCOC3)C2=O)n1,[BOS]O=C1N[C@@]2(CCOC2)C(=O)N1c1cccc(-c2ccc(F)cc2C)n1[EOS][EOS][EOS],4233.1235139369965,42
11.2,CN1CC(C(=O)Nc2ccc(=O)n(Cc3cccc(F)c3)c2)c2ccccc2C1=O,[BOS]CN1C[C@@H](C(=O)Nc2ccc(=O)n(Cc3cccc(F)c3)c2)c2ccccc2C1=O[EOS][EOS][EOS][EOS],4194.226803302765,42
10.9,CC(=O)n1ccc(-c2nc(-c3ccc(F)c4ccccc34)no2)n1,[BOS]CC(=O)n1ccc(-c2nc(-c3ccc(F)c4ccccc34)no2)n1[EOS][EOS][EOS][EOS],4167.8154809474945,42
10.9,O=S(=O)(Nc1cccc2c1oc1ccccc12)c1ccc(N2CCOCC2)nc1,[BOS]O=S(=O)(Nc1cccc2c1oc1ccccc12)c1ccc(N2CCOCC2)nc1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],4195.619737625122,42
10.3,O=C1NC(=O)c2cc(NC(=O)N3CCOC(c4cccc(Cl)c4)C3)ccc21,[BOS]O=C1NC(=O)c2cc(NC(=O)N3CCO[C@H](c4cccc(Cl)c4)C3)ccc21[EOS][EOS][EOS][EOS][EOS][EOS][EOS],4148.935355901718,42
10.8,Nc1nonc1NC(=O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,[BOS]Nc1nonc1NC(=O)c1cccc(-c2noc(-c3ccccc3F)n2)c1[EOS][EOS][EOS],4068.2897679805756,42
10.9,O=C(NCC12CCCOC1CCN(C(=O)c1c[nH]c(=O)cn1)C2)c1cccnc1-c1ccc(F)c(F)c1,[BOS]O=C(NC[C@@]12CCCO[C@@H]1CCN(C(=O)c1c[nH]c(=O)cn1)C2)c1cccnc1-c1ccc(F)c(F)c1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],4093.3252291679382,42
10.5,COc1cc2c(-c3ccc4c(c3)CCC(=O)N4C)ccnc2cc1C,[BOS]COc1cc2c(-c3ccc4c(c3)CCC(=O)N4C)ccnc2cc1C[EOS][EOS][EOS][EOS][EOS][EOS],4106.661332845688,42
10.7,O=C([O-])C1CCC([NH+]2CCC(OC3c4ccccc4-c4ccccc43)CC2)C1,[BOS]O=C([O-])[C@@H]1CC[C@@H]([NH+]2CCC(OC3c4ccccc4-c4ccccc43)CC2)C1[EOS],4163.148385047913,42
10.8,Cc1oc2ccccc2c1CC(=O)N1CCC2CCN(C(=O)C(N)=O)C2C1,[BOS]Cc1oc2ccccc2c1CC(=O)N1CC[C@H]2CCN(C(=O)C(N)=O)[C@H]2C1[EOS],4083.4613201618195,42
10.5,O=C1CCc2ccc(-c3noc(-c4cccc(-c5cccc(F)c5)n4)n3)cc2N1,[BOS]O=C1CCc2ccc(-c3noc(-c4cccc(-c5cccc(F)c5)n4)n3)cc2N1[EOS][EOS][EOS][EOS],4113.917022228241,42
10.7,Cn1ncc2c(C(=O)NC3c4ccccc4Oc4ccccc43)cccc21,[BOS]Cn1ncc2c(C(=O)NC3c4ccccc4Oc4ccccc43)cccc21[EOS][EOS][EOS][EOS][EOS],4160.379563570023,42
11.1,CC(O)C(=O)N1CCN(C(=O)c2cc(F)cc3c(=O)c4cc(F)ccc4[nH]c23)CC1,[BOS]C[C@H](O)C(=O)N1CCN(C(=O)c2cc(F)cc3c(=O)c4cc(F)ccc4[nH]c23)CC1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],4146.948064565659,42
11.2,O=C1Cc2cc(C(=O)NC3CC4CCC(C3)N4C(=O)COc3cccc4ccccc34)ccc2N1,[BOS]O=C1Cc2cc(C(=O)N[C@H]3C[C@H]4CC[C@@H](C3)N4C(=O)COc3cccc4ccccc34)ccc2N1[EOS][EOS][EOS][EOS][EOS],4186.55015206337,42
10.7,Cn1cncc1C1CCN(c2ccc3nnc(-c4ccsc4)n3n2)CC1,[BOS]Cn1cncc1C1CCN(c2ccc3nnc(-c4ccsc4)n3n2)CC1[EOS][EOS][EOS][EOS][EOS][EOS],4160.38165473938,42
10.8,Cc1ccc(CC(=O)NC2CC3CCC2N3C(=O)c2ccnnc2C)cc1C,[BOS]Cc1nnccc1C(=O)N1[C@@H]2CC[C@H]1[C@H](NC(=O)Cc1ccc(C)c(C)c1)C2[EOS][EOS][EOS][EOS][EOS][EOS][EOS],4125.510864496231,42
10.4,CC1CC(c2ccccc2)CN1C(=O)NCc1nnnn1-c1ccccc1,[BOS]C[C@H]1C[C@H](c2ccccc2)CN1C(=O)NCc1nnnn1-c1ccccc1[EOS][EOS][EOS][EOS][EOS][EOS],4174.892332792282,42
10.2,CC1=C(C(=O)N2CCc3c(Cl)cccc32)CCn2nnnc2N1C,[BOS]CC1=C(C(=O)N2CCc3c(Cl)cccc32)CCn2nnnc2N1C[EOS][EOS][EOS][EOS][EOS][EOS][EOS],4176.462195158005,42
10.6,Cc1c[nH]c2c(-c3ccc4c(c3)N(C(=O)OC(C)(C)C)CCO4)cccc12,[BOS]Cc1c[nH]c2c(-c3ccc4c(c3)N(C(=O)OC(C)(C)C)CCO4)cccc12[EOS][EOS][EOS][EOS][EOS][EOS],4171.371597290039,42
10.9,O=C(CN1Cc2ccccc2-c2ccccc21)N1CCOC2CCCCC21,[BOS]O=C(CN1Cc2ccccc2-c2ccccc21)N1CCO[C@H]2CCCC[C@@H]21[EOS][EOS][EOS][EOS][EOS][EOS],4144.5600419044495,42
10.5,O=c1onc2n1-c1cc(-c3cc(Cl)c4c(c3)CCCN4)ccc1OC2,[BOS]O=c1onc2n1-c1cc(-c3cc(Cl)c4c(c3)CCCN4)ccc1OC2[EOS][EOS][EOS],4176.321645498276,42
10.9,O=C1NC2(CCN(S(=O)(=O)c3c(Cl)ccc4ccccc34)CC2)CC1c1ccncc1,[BOS]O=C1NC2(CCN(S(=O)(=O)c3c(Cl)ccc4ccccc34)CC2)C[C@@H]1c1ccncc1[EOS],4164.055463552475,42
10.9,Cc1c(CC(=O)Nc2cc(-c3nnc4n3CCCCC4)ccc2F)nnn1-c1ccccc1,[BOS]Cc1c(CC(=O)Nc2cc(-c3nnc4n3CCCCC4)ccc2F)nnn1-c1ccccc1[EOS][EOS][EOS],4110.274423122406,42
10.5,Cc1c(C)c(C)c(CC(=O)N2CCC3(CN(C)C(=O)CO3)C2)c(C)c1C,[BOS]Cc1c(C)c(C)c(CC(=O)N2CC[C@@]3(CN(C)C(=O)CO3)C2)c(C)c1C[EOS][EOS][EOS][EOS][EOS],4154.147191524506,42
10.5,CCn1c(-c2nn(C)c(=O)c3ccccc23)nnc1N1CCCC(COC)C1,[BOS]CCn1c(-c2nn(C)c(=O)c3ccccc23)nnc1N1CCCC(COC)C1[EOS],4176.358793497086,42
10.9,CC1Cn2ncc(N3CC(c4cc(F)ccc4F)=C(C(=O)O)c4cc(F)ccc43)c2CCN1,[BOS]CC1Cn2ncc(N3CC(c4cc(F)ccc4F)=C(C(=O)O)c4cc(F)ccc43)c2CCN1[EOS][EOS][EOS][EOS][EOS][EOS],4118.478275537491,42
10.7,Cn1ccc2ccc(NC(=O)NCCC(=O)N3CCN(c4ccccn4)CC3)cc2c1=O,[BOS]Cn1ccc2ccc(NC(=O)NCCC(=O)N3CCN(c4ccccn4)CC3)cc2c1=O[EOS][EOS][EOS][EOS],4165.997885227203,42
10.5,Cn1ccc(C(=O)NCC2OCC3CCN(C(=O)Cc4ccc5c(c4)C(=O)c4ccccc4CO5)CC32)c1,[BOS]Cn1ccc(C(=O)NC[C@@H]2OC[C@@H]3CCN(C(=O)Cc4ccc5c(c4)C(=O)c4ccccc4CO5)C[C@@H]32)c1[EOS][EOS][EOS][EOS][EOS][EOS],4142.378786563873,42
10.7,Cn1c(NC(=O)c2c3c(nc4ccccc24)CCCC3)nc2ccc(F)cc21,[BOS]Cn1c(NC(=O)c2c3c(nc4ccccc24)CCCC3)nc2ccc(F)cc21[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],4123.8422927856445,42
11.0,Cc1c(F)ccc2sc(NS(=O)(=O)c3ccc4c(c3)C(=O)N=C4O)nc12,[BOS]Cc1c(F)ccc2sc(NS(=O)(=O)c3ccc4c(c3)C(=O)N=C4O)nc12[EOS][EOS][EOS][EOS][EOS],4178.526458740234,42
10.4,Cn1[nH]c(C(=O)NC2CC3CCC(C2)N3C(=O)c2cccc(C(F)c3cccc(F)c3)c2)cc1=O,[BOS]Cn1[nH]c(C(=O)N[C@H]2C[C@H]3CC[C@@H](C2)N3C(=O)c2cccc([C@@H](F)c3cccc(F)c3)c2)cc1=O[EOS],4078.7063601017,42
11.0,Nc1ncc(Nc2ccc3ccc(-c4ccccc4)nc3c2)c(C(F)(F)F)n1,[BOS]Nc1ncc(Nc2ccc3ccc(-c4ccccc4)nc3c2)c(C(F)(F)F)n1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],4171.610426187515,42
11.0,CN1Cc2ccc(-c3ccc4nnc(-c5ccncc5)n4c3)cc2NC1=O,[BOS]CN1Cc2ccc(-c3ccc4nnc(-c5ccncc5)n4c3)cc2NC1=O[EOS][EOS][EOS],4142.606387138367,42
10.7,O=C(c1occ2c1CCC2)N1CCc2c(-c3ccccc3)cccc21,[BOS]O=C(c1occ2c1CCC2)N1CCc2c(-c3ccccc3)cccc21[EOS][EOS][EOS][EOS][EOS][EOS],4119.924865961075,42
10.3,Cn1c(-c2nn(C)c(=O)c3ccccc23)nnc1N1CCCOC(c2ccccc2)C1,[BOS]Cn1c(-c2nn(C)c(=O)c3ccccc23)nnc1N1CCCO[C@H](c2ccccc2)C1[EOS][EOS][EOS][EOS],4116.842962265015,42
11.0,O=C1Nc2ccc(Br)cc2C1CC(=O)N1CC=C(c2cccc3ccccc23)CC1,[BOS]O=C1Nc2ccc(Br)cc2[C@H]1CC(=O)N1CC=C(c2cccc3ccccc23)CC1[EOS][EOS][EOS][EOS][EOS][EOS],4103.436305999756,42
10.9,Cn1ccc2cccc(C(=O)N3CCC4COC(CNC(=O)c5ccc6c(c5)NC(=O)CC6)C4C3)c21,[BOS]Cn1ccc2cccc(C(=O)N3CC[C@H]4CO[C@@H](CNC(=O)c5ccc6c(c5)NC(=O)CC6)[C@H]4C3)c21[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],4231.206209897995,42
10.3,Cc1c(C(=O)NS(=O)(=O)CC2CCCCO2)oc2c1ccc1ccccc12,[BOS]Cc1c(C(=O)NS(=O)(=O)C[C@@H]2CCCCO2)oc2c1ccc1ccccc12[EOS],4166.072854280472,42
11.3,CC1CC2CCCCC2N1C(=O)c1ccc2c(=O)n3c(nc2c1)CCCCC3,[BOS]C[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)c1ccc2c(=O)n3c(nc2c1)CCCCC3[EOS],4169.290680408478,42
11.1,O=C(OC1c2ccccc2-c2ccccc21)c1ccc(=O)n(-c2ccccc2)n1,[BOS]O=C(OC1c2ccccc2-c2ccccc21)c1ccc(=O)n(-c2ccccc2)n1[EOS][EOS][EOS][EOS][EOS][EOS],4144.95400428772,42
10.4,CC1(O)CCN(C(=O)c2nn(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3c2CCC3)CC1F,[BOS]C[C@@]1(O)CCN(C(=O)c2nn(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3c2CCC3)C[C@H]1F[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],4116.59553194046,42
10.5,Cc1nnnn1-c1cccc(NC(=O)c2occc2-c2ccc(F)cc2)c1,[BOS]Cc1nnnn1-c1cccc(NC(=O)c2occc2-c2ccc(F)cc2)c1[EOS][EOS][EOS],4134.693303108215,42
10.9,Cc1c(-c2nc(Cc3ccc(F)cc3F)no2)c2ccccc2[nH]c1=O,[BOS]Cc1c(-c2nc(Cc3ccc(F)cc3F)no2)c2ccccc2[nH]c1=O[EOS][EOS][EOS][EOS][EOS],4054.6561081409454,42
11.2,O=C1CCc2ccc(C(=O)Nc3cc(C4CCCCN4C(=O)Cc4cc(F)cc(F)c4)[nH]n3)nc2N1,[BOS]O=C1CCc2ccc(C(=O)Nc3cc([C@H]4CCCCN4C(=O)Cc4cc(F)cc(F)c4)[nH]n3)nc2N1[EOS][EOS],4108.756581068039,42
10.6,CC(Sc1nnnn1-c1ccc2c(c1)OCCO2)C(=O)N1CC(=O)Nc2cc(C(F)(F)F)ccc21,[BOS]C[C@H](Sc1nnnn1-c1ccc2c(c1)OCCO2)C(=O)N1CC(=O)Nc2cc(C(F)(F)F)ccc21[EOS],4160.228269577026,42
10.6,COC1CN(C(=O)Cn2c3ccccc3c(=O)c3ccccc32)CC1OC,[BOS]CO[C@H]1CN(C(=O)Cn2c3ccccc3c(=O)c3ccccc32)C[C@H]1OC[EOS][EOS][EOS][EOS],4119.535897493362,42
10.5,O=C1NC(=O)C2(CCC(C(=O)OCC3CCc4ccccc43)CC2)N1,[BOS]O=C(OC[C@@H]1CCc2ccccc21)C1CCC2(CC1)NC(=O)NC2=O[EOS][EOS][EOS][EOS][EOS],4201.565283298492,42
10.7,O=C1c2oc3ccccc3c(=O)c2C(c2cccc(O)c2)N1Cc1cccnc1,[BOS]O=C1c2oc3ccccc3c(=O)c2[C@@H](c2cccc(O)c2)N1Cc1cccnc1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],4124.473350048065,42
10.9,O=C1C2C=Cc3ccccc3C2=NN1c1cccc2ccccc12,[BOS]O=C1[C@H]2C=Cc3ccccc3C2=NN1c1cccc2ccccc12[EOS][EOS],4214.045300483704,42
10.5,O=C1NC2CN(C(=O)CC3CCCc4ccccc43)CCC2CO1,[BOS]O=C1N[C@@H]2CN(C(=O)C[C@H]3CCCc4ccccc43)CC[C@H]2CO1[EOS],4192.519646406174,42
10.9,O=C(CC1OCCc2ccccc21)NC1CC2CCC(C1)N2C(=O)c1cccc(-c2ccccc2)n1,[BOS]O=C(C[C@H]1OCCc2ccccc21)N[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)c1cccc(-c2ccccc2)n1[EOS][EOS][EOS][EOS],4181.767822504044,42
10.7,COCC1CCCCN1C(=O)c1cn2c3c(cc(F)cc3c1=O)CCC2C,[BOS]COC[C@@H]1CCCCN1C(=O)c1cn2c3c(cc(F)cc3c1=O)CC[C@H]2C[EOS][EOS][EOS][EOS],4140.377603530884,42
10.5,Cn1c(Nc2nc(N3CCCC3)cc3ccccc23)nc2ccccc21,[BOS]Cn1c(Nc2nc(N3CCCC3)cc3ccccc23)nc2ccccc21[EOS][EOS][EOS][EOS][EOS][EOS][EOS],4172.491928577423,42
10.7,O=C1NC(=Nc2cccc(C(F)(F)F)c2)SC1CC(=O)N1CCc2ccccc2C1,[BOS]O=C1NC(=Nc2cccc(C(F)(F)F)c2)S[C@@H]1CC(=O)N1CCc2ccccc2C1[EOS][EOS][EOS][EOS],4099.638407230377,42
10.7,NC(=O)C1CN(C(=O)C2CCCN(c3nccc4ccccc34)C2)CC1C(N)=O,[BOS]NC(=O)[C@H]1CN(C(=O)[C@H]2CCCN(c3nccc4ccccc34)C2)C[C@H]1C(N)=O[EOS][EOS][EOS][EOS][EOS],4123.4501938819885,42
10.5,O=c1cc(C2CCCCN2C(O)=NN2Cc3ccccc3C2)nc2cc[nH]n12,[BOS]OC(=NN1Cc2ccccc2C1)N1CCCCC1c1cc(=O)n2[nH]ccc2n1[EOS][EOS][EOS],4108.537145614624,42
11.0,CC1CCc2cc(F)cc3c(=O)c(C(=O)N4CCC5(CC(C(=O)NCc6ccc(F)cc6)CO5)C4)cn1c23,[BOS]C[C@@H]1CCc2cc(F)cc3c(=O)c(C(=O)N4CC[C@]5(C[C@@H](C(=O)NCc6ccc(F)cc6)CO5)C4)cn1c23[EOS][EOS],4142.121476888657,42
10.7,O=C(NC(Cc1cccc(F)c1)CN1C(=O)c2ccccc2C1=O)C1CC1c1ccc(F)c(F)c1,[BOS]O=C(N[C@H](Cc1cccc(F)c1)CN1C(=O)c2ccccc2C1=O)[C@@H]1C[C@H]1c1ccc(F)c(F)c1[EOS][EOS][EOS],4127.390385866165,42
10.7,O=C(C(=O)N1CCC(O)(C2CC2)C1)N1CC=C(c2cccc3ccccc23)CC1,[BOS]O=C(C(=O)N1CC[C@](O)(C2CC2)C1)N1CC=C(c2cccc3ccccc23)CC1[EOS][EOS][EOS],4142.82018494606,42
10.5,COCNC(=O)c1cccc(Nc2ccc3nnc(-c4ccccc4)n3c2)c1,[BOS]COCNC(=O)c1cccc(Nc2ccc3nnc(-c4ccccc4)n3c2)c1[EOS][EOS][EOS],4138.914984226227,42
11.1,Cc1[nH]c(=O)c(C(=O)N2CCN(C(=O)COc3ccc(Cl)cc3Cl)CC2)cc1-c1ccccc1,[BOS]Cc1[nH]c(=O)c(C(=O)N2CCN(C(=O)COc3ccc(Cl)cc3Cl)CC2)cc1-c1ccccc1[EOS][EOS][EOS][EOS][EOS],4126.546058893204,42
10.5,O=C1c2ccccc2COc2ccc(CC(=O)N3CCOCC4(C3)CN(C(=O)C(F)F)CCO4)cc21,[BOS]O=C1c2ccccc2COc2ccc(CC(=O)N3CCOC[C@]4(C3)CN(C(=O)C(F)F)CCO4)cc21[EOS][EOS],4146.272023200989,42
10.5,c1ccc(Cn2c(-c3ccc4c(c3)OCCO4)nnc2N2CC3C4CCC(O4)C3C2)cc1,[BOS]c1ccc(Cn2c(-c3ccc4c(c3)OCCO4)nnc2N2C[C@@H]3[C@@H](C2)[C@H]2CC[C@H]3O2)cc1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],4164.495975971222,42
10.8,COC1CC2CCC(C1)N2C(=O)c1cn2c3c(c(F)c(F)cc3c1=O)OCC2C,[BOS]CO[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)c1cn2c3c(c(F)c(F)cc3c1=O)OC[C@@H]2C[EOS][EOS][EOS][EOS],4105.910438299179,42
10.8,Cc1nnc2c3ccccc3c(N3CCC(C4CCOC4)CC3)nn12,[BOS]Cc1nnc2c3ccccc3c(N3CCC([C@H]4CCOC4)CC3)nn12[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],4119.979627370834,42
10.4,FC(F)(F)c1ccc2c(c1)c(-c1nnc(C3CCCCO3)o1)cn2C1CCOCC1,[BOS]FC(F)(F)c1ccc2c(c1)c(-c1nnc([C@H]3CCCCO3)o1)cn2C1CCOCC1[EOS][EOS][EOS][EOS],4196.490863084793,42
11.0,CN1CCN(c2cc(-c3ccc(F)c4ccccc34)ncn2)CC1=O,[BOS]CN1CCN(c2cc(-c3ccc(F)c4ccccc34)ncn2)CC1=O[EOS][EOS][EOS][EOS][EOS][EOS],4138.523378372192,42
10.8,O=C(NCC12CCCOC1CCN(C(=O)CC1Cc3ccccc3C1)C2)c1ccc2ccnn2c1,[BOS]O=C(NC[C@@]12CCCO[C@@H]1CCN(C(=O)CC1Cc3ccccc3C1)C2)c1ccc2ccnn2c1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],4135.880073547363,42
10.7,CCN1C(=O)c2ccc(C(=O)OCc3nn(-c4ccc(F)cc4)c4c3CCC4)cc2S1(=O)=O,[BOS]CCN1C(=O)c2ccc(C(=O)OCc3nn(-c4ccc(F)cc4)c4c3CCC4)cc2S1(=O)=O[EOS][EOS][EOS],4154.247367620468,42
10.6,O=C1CC(NC(=O)c2ccc3nnc(-c4cccnc4)n3c2)CCCN1,[BOS]O=C1C[C@@H](NC(=O)c2ccc3nnc(-c4cccnc4)n3c2)CCCN1[EOS][EOS][EOS][EOS],4165.220491886139,42
10.9,CC1(CC2CCCN2C(=O)c2cc(F)ccc2-c2cccc(C(F)(F)F)c2)NC(=O)NC1=O,[BOS]C[C@]1(C[C@H]2CCCN2C(=O)c2cc(F)ccc2-c2cccc(C(F)(F)F)c2)NC(=O)NC1=O[EOS][EOS][EOS][EOS],4121.4291207790375,42
10.6,O=C1Nc2ccccc2C1C1CCN(S(=O)(=O)c2cccc(NC(=O)C(F)(F)F)c2)CC1,[BOS]O=C1Nc2ccccc2[C@@H]1C1CCN(S(=O)(=O)c2cccc(NC(=O)C(F)(F)F)c2)CC1[EOS][EOS][EOS][EOS][EOS],4148.725486040115,42
11.1,O=C1CCCc2cc(C(=O)N3CCCC4(CC(=O)c5ccccc5O4)C3)ccc2O1,[BOS]O=C1C[C@]2(CCCN(C(=O)c3ccc4c(c3)CCCC(=O)O4)C2)Oc2ccccc21[EOS][EOS],4168.64852976799,42
