smiles_safe,safe,frag,score,size
O=C(O)c1ccc(CNCC(F)(F)F)[nH]1,O2C(=O)c1ccc(CNCC(F)(F)F)[nH]1,[1*]OC(=O)c1ccc(CNCC(F)(F)F)[nH]1,0.7788007830714049,16
Nc1cnccc1SCF,[C@@H]2(F)Sc1ccncc1N,[1*][C@H](F)Sc1ccncc1N,0.7667265960708202,11
Nc1ccc(SC[C@H](O)CO)c(F)c1,c12cc(N)cc(F)c1SC[C@H](O)CO,[1*]c1cc(N)cc(F)c1SC[C@H](O)CO,0.7667265960708202,15
Nc1cnccc1S[C@@H](F)C=O,C2(=O)[C@H](F)Sc1ccncc1N,[1*]C(=O)[C@H](F)Sc1ccncc1N,0.7667265960708202,13
CCOC(=O)[C@H](F)Sc1ccncc1,c12cnccc1S[C@@H](F)C(=O)OCC,[1*]c1cnccc1S[C@@H](F)C(=O)OCC,0.7667265960708202,15
Nc1cc(F)c(SCCCO)c(F)c1,[C@@H]2(CO)CSc1c(F)cc(N)cc1F,[1*][C@H](CO)CSc1c(F)cc(N)cc1F,0.7667265960708202,15
CC(C)=CF,C1(F)=C(C)C,[1*]C(F)=C(C)C,0.7667265960708202,6
CC=C(F)C(=O)NCc1csc(=O)[nH]1,C2(C)=C(F)C(=O)NCc1csc(=O)[nH]1,[1*]C(C)=C(F)C(=O)NCc1csc(=O)[nH]1,0.7667265960708202,15
[NH-]S(=O)(=O)CC1CC1,[N-]2S(=O)(=O)CC1CC1,[1*][N-]S(=O)(=O)CC1CC1,0.7667265960708202,9
Nc1cc([N-]S(=O)(=O)CC2CC2)ccc1F,c13c([N-]S(=O)(=O)CC2CC2)ccc(F)c1N,[1*]c1c([N-]S(=O)(=O)CC2CC2)ccc(F)c1N,0.7667265960708202,17
Nc1c(F)cccc1F,c12ccc(F)c(N)c1F,[1*]c1ccc(F)c(N)c1F,0.7667265960708202,10
O=S(=O)(CC1CC1)[N-]c1ccc(F)cc1F,c13c(F)ccc([N-]S(=O)(=O)CC2CC2)c1F,[1*]c1c(F)ccc([N-]S(=O)(=O)CC2CC2)c1F,0.7667265960708202,17
[NH-]S(=O)(=O)c1c[nH+]c[nH]1,[N-]2S(=O)(=O)c1c[nH+]c[nH]1,[1*][N-]S(=O)(=O)c1c[nH+]c[nH]1,0.7316156289466419,10
Cc1cc([C@H]([NH3+])CO)c([O-])cc1F,c12c([O-])c([C@H]([NH3+])CO)cc(C)c1F,[1*]c1c([O-])c([C@H]([NH3+])CO)cc(C)c1F,0.7316156289466419,14
Cn1cc(NC(=O)CS)cc(Br)c1=O,S2CC(=O)Nc1cc(Br)c(=O)n(C)c1,[1*]SCC(=O)Nc1cc(Br)c(=O)n(C)c1,0.7316156289466419,15
Cn1cc(NC(=O)CSCC(F)F)cc(Br)c1=O,C2(F)(F)CSCC(=O)Nc1cc(Br)c(=O)n(C)c1,[1*]C(F)(F)CSCC(=O)Nc1cc(Br)c(=O)n(C)c1,0.7316156289466419,19
O=C1NC[C@@H](CSc2ccc(F)cc2)O1,c12cc(F)ccc1SC[C@@H]1CNC(=O)O1,[1*]c1cc(F)ccc1SC[C@@H]1CNC(=O)O1,0.7316156289466419,16
CC1=NN[C@@](O)(C(F)F)C1,N12N=C(C)C[C@]1(O)C(F)F,[1*]N1N=C(C)C[C@]1(O)C(F)F,0.7316156289466419,11
CC1=NN(C=O)[C@@](O)(C(F)F)C1,C2(=O)N1N=C(C)C[C@]1(O)C(F)F,[1*]C(=O)N1N=C(C)C[C@]1(O)C(F)F,0.7316156289466419,13
CCOC(=O)c1cn(C)cc1C(F)F,C2(F)(F)c1cn(C)cc1C(=O)OCC,[1*]C(F)(F)c1cn(C)cc1C(=O)OCC,0.7316156289466419,15
COC(=O)[C@@H](F)Sc1ccc(F)cc1N,C2OC(=O)[C@@H](F)Sc1ccc(F)cc1N,[1*]COC(=O)[C@@H](F)Sc1ccc(F)cc1N,0.7316156289466419,16
COC(=O)c1cn(C)cc1C(F)(F)F,C2OC(=O)c1cn(C)cc1C(F)(F)F,[1*]COC(=O)c1cn(C)cc1C(F)(F)F,0.7316156289466419,15
Cc1cc([C@H]([NH3+])CO)cc(F)c1F,c12c([C@H]([NH3+])CO)cc(C)c(F)c1F,[1*]c1c([C@H]([NH3+])CO)cc(C)c(F)c1F,0.7316156289466419,14
Cc1cc(CCO)c([O-])c(F)c1F,[C@@H]2(CO)c1cc(C)c(F)c(F)c1[O-],[1*][C@H](CO)c1cc(C)c(F)c(F)c1[O-],0.7316156289466419,14
C=CCNC(=O)Nc1ccccc1F,c12cccc(F)c1NC(=O)NCC=C,[1*]c1cccc(F)c1NC(=O)NCC=C,0.7316156289466419,15
N[C@H](c1cc(O)c(O)c(Cl)c1)C(F)(F)F,O2c1cc([C@@H](N)C(F)(F)F)cc(Cl)c1O,[1*]Oc1cc([C@@H](N)C(F)(F)F)cc(Cl)c1O,0.7316156289466419,16
COc1cc(Cl)cc([C@@H](N)C(F)(F)F)c1,c12c(Cl)cc([C@@H](N)C(F)(F)F)cc1OC,[1*]c1c(Cl)cc([C@@H](N)C(F)(F)F)cc1OC,0.7316156289466419,16
COc1cc(CN)cc(Cl)c1O,[C@@H]2(N)c1cc(Cl)c(O)c(OC)c1,[1*][C@H](N)c1cc(Cl)c(O)c(OC)c1,0.7316156289466419,13
CCOC(=O)CSc1ccc(F)cc1N,[C@H]2(Sc1ccc(F)cc1N)C(=O)OCC,[1*][C@@H](Sc1ccc(F)cc1N)C(=O)OCC,0.7316156289466419,16
Nc1cc(F)ccc1S[C@H](F)C(=O)O,O2C(=O)[C@@H](F)Sc1ccc(F)cc1N,[1*]OC(=O)[C@@H](F)Sc1ccc(F)cc1N,0.7316156289466419,15
O=C(c1ccc(Br)o1)N1N=CC[C@]1(O)C(F)F,C13=NN(C(=O)c2ccc(Br)o2)[C@@](O)(C(F)F)C1,[1*]C1=NN(C(=O)c2ccc(Br)o2)[C@@](O)(C(F)F)C1,0.7316156289466419,18
Cc1cccc([N-]S(=O)(=O)c2c[nH+]c[nH]2)c1,c13cc(C)cc([N-]S(=O)(=O)c2c[nH+]c[nH]2)c1,[1*]c1cc(C)cc([N-]S(=O)(=O)c2c[nH+]c[nH]2)c1,0.7316156289466419,17
Nc1ccc([C@H]([NH3+])C(=O)[O-])cc1C(F)F,C2(F)(F)c1cc([C@H]([NH3+])C(=O)[O-])ccc1N,[1*]C(F)(F)c1cc([C@H]([NH3+])C(=O)[O-])ccc1N,0.7316156289466419,16
CCNC(=O)c1cnc(C)cn1,C2CNC(=O)c1cnc(C)cn1,[1*]CCNC(=O)c1cnc(C)cn1,0.7316156289466419,13
[NH3+][C@H](C(=O)[O-])c1cccc(C(F)(F)F)c1,c12ccc([C@H]([NH3+])C(=O)[O-])cc1C(F)(F)F,[1*]c1ccc([C@H]([NH3+])C(=O)[O-])cc1C(F)(F)F,0.7316156289466419,16
CCSC(F)(F)F,C1CSC(F)(F)F,[1*]CCSC(F)(F)F,0.7316156289466419,8
O=C(Nc1cccc(F)c1)NC1CC1,c12c(F)cccc1NC(=O)NC1CC1,[1*]c1c(F)cccc1NC(=O)NC1CC1,0.7316156289466419,15
NC(=O)CN(c1ccccc1F)[SH](=O)=O,S2(=O)(=O)N(CC(N)=O)c1ccccc1F,[1*]S(=O)(=O)N(CC(N)=O)c1ccccc1F,0.7316156289466419,16
CS(=O)(=O)N(CC(N)=O)c1ccccc1,c12ccccc1N(CC(N)=O)S(C)(=O)=O,[1*]c1ccccc1N(CC(N)=O)S(C)(=O)=O,0.7316156289466419,16
CSC(F)(F)F,C1SC(F)(F)F,[1*]CSC(F)(F)F,0.7316156289466419,7
Nc1ccc(CC(=O)[O-])cc1C(F)(F)F,[C@@H]2(C(=O)[O-])c1ccc(N)c(C(F)(F)F)c1,[1*][C@H](C(=O)[O-])c1ccc(N)c(C(F)(F)F)c1,0.7316156289466419,16
CN(CCC(F)(F)F)c1ncccc1[N+](=O)[O-],[C@H]2(CN(C)c1ncccc1[N+](=O)[O-])C(F)(F)F,[1*][C@@H](CN(C)c1ncccc1[N+](=O)[O-])C(F)(F)F,0.7202729799554398,18
Fc1cncnc1N[C@H]1CCCOC1,c13ncc(F)c(N[C@H]2CCCOC2)n1,[1*]c1ncc(F)c(N[C@H]2CCCOC2)n1,0.7202729799554398,15
[NH3+][C@H]1C[C@@H]1NC(=O)c1ccc(F)c(F)c1,c13c(C(=O)N[C@H]2C[C@@H]2[NH3+])ccc(F)c1F,[1*]c1c(C(=O)N[C@H]2C[C@@H]2[NH3+])ccc(F)c1F,0.7202729799554398,16
CC(=O)NCc1cc(Cl)cc(Cl)c1OCF,C2(F)Oc1c(Cl)cc(Cl)cc1CNC(C)=O,[1*]C(F)Oc1c(Cl)cc(Cl)cc1CNC(C)=O,0.7202729799554398,17
O=C(NCC(F)F)NNC(=O)c1ccccc1Cl,C2(F)(F)CNC(=O)NNC(=O)c1ccccc1Cl,[1*]C(F)(F)CNC(=O)NNC(=O)c1ccccc1Cl,0.7202729799554398,19
[NH3+][C@H]1CC(=O)N(c2ccc(Cl)cc2)C1,c13cc(N2C[C@@H]([NH3+])CC2=O)ccc1Cl,[1*]c1cc(N2C[C@@H]([NH3+])CC2=O)ccc1Cl,0.7202729799554398,15
COc1cccc2nc(C(F)(F)F)[nH]c12,c13ccc(OC)c2[nH]c(C(F)(F)F)nc12,[1*]c1ccc(OC)c2[nH]c(C(F)(F)F)nc12,0.7202729799554398,16
NC(=O)[C@H](N)c1cc(F)ccc1F,N2[C@@H](C(N)=O)c1cc(F)ccc1F,[1*]N[C@@H](C(N)=O)c1cc(F)ccc1F,0.7202729799554398,14
Cc1cc(O)c(C(=O)N2CCSC2)s1,O2c1cc(C)sc1C(=O)N1CCSC1,[1*]Oc1cc(C)sc1C(=O)N1CCSC1,0.7202729799554398,15
CN[C@@H](C(N)=O)c1cccc(F)c1,c12ccc(F)cc1[C@@H](NC)C(N)=O,[1*]c1ccc(F)cc1[C@@H](NC)C(N)=O,0.7202729799554398,14
[NH3+]CCNc1ccc([N+](=O)[O-])cc1C(F)F,C2(F)(F)c1cc([N+](=O)[O-])ccc1NCC[NH3+],[1*]C(F)(F)c1cc([N+](=O)[O-])ccc1NCC[NH3+],0.7202729799554398,17
Cn1cccc1C(=O)N[C@](C)(C=O)C(F)(F)F,C2(=O)[C@@](C)(NC(=O)c1cccn1C)C(F)(F)F,[1*]C(=O)[C@@](C)(NC(=O)c1cccn1C)C(F)(F)F,0.7202729799554398,18
CN[C@@H](C(N)=O)c1ccccc1F,c12ccc(F)c([C@@H](NC)C(N)=O)c1,[1*]c1ccc(F)c([C@@H](NC)C(N)=O)c1,0.7202729799554398,14
Cn1cccc1C(=O)N[C@H](C(=O)[O-])C(F)(F)F,[C@@]2(NC(=O)c1cccn1C)(C(=O)[O-])C(F)(F)F,[1*][C@@](NC(=O)c1cccn1C)(C(=O)[O-])C(F)(F)F,0.7202729799554398,18
C[C@@](NC(=O)c1ccc[nH]1)(C(=O)[O-])C(F)(F)F,n12cccc1C(=O)N[C@](C)(C(=O)[O-])C(F)(F)F,[1*]n1cccc1C(=O)N[C@](C)(C(=O)[O-])C(F)(F)F,0.7202729799554398,18
O=C1CCCN1c1ccc(Cl)c(F)c1,[C@H]13CC(=O)N(c2ccc(Cl)c(F)c2)C1,[1*][C@H]1CC(=O)N(c2ccc(Cl)c(F)c2)C1,0.7202729799554398,15
NCC[C@H](O)C(F)(F)F,N1CC[C@H](O)C(F)(F)F,[1*]NCC[C@H](O)C(F)(F)F,0.7202729799554398,10
CC(C)NC(=O)c1ccc(F)c(F)c1F,C2[C@@H](C)NC(=O)c1ccc(F)c(F)c1F,[1*]C[C@@H](C)NC(=O)c1ccc(F)c(F)c1F,0.7202729799554398,16
CC(=O)NCc1cc(Cl)ccc1OC(F)F,c12cc(Cl)cc(CNC(C)=O)c1OC(F)F,[1*]c1cc(Cl)cc(CNC(C)=O)c1OC(F)F,0.7202729799554398,17
O=S1(=O)C[C@H](Sc2ccc(C(F)F)cn2)[C@@H](Cl)C1,C3(F)(F)c1ccc(S[C@H]2CS(=O)(=O)C[C@@H]2Cl)nc1,[1*]C(F)(F)c1ccc(S[C@H]2CS(=O)(=O)C[C@@H]2Cl)nc1,0.7202729799554398,19
O=S1(=O)CC[C@@H](Sc2ccc(C(F)(F)F)cn2)C1,[C@H]12CS(=O)(=O)C[C@@H]1Sc1ccc(C(F)(F)F)cn1,[1*][C@H]1CS(=O)(=O)C[C@@H]1Sc1ccc(C(F)(F)F)cn1,0.7202729799554398,19
[NH3+][C@H](CO)c1ccc(C(F)F)cc1O,C2(F)(F)c1ccc([C@H]([NH3+])CO)c(O)c1,[1*]C(F)(F)c1ccc([C@H]([NH3+])CO)c(O)c1,0.7202729799554398,15
C[C@H](CO)NC(=O)c1ccc(F)cc1F,c12c(F)ccc(C(=O)N[C@H](C)CO)c1F,[1*]c1c(F)ccc(C(=O)N[C@H](C)CO)c1F,0.7202729799554398,16
O=C(NCCCO)c1ncccc1C(F)F,C2(F)(F)c1cccnc1C(=O)NCCCO,[1*]C(F)(F)c1cccnc1C(=O)NCCCO,0.7202729799554398,17
O=C([O-])CCCc1c[nH]nc1C(F)(F)F,[C@@H]2(CCc1c[nH]nc1C(F)(F)F)C(=O)[O-],[1*][C@H](CCc1c[nH]nc1C(F)(F)F)C(=O)[O-],0.7202729799554398,16
[NH3+][C@H](CCc1cn[nH]c1)C(=O)[O-],c12n[nH]cc1CC[C@@H]([NH3+])C(=O)[O-],[1*]c1n[nH]cc1CC[C@@H]([NH3+])C(=O)[O-],0.7202729799554398,13
C[C@@H](Nc1ccc(C(=O)[O-])cc1F)C(N)=O,c12c(C(=O)[O-])ccc(N[C@H](C)C(N)=O)c1F,[1*]c1c(C(=O)[O-])ccc(N[C@H](C)C(N)=O)c1F,0.7202729799554398,17
OCCNc1ncc(Cl)cc1F,C2(CO)Nc1ncc(Cl)cc1F,[1*]C(CO)Nc1ncc(Cl)cc1F,0.7202729799554398,13
Cc1ccc(C(F)F)cc1N/C(N)=N/O,C2(F)(F)c1ccc(C)c(N/C(N)=N/O)c1,[1*]C(F)(F)c1ccc(C)c(N/C(N)=N/O)c1,0.7202729799554398,16
Cc1ccccc1N/C(N)=N/O,c12ccc(C)c(N/C(N)=N/O)c1,[1*]c1ccc(C)c(N/C(N)=N/O)c1,0.7202729799554398,13
Oc1cccc(C(F)(F)F)c1,c12ccc(C(F)(F)F)cc1O,[1*]c1ccc(C(F)(F)F)cc1O,0.7202729799554398,12
OCC(CO)Nc1ccc(Cl)cn1,c12cc(Cl)cnc1NC(CO)CO,[1*]c1cc(Cl)cnc1NC(CO)CO,0.7202729799554398,14
OCC(CO)Nc1ncccc1F,c12cnc(NC(CO)CO)c(F)c1,[1*]c1cnc(NC(CO)CO)c(F)c1,0.7202729799554398,14
O=CNc1cc(Br)c(F)cc1Cl,C2(=O)Nc1cc(Br)c(F)cc1Cl,[1*]C(=O)Nc1cc(Br)c(F)cc1Cl,0.7202729799554398,13
C[C@H](N)C(=O)Nc1cc(F)cc(F)c1,N2[C@@H](C)C(=O)Nc1cc(F)cc(F)c1,[1*]N[C@@H](C)C(=O)Nc1cc(F)cc(F)c1,0.7202729799554398,15
C[C@@H](Nc1ccc(C(=O)[O-])c(F)c1)C(N)=O,c12c(N[C@H](C)C(N)=O)ccc(C(=O)[O-])c1F,[1*]c1c(N[C@H](C)C(N)=O)ccc(C(=O)[O-])c1F,0.7202729799554398,17
CON/C=C/C=O,C1(=O)/C=C/NOC,[1*]C(=O)/C=C/NOC,0.7202729799554398,8
CCCC(=O)Nc1ccc(F)cc1F,C2CCC(=O)Nc1ccc(F)cc1F,[1*]CCCC(=O)Nc1ccc(F)cc1F,0.7202729799554398,15
O=S(=O)(Cc1cscn1)CC(F)(F)F,c12nc(CS(=O)(=O)CC(F)(F)F)cs1,[1*]c1nc(CS(=O)(=O)CC(F)(F)F)cs1,0.7202729799554398,15
C=CNOC,C\1=C/NOC,[1*]/C=C/NOC,0.7202729799554398,6
N/C=C/C(=O)Nc1ccc(F)cc1,N2/C=C/C(=O)Nc1ccc(F)cc1,[1*]N/C=C/C(=O)Nc1ccc(F)cc1,0.7202729799554398,14
Cc1nc(CS(=O)(=O)CC(F)(F)F)cs1,C2c1nc(CS(=O)(=O)CC(F)(F)F)cs1,[1*]Cc1nc(CS(=O)(=O)CC(F)(F)F)cs1,0.7202729799554398,16
[NH3+][C@H](CCc1c[nH]nc1C(F)F)C(=O)[O-],C2(F)(F)c1n[nH]cc1CC[C@@H]([NH3+])C(=O)[O-],[1*]C(F)(F)c1n[nH]cc1CC[C@@H]([NH3+])C(=O)[O-],0.7202729799554398,16
Cn1cc(NC(=O)OCC(F)F)ccc1=O,C2(F)(F)COC(=O)Nc1ccc(=O)n(C)c1,[1*]C(F)(F)COC(=O)Nc1ccc(=O)n(C)c1,0.7202729799554398,17
O=S(=O)(NCCC(F)F)c1ccc(Br)cc1,C2(F)(F)CCNS(=O)(=O)c1ccc(Br)cc1,[1*]C(F)(F)CCNS(=O)(=O)c1ccc(Br)cc1,0.7202729799554398,17
CCNC(=O)Cn1cccc(C(F)F)c1=O,C2(F)(F)c1cccn(CC(=O)NCC)c1=O,[1*]C(F)(F)c1cccn(CC(=O)NCC)c1=O,0.7202729799554398,17
NCc1ccc2c(c1)OCCO2,[C@H]3(N)c1ccc2c(c1)OCCO2,[1*][C@@H](N)c1ccc2c(c1)OCCO2,0.7202729799554398,13
O=C(Nc1ccc(=O)[nH]c1)OCC(F)(F)F,n12cc(NC(=O)OCC(F)(F)F)ccc1=O,[1*]n1cc(NC(=O)OCC(F)(F)F)ccc1=O,0.7202729799554398,17
COc1ccc(OC)c2[nH]c(C(F)F)nc12,C3(F)(F)c1nc2c(OC)ccc(OC)c2[nH]1,[1*]C(F)(F)c1nc2c(OC)ccc(OC)c2[nH]1,0.7202729799554398,17
NNC(=O)c1cccc(CO)c1,O2Cc1cccc(C(=O)NN)c1,[1*]OCc1cccc(C(=O)NN)c1,0.7202729799554398,13
FC(F)(F)COCc1ccccc1,c12cccc(COCC(F)(F)F)c1,[1*]c1cccc(COCC(F)(F)F)c1,0.7202729799554398,14
NNC(=O)c1cccc(COCC(F)F)c1,C2(F)(F)COCc1cccc(C(=O)NN)c1,[1*]C(F)(F)COCc1cccc(C(=O)NN)c1,0.7202729799554398,17
CNC(=O)CNC(=O)Nc1cccc(F)c1,c12cc(F)cc(NC(=O)NCC(=O)NC)c1,[1*]c1cc(F)cc(NC(=O)NCC(=O)NC)c1,0.7202729799554398,17
O=C(c1sccc1OC(F)F)N1CCSC1,c13cc(OC(F)F)c(C(=O)N2CCSC2)s1,[1*]c1cc(OC(F)F)c(C(=O)N2CCSC2)s1,0.7202729799554398,17
O=Cc1ccc(NCCCO)c(F)c1F,C2(=O)c1ccc(NCCCO)c(F)c1F,[1*]C(=O)c1ccc(NCCCO)c(F)c1F,0.7202729799554398,16
CS[C@H](C)C(=O)Nc1ccc(F)c(Br)c1,c12cc(F)c(Br)cc1NC(=O)[C@@H](C)SC,[1*]c1cc(F)c(Br)cc1NC(=O)[C@@H](C)SC,0.7202729799554398,16
CNc1cccc(F)c1C(N)=O,C2Nc1cccc(F)c1C(N)=O,[1*]CNc1cccc(F)c1C(N)=O,0.7202729799554398,13
N[C@@H](c1ccc2c(c1)OCCO2)C(F)F,C3(F)(F)[C@@H](N)c1ccc2c(c1)OCCO2,[1*]C(F)(F)[C@@H](N)c1ccc2c(c1)OCCO2,0.7202729799554398,16
Nc1cc(Br)c(F)cc1Cl,N2c1cc(Br)c(F)cc1Cl,[1*]Nc1cc(Br)c(F)cc1Cl,0.7202729799554398,11
CCOC(=O)c1sc(NC)nc1C(F)F,C2(F)(F)c1nc(NC)sc1C(=O)OCC,[1*]C(F)(F)c1nc(NC)sc1C(=O)OCC,0.6872892787909721,16
CCOC(=O)c1scnc1C(F)(F)F,c12nc(C(F)(F)F)c(C(=O)OCC)s1,[1*]c1nc(C(F)(F)F)c(C(=O)OCC)s1,0.6872892787909721,15
O=C1C[C@H](NC(=O)c2ccccc2Cl)CN1,c13ccc(C(=O)N[C@@H]2CNC(=O)C2)c(Cl)c1,[1*]c1ccc(C(=O)N[C@@H]2CNC(=O)C2)c(Cl)c1,0.6872892787909721,17
CC(=O)NNC(=O)CO,O1CC(=O)NNC(C)=O,[1*]OCC(=O)NNC(C)=O,0.6872892787909721,10
CCNC(N)=S,[NH+]\1=C(/[S-])NCC,[1*]/[NH+]=C(/[S-])NCC,0.6872892787909721,7
CNC(=S)NS(=O)(=O)c1ccc(Cl)cc1,C2N/C([S-])=[NH+]\S(=O)(=O)c1ccc(Cl)cc1,[1*]CN/C([S-])=[NH+]\S(=O)(=O)c1ccc(Cl)cc1,0.6872892787909721,16
Cc1cc(NC(=O)CS)c[nH]c1=O,S2CC(=O)Nc1c[nH]c(=O)c(C)c1,[1*]SCC(=O)Nc1c[nH]c(=O)c(C)c1,0.6872892787909721,14
Cc1cc(NC(=O)CSCC(F)F)c[nH]c1=O,C2(F)(F)CSCC(=O)Nc1c[nH]c(=O)c(C)c1,[1*]C(F)(F)CSCC(=O)Nc1c[nH]c(=O)c(C)c1,0.6872892787909721,18
CSCC(=O)Nc1c[nH]c(=O)c(C)c1,C2SCC(=O)Nc1c[nH]c(=O)c(C)c1,[1*]CSCC(=O)Nc1c[nH]c(=O)c(C)c1,0.6872892787909721,15
O=S(=O)(NCc1ccsc1)c1nc[nH]c1Cl,n13cnc(S(=O)(=O)NCc2ccsc2)c1Cl,[1*]n1cnc(S(=O)(=O)NCc2ccsc2)c1Cl,0.6872892787909721,17
O[C@@H](Cc1nc2ncccc2[nH]1)C(F)(F)F,c13cnc2nc(C[C@H](O)C(F)(F)F)[nH]c2c1,[1*]c1cnc2nc(C[C@H](O)C(F)(F)F)[nH]c2c1,0.6872892787909721,17
Cc1cnc2nc(CCC(F)(F)F)[nH]c2c1,[C@H]3(Cc1nc2ncc(C)cc2[nH]1)C(F)(F)F,[1*][C@@H](Cc1nc2ncc(C)cc2[nH]1)C(F)(F)F,0.6872892787909721,17
O=Cc1cccc(OCC(F)(F)F)c1,C2(=O)c1cccc(OCC(F)(F)F)c1,[1*]C(=O)c1cccc(OCC(F)(F)F)c1,0.6872892787909721,15
[NH3+]CC(=O)c1cccc(OCC(F)F)c1,C2(F)(F)COc1cccc(C(=O)C[NH3+])c1,[1*]C(F)(F)COc1cccc(C(=O)C[NH3+])c1,0.6872892787909721,16
C[C@]1(c2ccco2)NC(=O)N(CC(F)F)C1=O,C3(F)(F)CN1C(=O)N[C@](C)(c2ccco2)C1=O,[1*]C(F)(F)CN1C(=O)N[C@](C)(c2ccco2)C1=O,0.6872892787909721,18
CNC(=O)C[SH](=O)=O,S1(=O)(=O)CC(=O)NC,[1*]S(=O)(=O)CC(=O)NC,0.6872892787909721,9
[NH3+][C@H](C=O)C[S@@+]([O-])c1cccc(F)c1,C2(=O)[C@@H]([NH3+])C[S@@](=O)c1cccc(F)c1,[1*]C(=O)[C@@H]([NH3+])C[S@@](=O)c1cccc(F)c1,0.6872892787909721,15
CCC1=NN(C(=O)OC)[C@@H](O)C1,[C@@]12(O)CC(CC)=NN1C(=O)OC,[1*][C@]1(O)CC(CC)=NN1C(=O)OC,0.6872892787909721,13
CCC1=NN(C(=O)OC)[C@](O)(C(F)F)C1,C2(F)(F)[C@]1(O)CC(CC)=NN1C(=O)OC,[1*]C(F)(F)[C@]1(O)CC(CC)=NN1C(=O)OC,0.6872892787909721,16
COc1ccc(Cl)c(C[C@H]([NH3+])C=O)c1F,C2(=O)[C@@H]([NH3+])Cc1c(Cl)ccc(OC)c1F,[1*]C(=O)[C@@H]([NH3+])Cc1c(Cl)ccc(OC)c1F,0.6872892787909721,16
COc1ccc(Cl)cc1F,c12c(Cl)ccc(OC)c1F,[1*]c1c(Cl)ccc(OC)c1F,0.6872892787909721,11
OCCNc1ccc(OC(F)F)cn1,[C@H]2(CO)Nc1ccc(OC(F)F)cn1,[1*][C@@H](CO)Nc1ccc(OC(F)F)cn1,0.6872892787909721,15
CCNc1ccc(OC(F)F)cn1,[C@@H]2(C)Nc1ccc(OC(F)F)cn1,[1*][C@H](C)Nc1ccc(OC(F)F)cn1,0.6872892787909721,14
COCC(=O)N[C@H](C)c1ccc(Cl)s1,C2OCC(=O)N[C@H](C)c1ccc(Cl)s1,[1*]COCC(=O)N[C@H](C)c1ccc(Cl)s1,0.6872892787909721,15
CC=NNC(=O)C(F)(F)F,C\1(C)=N/NC(=O)C(F)(F)F,[1*]/C(C)=N/NC(=O)C(F)(F)F,0.6872892787909721,11
CCNC=[NH+]S(=O)(=O)c1ccc(Cl)cc1,C\2(NCC)=[NH+]/S(=O)(=O)c1ccc(Cl)cc1,[1*]/C(NCC)=[NH+]/S(=O)(=O)c1ccc(Cl)cc1,0.6872892787909721,16
O=[N+]([O-])c1cc(CN(CCO)CC(F)F)cs1,C2(F)(F)CN(CCO)Cc1csc([N+](=O)[O-])c1,[1*]C(F)(F)CN(CCO)Cc1csc([N+](=O)[O-])c1,0.6872892787909721,18
CN(CCO)Cc1csc([N+](=O)[O-])c1,C2N(CCO)Cc1csc([N+](=O)[O-])c1,[1*]CN(CCO)Cc1csc([N+](=O)[O-])c1,0.6872892787909721,15
