smiles_safe,safe,frag,score,size
CCCN1CC(=O)N2[C@H](c3cccc([N+](=O)[O-])c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,C5CCN1CC(=O)N2[C@H](c3cccc([N+](=O)[O-])c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,[1*]CCCN1CC(=O)N2[C@H](c3cccc([N+](=O)[O-])c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.2702338168872905,32
CN1CC(=O)N2[C@H](c3cccc([N+](=O)[O-])c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,C5N1CC(=O)N2[C@H](c3cccc([N+](=O)[O-])c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,[1*]CN1CC(=O)N2[C@H](c3cccc([N+](=O)[O-])c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.2702338168872905,30
CCCCN1CC(=O)N2[C@H](c3cccc([NH+]=O)c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,[N+]5(=O)c1cccc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCCC)CC(=O)N23)c1,[1*][N+](=O)c1cccc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCCC)CC(=O)N23)c1,0.2702338168872905,32
COc1ccc(S(=O)(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1Cl,C5Oc1ccc(S(=O)(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1Cl,[1*]COc1ccc(S(=O)(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1Cl,0.269581933008596,29
O=S(=O)(c1cccc(Cl)c1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,c15ccc(S(=O)(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1Cl,[1*]c1ccc(S(=O)(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1Cl,0.269581933008596,27
CCOc1ccc(S(=O)(=O)N2CCNCC2)cc1Cl,N13CCN(S(=O)(=O)c2ccc(OCC)c(Cl)c2)CC1,[1*]N1CCN(S(=O)(=O)c2ccc(OCC)c(Cl)c2)CC1,0.269581933008596,20
CCCN1CC(=O)N2[C@@H](c3ccc(CC)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,C5(C)c1ccc([C@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(CCC)CC(=O)N23)cc1,[1*]C(C)c1ccc([C@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(CCC)CC(=O)N23)cc1,0.2689782005093951,31
CC(C)c1ccc([C@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(C)CC(=O)N23)cc1,C5N1CC(=O)N2[C@@H](c3ccc(C(C)C)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,[1*]CN1CC(=O)N2[C@@H](c3ccc(C(C)C)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2689782005093951,30
CCCN1CC(=O)N2Cc3[nH]c4ccccc4c3C[C@H]2C1=O,[C@@H]14c2[nH]c3ccccc3c2C[C@H]2C(=O)N(CCC)CC(=O)N12,[1*][C@@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(CCC)CC(=O)N12,0.2660905781950872,23
CCN1CC(=O)N2[C@H](c3ccc(Cl)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,C5CN1CC(=O)N2[C@H](c3ccc(Cl)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,[1*]CCN1CC(=O)N2[C@H](c3ccc(Cl)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2660905781950872,29
CN1CC(=O)N2[C@@H](c3ccc(Cl)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,C5N1CC(=O)N2[C@@H](c3ccc(Cl)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,[1*]CN1CC(=O)N2[C@@H](c3ccc(Cl)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2660905781950872,28
O=C1NCC(=O)N2[C@@H](c3ccc(Cl)cc3)c3[nH]c4ccccc4c3C[C@@H]12,N15CC(=O)N2[C@@H](c3ccc(Cl)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,[1*]N1CC(=O)N2[C@@H](c3ccc(Cl)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2660905781950872,27
COc1cccc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(C)CC(=O)N23)c1,C5N1CC(=O)N2[C@H](c3cccc(OC)c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,[1*]CN1CC(=O)N2[C@H](c3cccc(OC)c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.2650299997346736,29
CC(C)CCN1CC(=O)N2Cc3[nH]c4ccccc4c3C[C@@H]2C1=O,[C@@H]14c2[nH]c3ccccc3c2C[C@@H]2C(=O)N(CCC(C)C)CC(=O)N21,[1*][C@@H]1c2[nH]c3ccccc3c2C[C@@H]2C(=O)N(CCC(C)C)CC(=O)N21,0.2650299997346736,25
Cc1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)NCC(=O)N23)cc1,N15CC(=O)N2[C@H](c3ccc(C)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,[1*]N1CC(=O)N2[C@H](c3ccc(C)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2642677568696019,27
CCCCCN1CC(=O)N2Cc3[nH]c4ccccc4c3C[C@H]2C1=O,[C@@H]14c2[nH]c3ccccc3c2C[C@H]2C(=O)N(CCCCC)CC(=O)N12,[1*][C@@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(CCCCC)CC(=O)N12,0.2642677568696019,25
CCCCCN1CC(=O)N2[C@H](c3ccccc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,c15ccc([C@@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(CCCCC)CC(=O)N23)cc1,[1*]c1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(CCCCC)CC(=O)N23)cc1,0.2642677568696019,31
CCN1CC(=O)N2[C@@H](c3cccc(OC)c3OC)c3[nH]c4ccccc4c3C[C@H]2C1=O,C5CN1CC(=O)N2[C@@H](c3cccc(OC)c3OC)c3[nH]c4ccccc4c3C[C@H]2C1=O,[1*]CCN1CC(=O)N2[C@@H](c3cccc(OC)c3OC)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2604071364787728,32
CCCN1CC(=O)N2[C@@H](c3cccc(O)c3OC)c3[nH]c4ccccc4c3C[C@H]2C1=O,O5c1cccc([C@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(CCC)CC(=O)N23)c1OC,[1*]Oc1cccc([C@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(CCC)CC(=O)N23)c1OC,0.2604071364787728,32
CCCN1CC(=O)N2Cc3[nH]c4ccccc4c3C[C@H]2C1=O,[C@H]14c2[nH]c3ccccc3c2C[C@H]2C(=O)N(CCC)CC(=O)N21,[1*][C@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(CCC)CC(=O)N21,0.2604071364787728,23
COc1ccc(S(=O)(=O)N2CCN(C(=O)c3c(C)[nH]c4ccccc34)CC2)cc1O,O5c1cc(S(=O)(=O)N2CCN(C(=O)c3c(C)[nH]c4ccccc34)CC2)ccc1OC,[1*]Oc1cc(S(=O)(=O)N2CCN(C(=O)c3c(C)[nH]c4ccccc34)CC2)ccc1OC,0.2561416976646297,31
Cc1[nH]c2ccccc2c1C(=O)N1CCN([SH](=O)=O)CC1,S4(=O)(=O)N1CCN(C(=O)c2c(C)[nH]c3ccccc23)CC1,[1*]S(=O)(=O)N1CCN(C(=O)c2c(C)[nH]c3ccccc23)CC1,0.2561416976646297,22
CCCCN1CC(=O)N2[C@H](c3ccc(C(=O)OC)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,C5(C)CCN1CC(=O)N2[C@H](c3ccc(C(=O)OC)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,[1*]C(C)CCN1CC(=O)N2[C@H](c3ccc(C(=O)OC)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.253898288387181,34
CCN1CC(=O)N2[C@H](c3ccc(Br)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,C5CN1CC(=O)N2[C@H](c3ccc(Br)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,[1*]CCN1CC(=O)N2[C@H](c3ccc(Br)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2537141322968673,29
COCCCN1CC(=O)N2Cc3[nH]c4ccccc4c3C[C@H]2C1=O,[C@@H]14c2[nH]c3ccccc3c2C[C@H]2C(=O)N(CCCOC)CC(=O)N12,[1*][C@@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(CCCOC)CC(=O)N12,0.2537141322968673,25
CC(C)c1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)NCC(=O)N23)cc1,N15CC(=O)N2[C@H](c3ccc(C(C)C)cc3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,[1*]N1CC(=O)N2[C@H](c3ccc(C(C)C)cc3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.2533562279732632,29
CCN1CC(=O)N2[C@H](c3ccc(C(C)C)cc3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,C5CN1CC(=O)N2[C@H](c3ccc(C(C)C)cc3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,[1*]CCN1CC(=O)N2[C@H](c3ccc(C(C)C)cc3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.2533562279732632,31
CCc1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCN4CCOCC4)CC(=O)N23)cc1,C5(C)c1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCN4CCOCC4)CC(=O)N23)cc1,[1*]C(C)c1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCN4CCOCC4)CC(=O)N23)cc1,0.2533562279732632,36
COc1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(CCO)CC(=O)N23)cc1,c14cc(OC)ccc1[C@@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(CCO)CC(=O)N12,[1*]c1cc(OC)ccc1[C@@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(CCO)CC(=O)N12,0.2532481300713105,31
COc1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)NCC(=O)N23)c(OC)c1,N15CC(=O)N2[C@H](c3ccc(OC)cc3OC)c3[nH]c4ccccc4c3C[C@H]2C1=O,[1*]N1CC(=O)N2[C@H](c3ccc(OC)cc3OC)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2532481300713105,30
COc1ccccc1[C@@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(CCO)CC(=O)N12,c15ccc([C@@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(CCO)CC(=O)N23)c(OC)c1,[1*]c1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(CCO)CC(=O)N23)c(OC)c1,0.2532481300713105,31
COc1cc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCC(C)C)CC(=O)N23)cc(O)c1OC,O5c1cc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCC(C)C)CC(=O)N23)cc(OC)c1OC,[1*]Oc1cc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCC(C)C)CC(=O)N23)cc(OC)c1OC,0.2500936585961013,36
CCN1CC(=O)N2[C@H](c3cc(OC)c(OC)c(OC)c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,C5CN1CC(=O)N2[C@H](c3cc(OC)c(OC)c(OC)c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,[1*]CCN1CC(=O)N2[C@H](c3cc(OC)c(OC)c(OC)c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.2500936585961013,34
COc1cc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)NCC(=O)N23)cc(OC)c1OC,N15CC(=O)N2[C@H](c3cc(OC)c(OC)c(OC)c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,[1*]N1CC(=O)N2[C@H](c3cc(OC)c(OC)c(OC)c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.2500936585961013,32
COc1cccc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)NCC(=O)N23)c1,N15CC(=O)N2[C@H](c3cccc(OC)c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,[1*]N1CC(=O)N2[C@H](c3cccc(OC)c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.24939038562693674,28
O=C1[C@@H]2Cc3c([nH]c4ccccc34)[C@H](c3ccccc3O)N2C(=O)CN1Cc1cccc(Cl)c1,O4c1ccccc1[C@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(Cc3cccc(Cl)c3)CC(=O)N12,[1*]Oc1ccccc1[C@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(Cc3cccc(Cl)c3)CC(=O)N12,0.2460046187071478,35
O=C1[C@@H]2Cc3c([nH]c4ccccc34)CN2C(=O)CN1Cc1cccc(Cl)c1,[C@H]14c2[nH]c3ccccc3c2C[C@H]2C(=O)N(Cc3cccc(Cl)c3)CC(=O)N21,[1*][C@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(Cc3cccc(Cl)c3)CC(=O)N21,0.2460046187071478,28
CCOc1ccccc1[C@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(C)CC(=O)N12,C5N1CC(=O)N2[C@@H](c3ccccc3OCC)c3[nH]c4ccccc4c3C[C@H]2C1=O,[1*]CN1CC(=O)N2[C@@H](c3ccccc3OCC)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2460046187071478,30
CC(=O)N1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1,C4C(=O)N1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1,[1*]CC(=O)N1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1,0.2458504059031182,23
O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN([SH](=O)=O)CC1,S4(=O)(=O)N1CCN(C(=O)CCc2nc3ccccc3c(=O)[nH]2)CC1,[1*]S(=O)(=O)N1CCN(C(=O)CCc2nc3ccccc3c(=O)[nH]2)CC1,0.2458504059031182,25
CCCc1nn(C)c2c([S-])nc(-c3ccccc3OCC)nc12,c14ccc(OCC)c(-c2nc([S-])c3c(n2)c(CCC)nn3C)c1,[1*]c1ccc(OCC)c(-c2nc([S-])c3c(n2)c(CCC)nn3C)c1,0.2443934758880143,24
CCCc1nn(C)c2c([S-])nc(-c3cc([SH](=O)=O)ccc3OCC)nc12,S4(=O)(=O)c1ccc(OCC)c(-c2nc([S-])c3c(n2)c(CCC)nn3C)c1,[1*]S(=O)(=O)c1ccc(OCC)c(-c2nc([S-])c3c(n2)c(CCC)nn3C)c1,0.2443934758880143,27
O=C1[C@H]2Cc3c([nH]c4ccccc34)CN2C(=O)CN1Cc1ccco1,[C@@H]14c2[nH]c3ccccc3c2C[C@@H]2C(=O)N(Cc3ccco3)CC(=O)N21,[1*][C@@H]1c2[nH]c3ccccc3c2C[C@@H]2C(=O)N(Cc3ccco3)CC(=O)N21,0.2442319158623884,26
Cc1ccc([C@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)NCC(=O)N23)cc1,N15CC(=O)N2[C@@H](c3ccc(C)cc3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,[1*]N1CC(=O)N2[C@@H](c3ccc(C)cc3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.2440028740365319,27
O=C1[C@H]2Cc3c([nH]c4ccccc34)CN2C(=O)CN1C1CCCC1,[C@H]14c2[nH]c3ccccc3c2C[C@@H]2C(=O)N(C3CCCC3)CC(=O)N21,[1*][C@H]1c2[nH]c3ccccc3c2C[C@@H]2C(=O)N(C3CCCC3)CC(=O)N21,0.2440028740365319,25
C[C@H]1Oc2ccc(S(=O)(=O)N3CCN(C=O)CC3)cc2NC1=O,C4(=O)N1CCN(S(=O)(=O)c2ccc3c(c2)NC(=O)[C@@H](C)O3)CC1,[1*]C(=O)N1CCN(S(=O)(=O)c2ccc3c(c2)NC(=O)[C@@H](C)O3)CC1,0.2424131013482732,24
O=C(c1ccc2c(c1)OCO2)N1CCN([SH](=O)=O)CC1,S4(=O)(=O)N1CCN(C(=O)c2ccc3c(c2)OCO3)CC1,[1*]S(=O)(=O)N1CCN(C(=O)c2ccc3c(c2)OCO3)CC1,0.2424131013482732,21
C[C@H]1Oc2ccc(S(=O)(=O)N3CCNCC3)cc2NC1=O,N14CCN(S(=O)(=O)c2ccc3c(c2)NC(=O)[C@@H](C)O3)CC1,[1*]N1CCN(S(=O)(=O)c2ccc3c(c2)NC(=O)[C@@H](C)O3)CC1,0.2424131013482732,22
O=C1[C@H]2Cc3c([nH]c4ccccc34)[C@H](c3cccc(O)c3)N2C(=O)CN1CCc1ccccc1,O5c1cccc([C@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCc4ccccc4)CC(=O)N23)c1,[1*]Oc1cccc([C@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCc4ccccc4)CC(=O)N23)c1,0.2414491808991277,35
O=C1[C@H]2Cc3c([nH]c4ccccc34)CN2C(=O)CN1CCc1ccccc1,[C@H]14c2[nH]c3ccccc3c2C[C@@H]2C(=O)N(CCc3ccccc3)CC(=O)N21,[1*][C@H]1c2[nH]c3ccccc3c2C[C@@H]2C(=O)N(CCc3ccccc3)CC(=O)N21,0.2414491808991277,28
O=[SH](=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1,S4(=O)(=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1,[1*]S(=O)(=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1,0.2410044269047426,20
CN1CCN(S(=O)(=O)c2ccc3c(c2)CCC(=O)N3)CC1,C4N1CCN(S(=O)(=O)c2ccc3c(c2)CCC(=O)N3)CC1,[1*]CN1CCN(S(=O)(=O)c2ccc3c(c2)CCC(=O)N3)CC1,0.2410044269047426,22
CCCCN1CC(=O)N2[C@@H](c3cccc([N+](=O)[O-])c3)c3[nH]c4ccccc4c3C[C@H]2C1=O,C5CCCN1CC(=O)N2[C@@H](c3cccc([N+](=O)[O-])c3)c3[nH]c4ccccc4c3C[C@H]2C1=O,[1*]CCCCN1CC(=O)N2[C@@H](c3cccc([N+](=O)[O-])c3)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2408735683862623,33
CCN1CC(=O)N2[C@@H](c3cccc([N+](=O)[O-])c3)c3[nH]c4ccccc4c3C[C@H]2C1=O,C5CN1CC(=O)N2[C@@H](c3cccc([N+](=O)[O-])c3)c3[nH]c4ccccc4c3C[C@H]2C1=O,[1*]CCN1CC(=O)N2[C@@H](c3cccc([N+](=O)[O-])c3)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2408735683862623,31
CN1CC(=O)N2[C@@H](c3ccccc3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,C5N1CC(=O)N2[C@@H](c3ccccc3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,[1*]CN1CC(=O)N2[C@@H](c3ccccc3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.2405914203310794,27
C=CCN1CC(=O)N2[C@@H](c3ccccc3O)c3[nH]c4ccccc4c3C[C@H]2C1=O,O4c1ccccc1[C@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(CC=C)CC(=O)N12,[1*]Oc1ccccc1[C@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(CC=C)CC(=O)N12,0.2397981149519497,30
C=CCN1CC(=O)N2[C@@H](c3ccccc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,c14ccccc1[C@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(CC=C)CC(=O)N12,[1*]c1ccccc1[C@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(CC=C)CC(=O)N12,0.2397981149519497,29
O=C1[C@H]2Cc3c([nH]c4ccccc34)CN2C(=O)CN1CCc1ccc(F)cc1,[C@@H]14c2[nH]c3ccccc3c2C[C@@H]2C(=O)N(CCc3ccc(F)cc3)CC(=O)N21,[1*][C@@H]1c2[nH]c3ccccc3c2C[C@@H]2C(=O)N(CCc3ccc(F)cc3)CC(=O)N21,0.2389092412837483,29
O=C1[C@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccccc3)N2C(=O)CN1CCc1ccc(F)cc1,c15cccc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCc4ccc(F)cc4)CC(=O)N23)c1,[1*]c1cccc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCc4ccc(F)cc4)CC(=O)N23)c1,0.2389092412837483,35
COc1ccc(OC)c([C@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(C)CC(=O)N23)c1,C5N1CC(=O)N2[C@@H](c3cc(OC)ccc3OC)c3[nH]c4ccccc4c3C[C@H]2C1=O,[1*]CN1CC(=O)N2[C@@H](c3cc(OC)ccc3OC)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2353614037307065,31
COc1ccc(O)cc1[C@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(Cc3cccnc3)CC(=O)N12,O5c1ccc(OC)c([C@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(Cc4cccnc4)CC(=O)N23)c1,[1*]Oc1ccc(OC)c([C@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(Cc4cccnc4)CC(=O)N23)c1,0.2353614037307065,36
O=C1CNC[C@@H]2c3ccccc3CCN12,N14CC(=O)N2CCc3ccccc3[C@H]2C1,[1*]N1CC(=O)N2CCc3ccccc3[C@H]2C1,0.2347135854371575,16
O=[SH](=O)c1ccc2c(c1)OCO2,S3(=O)(=O)c1ccc2c(c1)OCO2,[1*]S(=O)(=O)c1ccc2c(c1)OCO2,0.2347135854371575,13
O=C1CN([SH](=O)=O)C[C@@H]2c3ccccc3CCN12,S4(=O)(=O)N1CC(=O)N2CCc3ccccc3[C@H]2C1,[1*]S(=O)(=O)N1CC(=O)N2CCc3ccccc3[C@H]2C1,0.2347135854371575,19
Cc1oc(-c2ccccc2O)nc1CN1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1,O5c1ccccc1-c1nc(CN2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)c(C)o1,[1*]Oc1ccccc1-c1nc(CN2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)c(C)o1,0.233459904177105,34
