smiles_safe,safe,frag,score,size
C=C1S/C(=N/c2ccc(O)cc2)NC1=O,C\3=C1/S/C(=N/c2ccc(O)cc2)NC1=O,[1*]/C=C1/S/C(=N/c2ccc(O)cc2)NC1=O,0.88,16
O=C1C=C(Cl)C(=O)N1,C12=C(Cl)C(=O)NC1=O,[1*]C1=C(Cl)C(=O)NC1=O,0.85,9
O=C1C=C(c2c[nH]c3ncccc23)C(=O)N1,C14=C(c2c[nH]c3ncccc23)C(=O)NC1=O,[1*]C1=C(c2c[nH]c3ncccc23)C(=O)NC1=O,0.85,17
C[NH+](C)CCNc1nc(N)c([N+](=O)[O-])c(N)n1,N2c1nc(NCC[NH+](C)C)nc(N)c1[N+](=O)[O-],[1*]Nc1nc(NCC[NH+](C)C)nc(N)c1[N+](=O)[O-],0.84,18
Cc1cccc(Nc2nc(N)nc(N)c2[N+](=O)[O-])c1,N3c1nc(N)c([N+](=O)[O-])c(Nc2cccc(C)c2)n1,[1*]Nc1nc(N)c([N+](=O)[O-])c(Nc2cccc(C)c2)n1,0.84,20
C[NH2+]CCNc1nc(N)c([N+](=O)[O-])c(Nc2cccc(C)c2)n1,[NH+]3(C)CCNc1nc(N)c([N+](=O)[O-])c(Nc2cccc(C)c2)n1,[1*][NH+](C)CCNc1nc(N)c([N+](=O)[O-])c(Nc2cccc(C)c2)n1,0.84,24
c1ccc(Nc2ncccn2)cc1,c13ccnc(Nc2ccccc2)n1,[1*]c1ccnc(Nc2ccccc2)n1,0.83,14
COc1ccc(-c2ccnc(N)n2)cc1,N3c1nccc(-c2ccc(OC)cc2)n1,[1*]Nc1nccc(-c2ccc(OC)cc2)n1,0.83,16
Clc1cccc(Nc2nccc(-c3cn4nc(-c5ccco5)nc4nn3)n2)c1,c14c(-c2ccnc(Nc3cccc(Cl)c3)n2)nnc2nc(-c3ccco3)nn12,[1*]c1c(-c2ccnc(Nc3cccc(Cl)c3)n2)nnc2nc(-c3ccco3)nn12,0.82,29
Cc1c(-c2ccnc(Nc3ccccc3)n2)nnc2nc(-c3ccco3)nn12,c16cccc(Nc2nccc(-c3nnc4nc(-c5ccco5)nn4c3C)n2)c1,[1*]c1cccc(Nc2nccc(-c3nnc4nc(-c5ccco5)nn4c3C)n2)c1,0.82,29
NCCC(=O)N1CC=C(c2c[nH]c3ncccc23)CC1,N4CCC(=O)N1CC=C(c2c[nH]c3ncccc23)CC1,[1*]NCCC(=O)N1CC=C(c2c[nH]c3ncccc23)CC1,0.78,21
COc1ccccc1Nc1nc(N)c(C(=O)c2ccccc2)s1,c14ccc(OC)c(Nc2nc(N)c(C(=O)c3ccccc3)s2)c1,[1*]c1ccc(OC)c(Nc2nc(N)c(C(=O)c3ccccc3)s2)c1,0.77,24
C=C1S/C(=N\c2ccc(F)cc2)NC1=O,C\3=C1\S/C(=N\c2ccc(F)cc2)NC1=O,[1*]/C=C1\S/C(=N\c2ccc(F)cc2)NC1=O,0.77,16
COc1ccc(Cl)cc1Nc1nc(N)cs1,c13sc(Nc2cc(Cl)ccc2OC)nc1N,[1*]c1sc(Nc2cc(Cl)ccc2OC)nc1N,0.77,17
COc1ccc(Cl)cc1Nc1nc(N)c(C=O)s1,C3(=O)c1sc(Nc2cc(Cl)ccc2OC)nc1N,[1*]C(=O)c1sc(Nc2cc(Cl)ccc2OC)nc1N,0.77,19
O=C1N/C(=N/c2ccc(F)cc2)S/C1=C\c1ccc(O)cc1,c14cc(/C=C2\S/C(=N\c3ccc(F)cc3)NC2=O)ccc1O,[1*]c1cc(/C=C2\S/C(=N\c3ccc(F)cc3)NC2=O)ccc1O,0.77,23
O=C1N/C(=N/c2ccccc2)S/C1=C\c1ccc(O)c(O)c1,c14ccc(/N=C2/NC(=O)/C(=C/c3ccc(O)c(O)c3)S2)cc1,[1*]c1ccc(/N=C2/NC(=O)/C(=C/c3ccc(O)c(O)c3)S2)cc1,0.77,23
Clc1cccn2cc(Cc3nc(-c4c[nH]c5ncccc45)cs3)nc12,c16cc(Cl)c2nc(Cc3nc(-c4c[nH]c5ncccc45)cs3)cn2c1,[1*]c1cc(Cl)c2nc(Cc3nc(-c4c[nH]c5ncccc45)cs3)cn2c1,0.76,26
COc1ccc(C(=O)c2sc(Nc3ccccc3OC)nc2N)cc1,c14ccc(OC)c(Nc2nc(N)c(C(=O)c3ccc(OC)cc3)s2)c1,[1*]c1ccc(OC)c(Nc2nc(N)c(C(=O)c3ccc(OC)cc3)s2)c1,0.76,26
COc1cccc(C(=O)c2scnc2N)c1,c13nc(N)c(C(=O)c2cccc(OC)c2)s1,[1*]c1nc(N)c(C(=O)c2cccc(OC)c2)s1,0.76,17
C(=N/Nc1ncnc2c1cnn2-c1ccccc1)\c1ccccc1,c14ccc(/C=N/Nc2ncnc3c2cnn3-c2ccccc2)cc1,[1*]c1ccc(/C=N/Nc2ncnc3c2cnn3-c2ccccc2)cc1,0.76,25
COc1cccc(C(=O)c2sc(N)nc2N)c1,N3c1nc(N)c(C(=O)c2cccc(OC)c2)s1,[1*]Nc1nc(N)c(C(=O)c2cccc(OC)c2)s1,0.76,18
Clc1cc(Cl)c2nc(Cc3nccs3)cn2c1,c14csc(Cc2cn3cc(Cl)cc(Cl)c3n2)n1,[1*]c1csc(Cc2cn3cc(Cl)cc(Cl)c3n2)n1,0.76,18
COc1ccc(C)cc1Nc1nc(N)cs1,c13sc(Nc2cc(C)ccc2OC)nc1N,[1*]c1sc(Nc2cc(C)ccc2OC)nc1N,0.76,17
FCOc1ccc(/C=N/Nc2ncnc3c2cnn3-c2ccccc2)cc1,C4(F)Oc1ccc(/C=N/Nc2ncnc3c2cnn3-c2ccccc2)cc1,[1*]C(F)Oc1ccc(/C=N/Nc2ncnc3c2cnn3-c2ccccc2)cc1,0.76,28
Clc1ccc2nc(Cc3nc(-c4c[nH]c5ncccc45)cs3)cn2c1,c16cc(Cl)cn2cc(Cc3nc(-c4c[nH]c5ncccc45)cs3)nc12,[1*]c1cc(Cl)cn2cc(Cc3nc(-c4c[nH]c5ncccc45)cs3)nc12,0.76,26
COC(=O)c1cccc(Nc2ncc(C(=O)c3cccc(OC)c3)s2)c1,c13nc(Nc2cccc(C(=O)OC)c2)sc1C(=O)c1cccc(OC)c1,[1*]c1nc(Nc2cccc(C(=O)OC)c2)sc1C(=O)c1cccc(OC)c1,0.76,27
COc1ccc(C(=O)c2cnc(Nc3cc(C)ccc3OC)s2)cc1,c13nc(Nc2cc(C)ccc2OC)sc1C(=O)c1ccc(OC)cc1,[1*]c1nc(Nc2cc(C)ccc2OC)sc1C(=O)c1ccc(OC)cc1,0.76,26
CN(C)C(=O)c1ccnc(N2CC=CCC2)c1,C13=CCN(c2cc(C(=O)N(C)C)ccn2)CC1,[1*]C1=CCN(c2cc(C(=O)N(C)C)ccn2)CC1,0.75,18
CNC(=O)c1ccnc(N2CC=C(c3c[nH]c4ncccc34)CC2)c1,N5(C)C(=O)c1ccnc(N2CC=C(c3c[nH]c4ncccc34)CC2)c1,[1*]N(C)C(=O)c1ccnc(N2CC=C(c3c[nH]c4ncccc34)CC2)c1,0.75,26
Clc1ccc(-c2csc(Nc3ccccc3)n2)cc1,c14ccc(Nc2nc(-c3ccc(Cl)cc3)cs2)cc1,[1*]c1ccc(Nc2nc(-c3ccc(Cl)cc3)cs2)cc1,0.75,20
CC(=O)N1CC=C(c2c[nH]c3ncccc23)CC1,C4C(=O)N1CC=C(c2c[nH]c3ncccc23)CC1,[1*]CC(=O)N1CC=C(c2c[nH]c3ncccc23)CC1,0.74,19
O=C1Nc2ccccc2/C1=C/c1ccc(Cl)cc1,c13ccc2c(c1)/C(=C/c1ccc(Cl)cc1)C(=O)N2,[1*]c1ccc2c(c1)/C(=C/c1ccc(Cl)cc1)C(=O)N2,0.74,19
NNc1ccnc(Nc2ccccc2)n1,c13cccc(Nc2nccc(NN)n2)c1,[1*]c1cccc(Nc2nccc(NN)n2)c1,0.73,16
Fc1cccc(Nc2ncccn2)c1,c13ccnc(Nc2cccc(F)c2)n1,[1*]c1ccnc(Nc2cccc(F)c2)n1,0.73,15
CS(=O)(=O)c1ccc(-c2nnc(SCc3ccc([NH+]=O)cc3)o2)cc1,[N+]4(=O)c1ccc(CSc2nnc(-c3ccc(S(C)(=O)=O)cc3)o2)cc1,[1*][N+](=O)c1ccc(CSc2nnc(-c3ccc(S(C)(=O)=O)cc3)o2)cc1,0.73,26
CS(=O)(=O)c1ccc(-c2nnc(S)o2)cc1,S3c1nnc(-c2ccc(S(C)(=O)=O)cc2)o1,[1*]Sc1nnc(-c2ccc(S(C)(=O)=O)cc2)o1,0.73,17
O=C1Nc2ccc(Cl)cc2/C1=C/c1ccccc1,c14ccc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc1,[1*]c1ccc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc1,0.7224999999999999,19
c1cnc2[nH]cc(-c3cscn3)c2c1,c14nc(-c2c[nH]c3ncccc23)cs1,[1*]c1nc(-c2c[nH]c3ncccc23)cs1,0.72,15
CCc1cnnc([O-])c1-c1nc(-c2c[nH]c3ncccc23)cs1,c15nnc([O-])c(-c2nc(-c3c[nH]c4ncccc34)cs2)c1CC,[1*]c1nnc([O-])c(-c2nc(-c3c[nH]c4ncccc34)cs2)c1CC,0.72,24
CCc1nnc([O-])c(-c2nc(-c3c[nH]c4ncccc34)cs2)c1C,C4c1c(CC)nnc([O-])c1-c1nc(-c2c[nH]c3ncccc23)cs1,[1*]Cc1c(CC)nnc([O-])c1-c1nc(-c2c[nH]c3ncccc23)cs1,0.72,25
C=C1C(=O)Nc2ccc(Cl)cc21,C\3=C1\C(=O)Nc2ccc(Cl)cc21,[1*]/C=C1\C(=O)Nc2ccc(Cl)cc21,0.705,13
CCc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1,c13ccc2c(c1)/C(=C/c1ccc(CC)cc1)C(=O)N2,[1*]c1ccc2c(c1)/C(=C/c1ccc(CC)cc1)C(=O)N2,0.705,20
O=C1Nc2ccc([SH](=O)=O)cc2/C1=C/c1cc(Br)ccc1OCc1ccccc1,S3(=O)(=O)c1ccc2c(c1)/C(=C/c1cc(Br)ccc1OCc1ccccc1)C(=O)N2,[1*]S(=O)(=O)c1ccc2c(c1)/C(=C/c1cc(Br)ccc1OCc1ccccc1)C(=O)N2,0.7,30
NS(=O)(=O)c1ccc2c(c1)/C(=C/c1cccc(Br)c1)C(=O)N2,c13ccc(Br)cc1/C=C1\C(=O)Nc2ccc(S(N)(=O)=O)cc21,[1*]c1ccc(Br)cc1/C=C1\C(=O)Nc2ccc(S(N)(=O)=O)cc21,0.7,23
COc1ccc(Br)cc1/C=C1\C(=O)Nc2ccc(S(N)(=O)=O)cc21,C3Oc1ccc(Br)cc1/C=C1\C(=O)Nc2ccc(S(N)(=O)=O)cc21,[1*]COc1ccc(Br)cc1/C=C1\C(=O)Nc2ccc(S(N)(=O)=O)cc21,0.7,25
Cn1c(-c2nonc2N)nc2ccccc21,C3n1c(-c2nonc2N)nc2ccccc21,[1*]Cn1c(-c2nonc2N)nc2ccccc21,0.7,17
O=C(Cn1c(=O)[nH]c(=O)c2ccccc21)N1CC=CCC1,C14=CCN(C(=O)Cn2c(=O)[nH]c(=O)c3ccccc32)CC1,[1*]C1=CCN(C(=O)Cn2c(=O)[nH]c(=O)c3ccccc32)CC1,0.7,22
Nc1nc(N)c([N+](=O)[O-])c(NCc2ccco2)n1,N3c1nc(N)c([N+](=O)[O-])c(NCc2ccco2)n1,[1*]Nc1nc(N)c([N+](=O)[O-])c(NCc2ccco2)n1,0.69,19
CNc1nc(N)c([N+](=O)[O-])c(NCc2ccco2)n1,C3Nc1nc(N)c([N+](=O)[O-])c(NCc2ccco2)n1,[1*]CNc1nc(N)c([N+](=O)[O-])c(NCc2ccco2)n1,0.69,20
O=C1CNc2ncnc(N3CC=CCC3)c2N1,C14=CCN(c2ncnc3c2NC(=O)CN3)CC1,[1*]C1=CCN(c2ncnc3c2NC(=O)CN3)CC1,0.69,18
Nc1ncnc(NCc2ccco2)c1[N+](=O)[O-],c13nc(N)c([N+](=O)[O-])c(NCc2ccco2)n1,[1*]c1nc(N)c([N+](=O)[O-])c(NCc2ccco2)n1,0.69,18
O=C1N/C(=N\N=C\c2ccco2)S/C1=C\c1ccc(O)c(O)c1,O4c1cc(/C=C2\S/C(=N/N=C/c3ccco3)NC2=O)ccc1O,[1*]Oc1cc(/C=C2\S/C(=N/N=C/c3ccco3)NC2=O)ccc1O,0.69,24
COc1cc(/C=C2\SC(=N)NC2=O)ccc1O,N\3=C1\NC(=O)/C(=C/c2ccc(O)c(OC)c2)S1,[1*]/N=C1\NC(=O)/C(=C/c2ccc(O)c(OC)c2)S1,0.69,18
C=C1C(=O)Nc2ccc(Br)cc21,C\3=C1\C(=O)Nc2ccc(Br)cc21,[1*]/C=C1\C(=O)Nc2ccc(Br)cc21,0.69,13
O=C1Nc2ccc(Br)cc2/C1=C/c1ccccc1,c14ccc(/C=C2\C(=O)Nc3ccc(Br)cc32)cc1,[1*]c1ccc(/C=C2\C(=O)Nc3ccc(Br)cc32)cc1,0.69,19
COc1ccc2nc3c(cc2c1)c(NC(C)=O)nn3CC(C)C,C4C(=O)Nc1nn(CC(C)C)c2nc3ccc(OC)cc3cc12,[1*]CC(=O)Nc1nn(CC(C)C)c2nc3ccc(OC)cc3cc12,0.68,24
Cc1nc2nnc(-c3ccnc(N)n3)c(C)n2n1,N4c1nccc(-c2nnc3nc(C)nn3c2C)n1,[1*]Nc1nccc(-c2nnc3nc(C)nn3c2C)n1,0.68,19
COc1ccc2nc3c(cc2c1)c(NC(C)=O)nn3C,C4n1nc(NC(C)=O)c2cc3cc(OC)ccc3nc21,[1*]Cn1nc(NC(C)=O)c2cc3cc(OC)ccc3nc21,0.68,21
COc1ccc2nc3c(cc2c1)c(N)nn3CC(C)C,N4c1nn(CC(C)C)c2nc3ccc(OC)cc3cc12,[1*]Nc1nn(CC(C)C)c2nc3ccc(OC)cc3cc12,0.68,21
COc1ccc2nc3c(cc2c1)c(NC=O)nn3CC(C)C,C4(=O)Nc1nn(CC(C)C)c2nc3ccc(OC)cc3cc12,[1*]C(=O)Nc1nn(CC(C)C)c2nc3ccc(OC)cc3cc12,0.68,23
COc1ccc2nc3c(cnn3CC(C)C)cc2c1,c14nn(CC(C)C)c2nc3ccc(OC)cc3cc12,[1*]c1nn(CC(C)C)c2nc3ccc(OC)cc3cc12,0.68,20
CCCC(=O)c1sc(Nc2ccc(OC)cc2)nc1N,C3(C)CC(=O)c1sc(Nc2ccc(OC)cc2)nc1N,[1*]C(C)CC(=O)c1sc(Nc2ccc(OC)cc2)nc1N,0.67,21
CC(C)CC(=O)c1sc(N)nc1N,N2c1nc(N)c(C(=O)CC(C)C)s1,[1*]Nc1nc(N)c(C(=O)CC(C)C)s1,0.67,14
CC(C)CC(=O)c1sc(Nc2ccc(O)cc2)nc1N,O3c1ccc(Nc2nc(N)c(C(=O)CC(C)C)s2)cc1,[1*]Oc1ccc(Nc2nc(N)c(C(=O)CC(C)C)s2)cc1,0.67,21
O=CC1(Cc2ccccc2Cl)CCN(c2ncnc3[nH]ccc23)CC1,C4(=O)C1(Cc2ccccc2Cl)CCN(c2ncnc3[nH]ccc23)CC1,[1*]C(=O)C1(Cc2ccccc2Cl)CCN(c2ncnc3[nH]ccc23)CC1,0.66,26
O=C([O-])C1(Cc2ccccc2Cl)CCNCC1,N13CCC(Cc2ccccc2Cl)(C(=O)[O-])CC1,[1*]N1CCC(Cc2ccccc2Cl)(C(=O)[O-])CC1,0.66,18
Nc1nc(Nc2ccc3c(c2)OCCO3)sc1C(=O)c1ccccc1O,O4c1ccccc1C(=O)c1sc(Nc2ccc3c(c2)OCCO3)nc1N,[1*]Oc1ccccc1C(=O)c1sc(Nc2ccc3c(c2)OCCO3)nc1N,0.65,27
CC(=O)Nc1n[nH]c2nc(C)ccc12,C3C(=O)Nc1n[nH]c2nc(C)ccc12,[1*]CC(=O)Nc1n[nH]c2nc(C)ccc12,0.65,15
Cc1ccc2c(NC(=O)CCc3ncno3)n[nH]c2n1,c14noc(CCC(=O)Nc2n[nH]c3nc(C)ccc23)n1,[1*]c1noc(CCC(=O)Nc2n[nH]c3nc(C)ccc23)n1,0.65,21
Cc1cccc(-c2noc(CCC=O)n2)c1,C3(=O)CCc1nc(-c2cccc(C)c2)no1,[1*]C(=O)CCc1nc(-c2cccc(C)c2)no1,0.65,17
COc1cc2ncnc(Nc3ccccc3)c2cc1OC,c14cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,[1*]c1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,0.65,22
Cc1ccc2c(N)n[nH]c2n1,N3c1n[nH]c2nc(C)ccc12,[1*]Nc1n[nH]c2nc(C)ccc12,0.65,12
Nc1nc(Nc2ccc3c(c2)OCCO3)sc1C=O,C4(=O)c1sc(Nc2ccc3c(c2)OCCO3)nc1N,[1*]C(=O)c1sc(Nc2ccc3c(c2)OCCO3)nc1N,0.65,20
COc1cc2ncnc(N)c2cc1OC,N3c1ncnc2cc(OC)c(OC)cc12,[1*]Nc1ncnc2cc(OC)c(OC)cc12,0.65,16
O=c1nc[nH]c2ccsc12,c13nc(=O)c2sccc2[nH]1,[1*]c1nc(=O)c2sccc2[nH]1,0.64,11
Nc1nc(=O)c2sccc2[nH]1,N3c1nc(=O)c2sccc2[nH]1,[1*]Nc1nc(=O)c2sccc2[nH]1,0.64,12
Cc1nn(C)cc1-c1ccnc(Nc2nc(C)c3cc(O)ccc3n2)n1,O5c1ccc2nc(Nc3nccc(-c4cn(C)nc4C)n3)nc(C)c2c1,[1*]Oc1ccc2nc(Nc3nccc(-c4cn(C)nc4C)n3)nc(C)c2c1,0.64,27
Cc1nn(C)cc1-c1ccnc(N)n1,N3c1nccc(-c2cn(C)nc2C)n1,[1*]Nc1nccc(-c2cn(C)nc2C)n1,0.64,15
Nc1nccc(-c2ccccc2)n1,N3c1nccc(-c2ccccc2)n1,[1*]Nc1nccc(-c2ccccc2)n1,0.64,14
O=c1nc(Nc2ncccn2)[nH]c2ccsc12,c14ccnc(Nc2nc(=O)c3sccc3[nH]2)n1,[1*]c1ccnc(Nc2nc(=O)c3sccc3[nH]2)n1,0.64,18
COc1ccc2nc(Nc3nccc(-c4cn(C)nc4C)n3)ncc2c1,c14nc(Nc2nccc(-c3cn(C)nc3C)n2)nc2ccc(OC)cc12,[1*]c1nc(Nc2nccc(-c3cn(C)nc3C)n2)nc2ccc(OC)cc12,0.64,27
CC[C@]1(CO)CCCN(c2ncnc3[nH]ccc23)C1,C4C[C@]1(CO)CCCN(c2ncnc3[nH]ccc23)C1,[1*]CC[C@]1(CO)CCCN(c2ncnc3[nH]ccc23)C1,0.63,20
C[C@]1(CO)CCCN(c2ncnc3[nH]ccc23)C1,C4[C@]1(CO)CCCN(c2ncnc3[nH]ccc23)C1,[1*]C[C@]1(CO)CCCN(c2ncnc3[nH]ccc23)C1,0.63,19
C[C@@]1(CCc2ccccc2)CCCN(c2ncnc3[nH]ccc23)C1,C4[C@@]1(CCc2ccccc2)CCCN(c2ncnc3[nH]ccc23)C1,[1*]C[C@@]1(CCc2ccccc2)CCCN(c2ncnc3[nH]ccc23)C1,0.63,25
C[C@H]1CCCN(c2ncnc3[nH]ccc23)C1,C4[C@H]1CCCN(c2ncnc3[nH]ccc23)C1,[1*]C[C@H]1CCCN(c2ncnc3[nH]ccc23)C1,0.63,17
Cc1cccnc1N,c12cnc(N)c(C)c1,[1*]c1cnc(N)c(C)c1,0.62,9
CCNc1cc(-c2ccc3ncnc(N)c3c2)c2cc[nH]c2n1,C4CNc1cc(-c2ccc3ncnc(N)c3c2)c2cc[nH]c2n1,[1*]CCNc1cc(-c2ccc3ncnc(N)c3c2)c2cc[nH]c2n1,0.62,24
Nc1ccc(-c2cc(NCc3ccncc3)nc3[nH]ccc23)cn1,c14cc(-c2cc(NCc3ccncc3)nc3[nH]ccc23)cnc1N,[1*]c1cc(-c2cc(NCc3ccncc3)nc3[nH]ccc23)cnc1N,0.62,25
Cc1cncc(-c2cc(NCc3ccncc3)nc3[nH]ccc23)c1,c14ncc(-c2cc(NCc3ccncc3)nc3[nH]ccc23)cc1C,[1*]c1ncc(-c2cc(NCc3ccncc3)nc3[nH]ccc23)cc1C,0.62,25
c1cc(CNc2ccc3cc[nH]c3n2)ccn1,c13cc(NCc2ccncc2)nc2[nH]ccc12,[1*]c1cc(NCc2ccncc2)nc2[nH]ccc12,0.62,18
C[C@H](O)CN(C)c1ncnc2[nH]ccc12,C3[C@H](O)CN(C)c1ncnc2[nH]ccc12,[1*]C[C@H](O)CN(C)c1ncnc2[nH]ccc12,0.61,16
N#Cc1cncc(-c2n[nH]c3ccccc23)c1,c14ccc2[nH]nc(-c3cncc(C#N)c3)c2c1,[1*]c1ccc2[nH]nc(-c3cncc(C#N)c3)c2c1,0.61,18
CCOc1cccc(/C=C2/C(=O)Nc3ccc(Cl)cc32)c1OC,C4Oc1c(/C=C2/C(=O)Nc3ccc(Cl)cc32)cccc1OCC,[1*]COc1c(/C=C2/C(=O)Nc3ccc(Cl)cc32)cccc1OCC,0.61,24
c1nc(N2CCCC2)c2cc[nH]c2n1,[C@H]13CCCN1c1ncnc2[nH]ccc12,[1*][C@H]1CCCN1c1ncnc2[nH]ccc12,0.61,15
O=C1Nc2ccccc2/C1=C\c1ccccc1,c14cccc(/C=C2/C(=O)Nc3ccccc32)c1,[1*]c1cccc(/C=C2/C(=O)Nc3ccccc32)c1,0.61,18
Nc1ccc2[nH]nc(-c3cccnc3)c2c1,c14cncc(-c2n[nH]c3ccc(N)cc23)c1,[1*]c1cncc(-c2n[nH]c3ccc(N)cc23)c1,0.61,17
CNc1ncnc2[nH]ccc12,N3(C)c1ncnc2[nH]ccc12,[1*]N(C)c1ncnc2[nH]ccc12,0.61,12
CCOc1cccc(/C=C2/C(=O)Nc3ccc(Cl)cc32)c1OCC,C4COc1c(/C=C2/C(=O)Nc3ccc(Cl)cc32)cccc1OCC,[1*]CCOc1c(/C=C2/C(=O)Nc3ccc(Cl)cc32)cccc1OCC,0.61,25
Fc1ccc(Cc2noc(CSc3nnco3)n2)cc1,c14nnc(SCc2nc(Cc3ccc(F)cc3)no2)o1,[1*]c1nnc(SCc2nc(Cc3ccc(F)cc3)no2)o1,0.6,21
c1ccc(-c2n[nH]cc2-c2ccncn2)cc1,c13ccc(-c2n[nH]cc2-c2ccncn2)cc1,[1*]c1ccc(-c2n[nH]cc2-c2ccncn2)cc1,0.6,18
Fc1ccc(Cc2noc(CS)n2)cc1,S3Cc1nc(Cc2ccc(F)cc2)no1,[1*]SCc1nc(Cc2ccc(F)cc2)no1,0.6,16
Oc1ccc(-c2n[nH]cc2-c2ccncn2)cc1,O3c1ccc(-c2n[nH]cc2-c2ccncn2)cc1,[1*]Oc1ccc(-c2n[nH]cc2-c2ccncn2)cc1,0.6,19
c1cc(-c2nnc(SCc3ncno3)o2)ccn1,c14noc(CSc2nnc(-c3ccncc3)o2)n1,[1*]c1noc(CSc2nnc(-c3ccncc3)o2)n1,0.6,19
Nc1ncnc2c1cnn2-c1ccccc1,c14cccc(-n2ncc3c(N)ncnc32)c1,[1*]c1cccc(-n2ncc3c(N)ncnc32)c1,0.59,17
Fc1ccc(-n2cc(-c3ccnc(NCc4ccccc4)n3)cn2)cc1,c13nn(-c2ccc(F)cc2)cc1-c1ccnc(NCc2ccccc2)n1,[1*]c1nn(-c2ccc(F)cc2)cc1-c1ccnc(NCc2ccccc2)n1,0.59,27
c1ccc(CNc2ncccn2)cc1,c13ccnc(NCc2ccccc2)n1,[1*]c1ccnc(NCc2ccccc2)n1,0.59,15
Cc1n[nH]cc1-c1ccnc(NCc2ccccc2)n1,n14cc(-c2ccnc(NCc3ccccc3)n2)c(C)n1,[1*]n1cc(-c2ccnc(NCc3ccccc3)n2)c(C)n1,0.59,21
Cc1ccn(-c2ccc(F)cc2)n1,c13cn(-c2ccc(F)cc2)nc1C,[1*]c1cn(-c2ccc(F)cc2)nc1C,0.59,14
CN(C)c1ccc(/C=C2\SC(=N)NC2=O)cc1,N\3=C1/NC(=O)/C(=C/c2ccc(N(C)C)cc2)S1,[1*]/N=C1/NC(=O)/C(=C/c2ccc(N(C)C)cc2)S1,0.59,18
CNc1ccc(/C=C2\S/C(=N\c3ccc(OC)cc3)NC2=O)cc1,N4(C)c1ccc(/C=C2\S/C(=N\c3ccc(OC)cc3)NC2=O)cc1,[1*]N(C)c1ccc(/C=C2\S/C(=N\c3ccc(OC)cc3)NC2=O)cc1,0.59,25
O=CCOc1ccc(Br)cc1/C=C1\C(=O)Nc2ccc(Br)cc21,C3(=O)COc1ccc(Br)cc1/C=C1\C(=O)Nc2ccc(Br)cc21,[1*]C(=O)COc1ccc(Br)cc1/C=C1\C(=O)Nc2ccc(Br)cc21,0.58,24
O=C1Nc2ccc(Br)cc2/C1=C/c1cc(Br)ccc1O,O3c1ccc(Br)cc1/C=C1\C(=O)Nc2ccc(Br)cc21,[1*]Oc1ccc(Br)cc1/C=C1\C(=O)Nc2ccc(Br)cc21,0.58,21
Cc1cc(-c2csc([N-][SH](=O)=O)n2)c(C)o1,S3(=O)(=O)[N-]c1nc(-c2cc(C)oc2C)cs1,[1*]S(=O)(=O)[N-]c1nc(-c2cc(C)oc2C)cs1,0.58,17
Cc1cc(-c2csc([NH-])n2)c(C)o1,[N-]3c1nc(-c2cc(C)oc2C)cs1,[1*][N-]c1nc(-c2cc(C)oc2C)cs1,0.58,14
