smiles_safe,safe,frag,score,size
COC(=O)[C@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C=O)[C@H]2c1ccc(Cl)cc1,C3(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@@H](C)C2)[C@@H]1c1ccc(Cl)cc1,[1*]C(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@@H](C)C2)[C@@H]1c1ccc(Cl)cc1,0.6267831705280087,27
COC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@@H](C)C2)[C@@H]1c1ccc(Cl)cc1,C3OC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@@H](C)C2)[C@@H]1c1ccc(Cl)cc1,[1*]COC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@@H](C)C2)[C@@H]1c1ccc(Cl)cc1,0.6267831705280087,29
CCOC(=O)C1=COc2cc(C)[nH]c(=O)c2[C@H]1c1ccccc1OC,C13=C(C(=O)OCC)[C@H](c2ccccc2OC)c2c(cc(C)[nH]c2=O)O1,[1*]C1=C(C(=O)OCC)[C@H](c2ccccc2OC)c2c(cc(C)[nH]c2=O)O1,0.6265168509194157,26
CCSc1nc2n(n1)[C@H](c1ccccc1C)C(C(=O)OC)=C(C)N2,C3OC(=O)C1=C(C)Nc2nc(SCC)nn2[C@@H]1c1ccccc1C,[1*]COC(=O)C1=C(C)Nc2nc(SCC)nn2[C@@H]1c1ccccc1C,0.6219264046735664,25
CCOC(=O)C1=C(C)Nc2nc(SC)nn2[C@@H]1c1ccccc1C,C3Sc1nc2n(n1)[C@H](c1ccccc1C)C(C(=O)OCC)=C(C)N2,[1*]CSc1nc2n(n1)[C@H](c1ccccc1C)C(C(=O)OCC)=C(C)N2,0.6219264046735664,25
O=C1NC(C[NH+]2CCSCC2)=C[C@@H](c2ccccc2Cl)N1,C13=C(C[NH+]2CCSCC2)NC(=O)N[C@@H]1c1ccccc1Cl,[1*]C1=C(C[NH+]2CCSCC2)NC(=O)N[C@@H]1c1ccccc1Cl,0.6207423788637532,22
O=C1NC(C[NH+]2CCSCC2)=C(C(=O)O)[C@@H](c2ccccc2Cl)N1,O3C(=O)C1=C(C[NH+]2CCSCC2)NC(=O)N[C@@H]1c1ccccc1Cl,[1*]OC(=O)C1=C(C[NH+]2CCSCC2)NC(=O)N[C@@H]1c1ccccc1Cl,0.6207423788637532,25
CC1=C(C=O)[C@@H](c2cccc(Br)c2)C(C(=O)OC[C@@H]2CCCO2)=C(C)N1,C3(=O)C1=C(C)NC(C)=C(C(=O)OC[C@@H]2CCCO2)[C@@H]1c1cccc(Br)c1,[1*]C(=O)C1=C(C)NC(C)=C(C(=O)OC[C@@H]2CCCO2)[C@@H]1c1cccc(Br)c1,0.6196196990320526,27
CC1=C(C(=O)O)[C@@H](c2cccc(Br)c2)C(C(=O)OC[C@@H]2CCCO2)=C(C)N1,O3C(=O)C1=C(C)NC(C)=C(C(=O)OC[C@@H]2CCCO2)[C@@H]1c1cccc(Br)c1,[1*]OC(=O)C1=C(C)NC(C)=C(C(=O)OC[C@@H]2CCCO2)[C@@H]1c1cccc(Br)c1,0.6196196990320526,28
Cc1ccccc1[C@@H]1C(C(=O)O)=C(N)Oc2[nH]nc(C)c21,O3C(=O)C1=C(N)Oc2[nH]nc(C)c2[C@@H]1c1ccccc1C,[1*]OC(=O)C1=C(N)Oc2[nH]nc(C)c2[C@@H]1c1ccccc1C,0.6183469424008423,22
Cc1ccccc1[C@@H]1C=C(N)Oc2[nH]nc(C)c21,C13=C(N)Oc2[nH]nc(C)c2[C@@H]1c1ccccc1C,[1*]C1=C(N)Oc2[nH]nc(C)c2[C@@H]1c1ccccc1C,0.6183469424008423,19
CCOC(=O)C1=COc2[nH]nc(C)c2[C@@H]1c1ccccc1C,C13=C(C(=O)OCC)[C@@H](c2ccccc2C)c2c(C)n[nH]c2O1,[1*]C1=C(C(=O)OCC)[C@@H](c2ccccc2C)c2c(C)n[nH]c2O1,0.6183469424008423,23
CCOC(=O)C1=C(C)Nc2ncnn2[C@H]1c1cc([N+](=O)[O-])ccc1Cl,C3C1=C(C(=O)OCC)[C@H](c2cc([N+](=O)[O-])ccc2Cl)n2ncnc2N1,[1*]CC1=C(C(=O)OCC)[C@H](c2cc([N+](=O)[O-])ccc2Cl)n2ncnc2N1,0.6179143806533247,26
CCOC(=O)C1=C(COC)Nc2ncnn2[C@H]1c1cccc([N+](=O)[O-])c1,c13ccc([N+](=O)[O-])cc1[C@H]1C(C(=O)OCC)=C(COC)Nc2ncnn21,[1*]c1ccc([N+](=O)[O-])cc1[C@H]1C(C(=O)OCC)=C(COC)Nc2ncnn21,0.6179143806533247,27
COCC1=C(C=O)[C@H](c2cc([N+](=O)[O-])ccc2Cl)n2ncnc2N1,C3(=O)C1=C(COC)Nc2ncnn2[C@H]1c1cc([N+](=O)[O-])ccc1Cl,[1*]C(=O)C1=C(COC)Nc2ncnn2[C@H]1c1cc([N+](=O)[O-])ccc1Cl,0.6179143806533247,25
CC1=C(C=O)[C@@H](c2cccc(Cl)c2)C2=C(CCCC2=O)N1,C3(=O)C1=C(C)NC2=C(C(=O)CCC2)[C@@H]1c1cccc(Cl)c1,[1*]C(=O)C1=C(C)NC2=C(C(=O)CCC2)[C@@H]1c1cccc(Cl)c1,0.609449400220044,22
CC1=C[C@@H](c2ccccc2)C2=C(CCCC2=O)N1,C13=C(C)NC2=C(C(=O)CCC2)[C@@H]1c1ccccc1,[1*]C1=C(C)NC2=C(C(=O)CCC2)[C@@H]1c1ccccc1,0.6085806194501846,19
COC(=O)C1=C2S[C@@H](C)C(=O)N2C(N)=C(C=O)[C@@H]1c1ccco1,C3(=O)C1=C(N)N2C(=O)[C@H](C)SC2=C(C(=O)OC)[C@H]1c1ccco1,[1*]C(=O)C1=C(N)N2C(=O)[C@H](C)SC2=C(C(=O)OC)[C@H]1c1ccco1,0.6085806194501846,24
COC(=O)C1=C(N)N2C(=O)[C@H](C)SC2=C(C(=O)OC)[C@H]1c1ccco1,C3OC(=O)C1=C(N)N2C(=O)[C@H](C)SC2=C(C(=O)OC)[C@H]1c1ccco1,[1*]COC(=O)C1=C(N)N2C(=O)[C@H](C)SC2=C(C(=O)OC)[C@H]1c1ccco1,0.6085806194501846,26
CC1=C(C(=O)O)[C@@H](c2ccccc2)C2=C(CCCC2=O)N1,O3C(=O)C1=C(C)NC2=C(C(=O)CCC2)[C@@H]1c1ccccc1,[1*]OC(=O)C1=C(C)NC2=C(C(=O)CCC2)[C@@H]1c1ccccc1,0.6085806194501846,22
CCOC(=O)C1=C(N)N2C(=O)[C@H](C)SC2=C[C@H]1c1ccco1,C13=C2S[C@@H](C)C(=O)N2C(N)=C(C(=O)OCC)[C@@H]1c1ccco1,[1*]C1=C2S[C@@H](C)C(=O)N2C(N)=C(C(=O)OCC)[C@@H]1c1ccco1,0.6085806194501846,23
CC1=C(C(=O)OCCO)[C@@H](c2ccccc2)C2=C(CCCC2=O)N1,O3CCOC(=O)C1=C(C)NC2=C(C(=O)CCC2)[C@@H]1c1ccccc1,[1*]OCCOC(=O)C1=C(C)NC2=C(C(=O)CCC2)[C@@H]1c1ccccc1,0.6085806194501846,25
COC(=O)[C@H]1C(=O)C2=C(C[C@H]1C)NC(C)=C(C=O)[C@H]2c1ccc(Br)cc1,C3(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@H](C)C2)[C@@H]1c1ccc(Br)cc1,[1*]C(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@H](C)C2)[C@@H]1c1ccc(Br)cc1,0.606976978666884,27
CCOC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)CC2)[C@@H]1c1ccc(Br)cc1,[C@@H]13CC2=C(C(=O)[C@@H]1C(=O)OC)[C@H](c1ccc(Br)cc1)C(C(=O)OCC)=C(C)N2,[1*][C@@H]1CC2=C(C(=O)[C@@H]1C(=O)OC)[C@H](c1ccc(Br)cc1)C(C(=O)OCC)=C(C)N2,0.606976978666884,29
CC1=C(C(=O)OCCO)[C@@H](c2cccc(Cl)c2Cl)CC(=O)N1,O2CCOC(=O)C1=C(C)NC(=O)C[C@@H]1c1cccc(Cl)c1Cl,[1*]OCCOC(=O)C1=C(C)NC(=O)C[C@@H]1c1cccc(Cl)c1Cl,0.606976978666884,23
COC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@H](C)C2)[C@@H]1c1ccc(Br)cc1,C3OC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@H](C)C2)[C@@H]1c1ccc(Br)cc1,[1*]COC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@H](C)C2)[C@@H]1c1ccc(Br)cc1,0.606976978666884,29
O=C1C[C@H](c2cccc(Cl)c2Cl)C(C(=O)OCCOc2ccccc2)=CN1,C13=C(C(=O)OCCOc2ccccc2)[C@@H](c2cccc(Cl)c2Cl)CC(=O)N1,[1*]C1=C(C(=O)OCCOc2ccccc2)[C@@H](c2cccc(Cl)c2Cl)CC(=O)N1,0.606976978666884,28
CC1=C(C=O)[C@@H](c2cccc(Cl)c2Cl)CC(=O)N1,C2(=O)C1=C(C)NC(=O)C[C@@H]1c1cccc(Cl)c1Cl,[1*]C(=O)C1=C(C)NC(=O)C[C@@H]1c1cccc(Cl)c1Cl,0.606976978666884,19
CCCCOC(=O)C1=CNc2ncnn2[C@@H]1c1ccccc1C,C13=C(C(=O)OCCCC)[C@@H](c2ccccc2C)n2ncnc2N1,[1*]C1=C(C(=O)OCCCC)[C@@H](c2ccccc2C)n2ncnc2N1,0.6065678266293777,24
COC(=O)C1=C(C)Nc2ncnn2[C@@H]1c1ccccc1C,C3OC(=O)C1=C(C)Nc2ncnn2[C@@H]1c1ccccc1C,[1*]COC(=O)C1=C(C)Nc2ncnn2[C@@H]1c1ccccc1C,0.6065678266293777,22
CCCCOC(=O)C1=C(C)Nc2ncnn2[C@@H]1c1ccccc1,c13ccccc1[C@@H]1C(C(=O)OCCCC)=C(C)Nc2ncnn21,[1*]c1ccccc1[C@@H]1C(C(=O)OCCCC)=C(C)Nc2ncnn21,0.6065678266293777,24
CC1=C(C(=O)O)[C@@H](c2ccccc2)c2cn[nH]c2N1,O3C(=O)C1=C(C)Nc2[nH]ncc2[C@@H]1c1ccccc1,[1*]OC(=O)C1=C(C)Nc2[nH]ncc2[C@@H]1c1ccccc1,0.6060915267313264,20
COC(=O)C1=C(C)Nc2[nH]ncc2C1,[C@@H]13C(C(=O)OC)=C(C)Nc2[nH]ncc21,[1*][C@@H]1C(C(=O)OC)=C(C)Nc2[nH]ncc21,0.6060915267313264,15
COC(=O)C1=CNc2[nH]ncc2[C@@H]1c1ccccc1,C13=C(C(=O)OC)[C@@H](c2ccccc2)c2cn[nH]c2N1,[1*]C1=C(C(=O)OC)[C@@H](c2ccccc2)c2cn[nH]c2N1,0.6060915267313264,20
CC[C@H](C)OC(=O)C1=C(C)NC2=C(C(=O)[C@@H](C(=O)O)[C@@H](C)C2)[C@H]1c1ccccc1C,O3C(=O)[C@@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)O[C@@H](C)CC)[C@@H]2c1ccccc1C,[1*]OC(=O)[C@@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)O[C@@H](C)CC)[C@@H]2c1ccccc1C,0.6036611463901059,31
CC[C@H](C)OC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](C)C2)[C@H]1c1ccccc1C,[C@@H]13C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)O[C@@H](C)CC)[C@@H]2c1ccccc1C,[1*][C@@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)O[C@@H](C)CC)[C@@H]2c1ccccc1C,0.6036611463901059,28
COC(=O)C1=C(N)N(C)c2ccccc2[C@@]12C=C(C)OC2=O,C13=C(C)OC(=O)[C@@]12C(C(=O)OC)=C(N)N(C)c1ccccc12,[1*]C1=C(C)OC(=O)[C@@]12C(C(=O)OC)=C(N)N(C)c1ccccc12,0.6030226891555273,23
CCOC(=O)C1=C(C)OC(=O)[C@@]12C(C(=O)OC)=C(N)Nc1ccccc12,N13C(N)=C(C(=O)OC)[C@@]2(C(=O)OC(C)=C2C(=O)OCC)c2ccccc21,[1*]N1C(N)=C(C(=O)OC)[C@@]2(C(=O)OC(C)=C2C(=O)OCC)c2ccccc21,0.6030226891555273,27
CCOC(=O)C1=C(C)OC(=O)[C@@]12C(C(=O)OC)=CN(C)c1ccccc12,C13=C(C(=O)OC)[C@@]2(C(=O)OC(C)=C2C(=O)OCC)c2ccccc2N1C,[1*]C1=C(C(=O)OC)[C@@]2(C(=O)OC(C)=C2C(=O)OCC)c2ccccc2N1C,0.6030226891555273,27
Cc1c(C(=O)OCC2=C[C@H](C)NC(=O)N2)oc2c(F)cccc12,C14=C(COC(=O)c2oc3c(F)cccc3c2C)NC(=O)N[C@H]1C,[1*]C1=C(COC(=O)c2oc3c(F)cccc3c2C)NC(=O)N[C@H]1C,0.6023552593005889,24
CCOC(=O)C1=C(COC(=O)c2oc3ccccc3c2C)NC(=O)N[C@H]1C,c14cccc2c(C)c(C(=O)OCC3=C(C(=O)OCC)[C@H](C)NC(=O)N3)oc12,[1*]c1cccc2c(C)c(C(=O)OCC3=C(C(=O)OCC)[C@H](C)NC(=O)N3)oc12,0.6023552593005889,28
CCOC(=O)C1=C(C)NC2=C(C1)C(=O)CCC2,[C@@H]13C(C(=O)OCC)=C(C)NC2=C1C(=O)CCC2,[1*][C@@H]1C(C(=O)OCC)=C(C)NC2=C1C(=O)CCC2,0.5999465883614732,18
CCOC(=O)C1=C(c2ccccc2)NC(=O)N[C@H]1c1cc(Cl)cc(Cl)c1,c13c(Cl)cc(Cl)cc1[C@@H]1NC(=O)NC(c2ccccc2)=C1C(=O)OCC,[1*]c1c(Cl)cc(Cl)cc1[C@@H]1NC(=O)NC(c2ccccc2)=C1C(=O)OCC,0.5997075310574459,27
COc1c(Cl)cc(Cl)cc1[C@@H]1NC(=O)NC(c2ccccc2)=C1C(=O)O,O3C(=O)C1=C(c2ccccc2)NC(=O)N[C@H]1c1cc(Cl)cc(Cl)c1OC,[1*]OC(=O)C1=C(c2ccccc2)NC(=O)N[C@H]1c1cc(Cl)cc(Cl)c1OC,0.5997075310574459,27
CCOC(=O)C1=CNC(=O)N[C@H]1c1cc(Cl)cc(Cl)c1OC,C13=C(C(=O)OCC)[C@H](c2cc(Cl)cc(Cl)c2OC)NC(=O)N1,[1*]C1=C(C(=O)OCC)[C@H](c2cc(Cl)cc(Cl)c2OC)NC(=O)N1,0.5997075310574459,23
CCOC(=O)C1=c2s/c(=C\C(=O)OC)c(=O)n2C(N)=C[C@@H]1c1ccccc1F,C13=C(N)n2c(s/c(=C\C(=O)OC)c2=O)=C(C(=O)OCC)[C@H]1c1ccccc1F,[1*]C1=C(N)n2c(s/c(=C\C(=O)OC)c2=O)=C(C(=O)OCC)[C@H]1c1ccccc1F,0.599144689515278,29
COC(=O)[C@@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C=O)[C@H]2c1cccc(F)c1,C3(=O)C1=C(C)NC2=C(C(=O)[C@@H](C(=O)OC)[C@@H](C)C2)[C@@H]1c1cccc(F)c1,[1*]C(=O)C1=C(C)NC2=C(C(=O)[C@@H](C(=O)OC)[C@@H](C)C2)[C@@H]1c1cccc(F)c1,0.599144689515278,27
CCOC(=O)C1=c2s/c(=C\C(=O)O)c(=O)n2C(N)=C(C#N)[C@@H]1c1ccccc1F,O3C(=O)/C=c1\sc2n(c1=O)C(N)=C(C#N)[C@H](c1ccccc1F)C=2C(=O)OCC,[1*]OC(=O)/C=c1\sc2n(c1=O)C(N)=C(C#N)[C@H](c1ccccc1F)C=2C(=O)OCC,0.599144689515278,30
CCCOC(=O)C1=C(C)NC2=C(C(=O)[C@@H](C(=O)OC)CC2)[C@@H]1c1cccc(F)c1,[C@H]13CC2=C(C(=O)[C@H]1C(=O)OC)[C@H](c1cccc(F)c1)C(C(=O)OCCC)=C(C)N2,[1*][C@H]1CC2=C(C(=O)[C@H]1C(=O)OC)[C@H](c1cccc(F)c1)C(C(=O)OCCC)=C(C)N2,0.599144689515278,30
COC(=O)/C=c1\sc2n(c1=O)C(N)=C(C#N)[C@H](c1ccccc1F)C=2,C13=c2s/c(=C\C(=O)OC)c(=O)n2C(N)=C(C#N)[C@@H]1c1ccccc1F,[1*]C1=c2s/c(=C\C(=O)OC)c(=O)n2C(N)=C(C#N)[C@@H]1c1ccccc1F,0.599144689515278,26
CCCOC(=O)C1=C(C)NC2=C(C(=O)[C@@H](C(=O)O)[C@@H](C)C2)[C@@H]1c1cccc(F)c1,O3C(=O)[C@@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)OCCC)[C@H]2c1cccc(F)c1,[1*]OC(=O)[C@@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)OCCC)[C@H]2c1cccc(F)c1,0.599144689515278,30
COC(=O)[C@@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)O)[C@@H]2c1ccccc1C,O3C(=O)C1=C(C)NC2=C(C(=O)[C@@H](C(=O)OC)[C@@H](C)C2)[C@H]1c1ccccc1C,[1*]OC(=O)C1=C(C)NC2=C(C(=O)[C@@H](C(=O)OC)[C@@H](C)C2)[C@H]1c1ccccc1C,0.5978150957749298,28
COC(=O)c1cnc(NC(=O)[C@H]2C[C@@H]2c2ccccc2Cl)s1,c13nc(NC(=O)[C@H]2C[C@@H]2c2ccccc2Cl)sc1C(=O)OC,[1*]c1nc(NC(=O)[C@H]2C[C@@H]2c2ccccc2Cl)sc1C(=O)OC,0.596463939202724,23
Cc1nc(NC(=O)[C@H]2C[C@@H]2c2ccccc2Cl)sc1C(=O)O,O3C(=O)c1sc(NC(=O)[C@H]2C[C@@H]2c2ccccc2Cl)nc1C,[1*]OC(=O)c1sc(NC(=O)[C@H]2C[C@@H]2c2ccccc2Cl)nc1C,0.596463939202724,23
CCOC(=O)c1c[nH]c(C(=O)N2CC[C@@H](C)c3ccccc32)c1C,c14[nH]c(C(=O)N2CC[C@@H](C)c3ccccc32)c(C)c1C(=O)OCC,[1*]c1[nH]c(C(=O)N2CC[C@@H](C)c3ccccc32)c(C)c1C(=O)OCC,0.5931710140017395,25
CCOC(=O)c1c(C)[nH]c(C(=O)N2CCCc3ccccc32)c1C,[C@@H]13CCN(C(=O)c2[nH]c(C)c(C(=O)OCC)c2C)c2ccccc21,[1*][C@@H]1CCN(C(=O)c2[nH]c(C)c(C(=O)OCC)c2C)c2ccccc21,0.5931710140017395,25
CCOC(=O)c1cc(C(=O)N2CC[C@@H](C)c3ccccc32)[nH]c1C,c14c(C(=O)N2CC[C@@H](C)c3ccccc32)[nH]c(C)c1C(=O)OCC,[1*]c1c(C(=O)N2CC[C@@H](C)c3ccccc32)[nH]c(C)c1C(=O)OCC,0.5931710140017395,25
CCOC(=O)C1=C(N)Oc2ccccc2[C@@]12C=C(C)NC2=O,C13=C(C)NC(=O)[C@@]12C(C(=O)OCC)=C(N)Oc1ccccc12,[1*]C1=C(C)NC(=O)[C@@]12C(C(=O)OCC)=C(N)Oc1ccccc12,0.5923488777590923,23
CCOC(=O)C1=C(C[NH+]2CCOCC2)NC(=O)N[C@@H]1c1ccccc1,c13ccccc1[C@H]1NC(=O)NC(C[NH+]2CCOCC2)=C1C(=O)OCC,[1*]c1ccccc1[C@H]1NC(=O)NC(C[NH+]2CCOCC2)=C1C(=O)OCC,0.5923488777590923,26
CCOC(=O)C1=C(C[NH+]2CCOCC2)NC(=O)N[C@@H]1c1ccccc1O,O3c1ccccc1[C@H]1NC(=O)NC(C[NH+]2CCOCC2)=C1C(=O)OCC,[1*]Oc1ccccc1[C@H]1NC(=O)NC(C[NH+]2CCOCC2)=C1C(=O)OCC,0.5923488777590923,27
COc1ccccc1[C@@H]1C=C(C[NH+]2CCOCC2)NC(=O)N1,C13=C(C[NH+]2CCOCC2)NC(=O)N[C@@H]1c1ccccc1OC,[1*]C1=C(C[NH+]2CCOCC2)NC(=O)N[C@@H]1c1ccccc1OC,0.5923488777590923,23
C=CCOC(=O)C1=C(C)NC(=O)[C@@]12C(C(=O)OCC)=COc1ccccc12,C13=C(C(=O)OCC)[C@@]2(C(=O)NC(C)=C2C(=O)OCC=C)c2ccccc2O1,[1*]C1=C(C(=O)OCC)[C@@]2(C(=O)NC(C)=C2C(=O)OCC=C)c2ccccc2O1,0.5923488777590923,28
C=CCOC(=O)C1=C(C)NC(=O)[C@@]12C(C(=O)OC)=C(N)Oc1ccccc12,C3OC(=O)C1=C(N)Oc2ccccc2[C@]12C(=O)NC(C)=C2C(=O)OCC=C,[1*]COC(=O)C1=C(N)Oc2ccccc2[C@]12C(=O)NC(C)=C2C(=O)OCC=C,0.5923488777590923,28
COC(=O)[C@@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)OC(C)C)C2,[C@H]13C(C(=O)OC(C)C)=C(C)NC2=C1C(=O)[C@@H](C(=O)OC)[C@@H](C)C2,[1*][C@H]1C(C(=O)OC(C)C)=C(C)NC2=C1C(=O)[C@@H](C(=O)OC)[C@@H](C)C2,0.5919690451597536,24
CC1=C(C(=O)OC(C)C)[C@H](c2ccccc2C)C2=C(C[C@H](C)[C@H](C=O)C2=O)N1,C3(=O)[C@@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)OC(C)C)[C@@H]2c1ccccc1C,[1*]C(=O)[C@@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)OC(C)C)[C@@H]2c1ccccc1C,0.5919690451597536,29
CCOC(=O)C1=CNC2=C(C(=O)CCC2)[C@@H]1c1ccc(CC)cc1,C13=C(C(=O)OCC)[C@@H](c2ccc(CC)cc2)C2=C(CCCC2=O)N1,[1*]C1=C(C(=O)OCC)[C@@H](c2ccc(CC)cc2)C2=C(CCCC2=O)N1,0.5904437765029023,25
