call_idx,smiles,score,sa_raw
26,O=C(COC(=O)COc1c(Cl)cccc1Cl)Nc1ccccc1Cl,0.901111522863209,1.889996294231
27,COC(COC(=O)c1csc(S(C)(=O)=O)c1)C(C)(C)C,0.7425252212974854,3.317273008323
28,O=C(Nc1ccc2nc(N3CCOCC3)[nH]c2c1)C(=O)NC1CCCC1,0.8494625353587385,2.354837181771
29,Cc1ccc(CN=C(O)c2csc(-c3ccc4c(c3)OCO4)n2)c(C)c1,0.8209067404869437,2.611839335618
30,CCS(=O)(=O)NC(C)C(=O)N1C2CCC1CC(NC(=O)C(C)(F)F)C2,0.611226096743831,4.498965129306
31,CCCC(C(=O)OCC)S(=O)(=O)N1CCC(C)(C)CC1,0.7655290116290697,3.110238895338
32,CNC(=O)c1cc(OC)ccc1NC(=O)CCCC(=O)NC(C)C,0.893000089497493,1.962999194523
33,CCCC(OC)C(=O)NC(C)(C)c1ccccc1Br,0.7780464579225256,2.997581878697
34,CC1C(CO)CCCN1C(=O)Nc1cc(F)cc(Cl)c1,0.767154866219527,3.095606204024
35,CCC(C)c1nnc(N2CCC(Oc3ccccc3Cl)C2)n1CC1(S(C)(=O)=O)CCCC1,0.6877201261871702,3.810518864315
36,O=C(c1c[nH]c(=O)[nH]1)N1CCOCC2(C1)CN(C(=O)C1C3Sc4ccccc4C31)CCO2,0.5696206280161119,4.873414347855
37,CCc1nn(C)cc1NCc1nc2ccccc2nc1C,0.8277539567041179,2.550214389663
38,CC(C)(C)Oc1ccc(CNC(=O)NC(CCO)C2CCOCC2)c(C(F)(F)F)c1,0.7545411723474101,3.209129448873
39,CCOC1(c2nnc(N3CCCN(CC)C(=O)C3)n2CC(=O)N(C)Cc2ccccc2)CCOC1,0.7147104210409151,3.567606210632
40,CC(NC(=O)Cc1cc(C(F)(F)F)ccn1)c1cccc(N2CCOC2=O)c1,0.7877762037913468,2.910014165878
41,O=C(COC1CCCCC1)NC1CC2CCC(C1)N2C(=O)CCc1cnc2[nH]ccc2c1,0.6447188238607774,4.197530585253
42,COc1ccc2c(c1)c(C)cn2C1CCCCC1=O,0.8028708587939855,2.774162270854
43,CNC(=O)CC(C)NC(=O)C(C)(C)NC(C)=O,0.7845540775406893,2.939013302134
44,O=C(Nc1n[nH]c2cncc(Br)c12)c1ccn2ccccc12,0.784863483816856,2.936228645648
45,CN(Cc1nnc(-c2ccccc2)o1)C(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.86475790021435,2.217178898071
46,Cc1ccc(C(N)=O)c(OC2CC3CCC2N(C(=O)OC(C)(C)C)C3)c1,0.6483955397587788,4.164440142171
47,CCc1nn(C)cc1N=C(O)C(CN)CC(C)C,0.6924510430782345,3.767940612296
48,CC(C)CN(C(=O)C1CC(=O)N(Cc2ccccc2)C1)C(C)C,0.8227974373696207,2.594823063673
49,Cc1cnc2c(C(=O)N(C)CC(C)NC(=O)C34CCCC3C4)cnn2c1,0.6648135798962702,4.016677780934
50,Cc1ncc(NC(=O)c2ccc(CCNS(C)(=O)=O)cc2)s1,0.8564492893023541,2.291956396279
51,COC(COC(=O)C1COc2ccc(O)cc2O1)c1ccc(Cl)cc1,0.7589589677955014,3.169369289840
52,CCCC(OCC)C(=O)N1CC2CN(c3cc(C)nc(CC)n3)CC2(C)C1,0.6559440226683965,4.096503795984
53,CCCC(C(=O)N1CCOC2(CCN(C(=O)c3cccc4c(=O)[nH]cnc34)C2)C1)n1cccc1,0.6371634992653348,4.265528506612
54,CC1C(CO)CCN1C(=O)Cc1cccc(OCc2ccccc2Cl)c1,0.7829524046950067,2.953428357745
55,CC(NC(=O)C1(F)CCN(C(=O)OCc2ccccc2)C1)c1cccc(S(N)(=O)=O)c1,0.748848435407124,3.260364081336
56,CC(C)(C)C1(C)NC(=O)N(CC(=O)Nc2cc3c(cc2Cl)OCCCO3)C1=O,0.75350439853857,3.218460413153
57,CCS(=O)(=O)CC(C)N(C)c1nnc(-c2ccc(C)o2)n1CC(C)c1c(C)noc1C,0.6598994320848648,4.060905111236
58,CCC(C)c1ccc(C(Nc2nc3c(cnn3C)c(=O)[nH]2)c2cccs2)cc1,0.7273613404652262,3.453747935813
59,CCOC1(c2nnc(N3CCCC(NC(C)=O)C3)n2CCSc2ccccc2)CCOC1,0.6930019734438562,3.762982239005
60,O=C(c1cncc(C(=O)N2CCc3ncccc32)c1)N1CCc2ncccc21,0.8160959096716282,2.655136812955
61,CN(Cc1nc2ccccc2c(=O)[nH]1)C(=O)Nc1cc(F)ccc1Oc1ccccc1,0.8600381076473662,2.259657031174
62,CNC(=O)C1(C)CCN(C(=O)C(=O)NC2CCN(C(=O)OC(C)(C)C)CC2C)C1,0.6951257482047616,3.743868266157
63,COc1ccc(C(=O)[O-])c(S(=O)(=O)NCCC(C)(C)C[NH+](C)C)c1,0.7105643648802301,3.604920716078
64,O=C(COC(=O)CNC(=O)c1cc(Cl)ccn1)Nc1cc(C(F)(F)F)ccc1N1CCOCC1,0.8386840981428316,2.451843116715
65,O=C(Nc1ccccc1)c1ccc(NCC2CCOC2c2cn[nH]c2)nc1,0.7399491872748017,3.340457314527
66,Cc1ncc(C(=O)OCCOC(C)C#N)c(C(C)C)n1,0.7503335162788574,3.246998353490
67,CC(C)CNC(=O)C(=O)NCC1CCN(C(=O)C(F)(F)c2ccco2)C1c1cccnc1,0.6953569013720351,3.741787887652
68,CCc1nn(C)c(C(=O)N(C)CC(C)C(=O)OC)c1N,0.7711660496998525,3.059505552701
69,Cc1ccc(C(=O)N2CCC(C3CCCCN3C(=O)Cc3ccc(C(F)(F)F)cc3)CC2)c(=O)[nH]1,0.7780795544789059,2.997284009690
70,COC(COC(=O)c1cnn(CCOC2CCCCO2)c1C)CC(C)C,0.7258796025989169,3.467083576610
71,Cc1cnc2c(c1)N(C(=O)Cc1c(C)nn(-c3ccccc3)c1C)CCO2,0.8312817529359686,2.518464223576
72,CC1C(CO)CCN1c1nc(-c2cccs2)nc2ccccc12,0.7525254528062096,3.227270924744
73,O=C(c1ccc(N2CCCS2(=O)=O)cc1)N1CCC(OCc2ccccn2)C1,0.7884313940901266,2.904117453189
74,CC(NC(=O)Nc1cnn(CC2CCCO2)c1)c1ccc(OCc2cccnc2)cc1,0.7703239882978826,3.067084105319
75,CCCC(OC)C(=O)NC1CN(c2cc(C)nc(CC)n2)CC1OCC,0.6893240324193939,3.796083708225
76,CC(C)(C)C1CCN(C(=O)CCCc2ccc3c(c2)CC(=O)N3)CC1O,0.7346648209574229,3.388016611383
77,CCCC(C(=O)Nc1ccc(C(=O)[O-])cc1OC)[NH+](C)C,0.679297345649586,3.886323889154
78,CCC(C)c1nnc(N(C)CCNS(=O)(=O)c2ccc(C)cc2)n1C1CC1C,0.704596949812937,3.658627451684
79,CCS(=O)(=O)Nc1ccccc1C(=O)NC(C)c1ccccc1C(F)(F)F,0.8224432323982259,2.598010908416
80,CCOC1(c2nnc(N(C)C(C)c3ccccc3F)n2CC(C)(O)c2ccco2)CCOC1,0.6229167861989399,4.393748924210
81,CN(Cc1ncccn1)C(=O)C1CN(C(=O)CCO)CC2CCCOC21,0.686346029416391,3.822885735252
82,O=C(COC(=O)c1csc(-c2ccccc2Cl)n1)Nc1ccc(Cl)cc1Cl,0.881221181928029,2.069009362648
83,CNC(=O)CC1(CNC(=O)C2=NOC3(CCN(C(=O)OC(C)(C)C)C3)C2)CCCCC1,0.6690598283439508,3.978461544904
84,COc1ccc(C(NC(=O)c2cc(C)n(C3CCCCC3)c2C)C(F)(F)F)cc1,0.7991975307544651,2.807222223210
85,Cc1ncc(CC(=O)NCC2CN(C(=O)Cc3ccco3)CC2C)o1,0.7086157391931179,3.622458347262
86,O=C(Nc1nccnc1-c1ccccc1)c1ccc(Cn2ccnc2)cc1,0.8717459187701344,2.154286731069
87,Cc1cnc2c(NC(=O)NCC3(O)CCCC3C)cccc2c1Cl,0.7278145674872791,3.449668892614
88,CC(C)CNC(=O)CN1c2ccccc2C(C)(C)C1C,0.7966318068771481,2.830313738106
89,CCc1nn(C)c(CC)c1CNC(=O)C(=O)NCc1ccc(-n2ccnc2)c(F)c1,0.8023721160205428,2.778650955815
90,Cc1ccc(CC(=O)NC2C3COCC2CN(C(=O)CC(=O)OC(C)(C)C)C3)o1,0.6256982978659508,4.368715319206
91,CC1C(CO)CCN1c1coc(-c2ccc(Cl)cc2)nc1=O,0.726278281477851,3.463495466699
92,COC(COC(=O)C1NC(=O)OC1C)C1CCCCC1,0.6758602304176508,3.917257926241
93,O=C(c1ccc2cc(Br)ccc2c1)N1CCOC2(CCN(C(=O)C(F)(F)Cl)C2)C1,0.6999619046409181,3.700342858232
94,CCS(=O)(=O)c1c[nH]c(=O)c(C(=O)NCC(NC(=O)OC(C)(C)C)C(C)C)c1,0.7688149193083551,3.080665726225
95,CC(NC(=O)Nc1cnccc1C(F)(F)F)c1nc2ccccc2s1,0.793617384681641,2.857443537865
96,CCCC(OC)C(=O)N1CCCCC1CNc1ncccn1,0.7519280786340996,3.232647292293
97,CC(C)(C)CC1CCCN1S(=O)(=O)c1ccc(-c2cnco2)cc1,0.7817542100974529,2.964212109123
98,CCCC(C(=O)NCc1csc(NC(=O)C(CC)C(C)O)n1)C(C)C,0.714516420939995,3.569352211540
99,CCC(C)c1nnc(Nc2cnn(C)c2)n1CC1(C)CCCC1,0.7157389345049643,3.558349589455
100,CCOC1(c2nnc(N(C)CC(C)CC)n2Cc2ccn(C)n2)CCOC1,0.6466851184488909,4.179833933960
101,O=C(COCc1ccccc1)N1CCCC1c1cccc(-c2ccccc2F)n1,0.8160709470440578,2.655361476603
102,O=C(Nc1cccc(COc2cccc(F)c2)c1)NC1CCN(c2nccs2)CC1,0.8608425122909392,2.252417389382
103,CN(Cc1ncnn1CC(F)F)c1ccncc1C(F)(F)F,0.7771039004835227,3.006064895648
104,COc1ccc(NC(=O)N(C)C(C)C(C)S(C)(=O)=O)cc1NC(=O)OC(C)(C)C,0.7496863370535909,3.252822966518
105,CNC(=O)N(C)c1ccc(NCc2ccc(NC(C)=O)cc2)cc1,0.8894417180411652,1.995024537630
106,Cc1ncc(CN(C)C(=O)NCC2CCCCS2)s1,0.7313739926971192,3.417634065726
107,CC(C)CN(c1nnc(CCOc2ccccc2)n1CC1CCOC(C)C1)C(C)C,0.7125971115237019,3.586625996287
108,CCc1nn(C)cc1-c1nnc(-c2cn(CCCC#N)c3ccccc23)o1,0.8001384039772351,2.798754364205
109,Cc1cnc2ccccc2c1NC(=O)c1nccnc1N,0.8627647259348872,2.235117466586
110,Cc1ccc(S(=O)(=O)Nc2ccc(C3CC3)cc2Cl)cc1C#N,0.866260171745276,2.203658454293
111,CCS(=O)(=O)NCCn1c(C(=O)Nc2ccc(C)c(C)c2)nnc1N1CC(C)SC(C)C1,0.7003320997691436,3.697011102078
112,CC(NC(=O)C(CO)NC(=O)OC(C)(C)C)C1CCOCC1,0.7727127643814974,3.045585120567
113,CC1C(CO)CCCN1c1nnc(C2CCN(CCC#N)CC2)n1CC1CC1,0.6948721096959953,3.746151012736
114,O=C(c1ccc(F)c2occc12)N1CCC(CNc2ncccn2)C1,0.7798678799398073,2.981189080542
115,CC(C)(C(=O)N1CCC2(CCCC2)C1)c1cccc(F)c1,0.7887898721908413,2.900891150282
116,COC(COC(=O)CCCOc1ccc2c(c1)CCC(=O)N2)C(C)(C)C,0.7747194591027414,3.027524868075
117,CCCC(OC)C(=O)NC1CCN(C(=O)Cc2ccc(C)nc2)C1,0.7628712839051897,3.134158444853
118,CCCC(C(=O)NCCCN1C(=O)NC(C)(C)C1=O)C(C)C,0.785443600531681,2.931007595215
119,CCC(C)c1ncc(NC(=O)N2CCN(c3ccc(C(=O)OC)s3)CC2)cn1,0.7658108403978431,3.107702436419
120,CCOC1(c2nnc(N3CCN(C)C(=O)C3)n2Cc2cc(C)on2)CCOC1,0.6907219187814848,3.783502730967
121,O=C(COC(=O)CCc1ncc(-c2ccc(F)cc2F)o1)NCC1Cc2ccccc2O1,0.7855498033514405,2.930051769837
122,O=C(Nc1cc(-c2cccs2)[nH]n1)C1CC1c1cc(F)ccc1F,0.7541907068573185,3.212283638284
123,CNC(=O)CCOc1ccc(NC(=O)NC(CN2CCCC2=O)c2cccc(C(F)(F)F)c2)cc1,0.7873125215118727,2.914187306393
124,CN(Cc1nccs1)C(O)=NC1CCCN(c2ccc(Cl)cc2Cl)C1=O,0.7254704601564822,3.470765858592
125,COc1cccc(N=O)c1C(C)(C)C,0.8315098725530334,2.516411147023
126,Cc1cnc2c(S(=O)(=O)N3CCN(C(=O)NCC4CCCC(C)C4)CC3)cccc2c1,0.7574310504664834,3.183120545802
127,Cc1ncc(C(=O)Nc2nc(C3CC4CCC3C4)cs2)s1,0.6267794312508053,4.358985118743
128,Cc1ccc(NC(=O)C(=O)N2CCCC2C(=O)NCc2ccco2)cc1C(F)(F)F,0.7939702507623834,2.854267743139
129,CCc1nn(C)cc1S(=O)(=O)N1CCOCC1C#N,0.7142057919519955,3.572147872432
130,CC(C)CN(C(=O)C(F)(F)c1nccs1)c1ccc(Cl)cc1,0.8074749261245484,2.732725664879
131,O=C(c1cc(F)c(O)c(Cl)c1)N1CC2CCCC2C1,0.7744533463810757,3.029919882570
132,CCS(=O)(=O)NCCS(=O)(=O)NC(C(=O)N(C)Cc1nnc2n1CCC2)C(C)C,0.7327905386440113,3.404885152204
133,CC(NC(=O)OC(C)(C)C)C(=O)N1CCC(C2CCCCN2C(=O)c2cccc3ncccc23)CC1,0.7565899191160478,3.190690727956
134,CC(C)(C)c1csc(C2(F)CCNCC2)n1,0.7570791903847619,3.186287286537
135,COC(COC(=O)c1cccc(OCC(F)F)n1)Cc1ccccc1,0.7841723575960504,2.942448781636
136,CC1C(CO)CCN1S(=O)(=O)C1CCC(C(F)(F)F)CC1,0.6968256134871734,3.728569478615
137,CCCC(C(=O)NC1CSCC1C)c1cccc(Cl)c1,0.714016823824244,3.573848585582
138,CCCC(OC)C(=O)N(C)C1CCCN(C(=O)c2nc(C)[nH]c2C)C1,0.712434928537328,3.588085643164
139,CCC(C)c1ccccc1OCC(=O)N(C)CCc1ncc(C)s1,0.789607482198486,2.893532660214
140,O=C(COCCO)NC1COC2CN(C(=O)Nc3ccc(Cl)cc3Cl)CC12,0.7058155962176544,3.647659634041
141,O=C(Nc1cc(F)ccc1Oc1ccccc1)C(=O)N1CCN(C(=O)c2ccccn2)CC1,0.8643569868585986,2.220787118273
142,CCOC1(c2nnc(N3CCC(N(C)C(=O)OC(C)(C)C)C3)n2CC(C)(C)C(=O)NC)CCOC1,0.6455485188380169,4.190063330458
143,CNC(=O)CCC1CCCCN1C(=O)NCC(c1ccc(Cl)cc1)C(C)C,0.764373161633776,3.120641545296
144,COc1ccc(CN2CCCN(c3nnc(CN4CCCC4=O)n3CC(C)(O)C(C)C)CC2=O)cc1,0.7328898691002426,3.403991178098
145,CN(Cc1nc(C(F)(F)F)cs1)C(=O)NCC1CCCC(C(F)(F)F)C1,0.7148416829842849,3.566424853141
146,Cc1ccc(C)c(Oc2ccc(CNC(=O)C(=O)NCc3nnc(C)s3)cn2)c1,0.8345821548528636,2.488760606324
147,Cc1ncc(-c2ccc(S(=O)(=O)Nc3nccs3)cn2)s1,0.8243695977297588,2.580673620432
148,CC(C)CN1CCN(c2nnc(Cc3ccncc3)n2CC(C)(C)NC(=O)OC(C)(C)C)C(C)C1=O,0.7118629452461618,3.593233492785
149,CCc1nn(C)cc1CNC(=O)N1CCOC(c2cccc(F)c2)C1,0.7743842752558554,3.030541522697
150,O=C(c1ccc(Cl)cc1)N1CCCC(C(O)=NC2CCS(=O)(=O)C2)C1,0.7351009272445032,3.384091654799
151,CCS(=O)(=O)N(C)CCCn1c(-c2ccccn2)nnc1N1CC(C)CC(C)C1,0.7224516248028787,3.497935376774
152,CC(NC(=O)c1ccoc1)C(=O)N1CCc2c(Cl)cc(F)cc2C1,0.777912878294927,2.998784095346
153,COC(COC(=O)C1CCN(c2noc3ccc(Cl)cc23)CC1)C1CCOCC1,0.7495370728790073,3.254166344089
154,CCC(C)c1ccc(C(=O)NS(=O)(=O)C2(COC)CC2)cc1,0.7812462305725931,2.968783924847
155,CC1C(CO)CCCN1C(=S)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1,0.7587304625784455,3.171425836794
156,CCCC(C(=O)Nc1nc2c(s1)CC(NC(=O)CCc1cccnc1C)CC2)n1cccc1,0.7085331501001079,3.623201649099
157,CCCC(OC)c1noc(-c2nn(C3CCOCC3)cc2C)n1,0.7118499404221239,3.593350536201
158,O=C(COC(=O)c1ccc(OCC(F)F)nc1)Nc1ncc(C(F)(F)F)cc1Cl,0.8237593557933247,2.586165797860
159,O=C(Nc1cccc(-c2cccs2)c1)C(=O)N1CCN(c2ncccc2F)CC1,0.8535600026148578,2.317959976466
160,CNC(=O)Nc1cccc(C(=O)NCCCC2CCCC2)c1,0.8980759151355373,1.917316763780
161,COc1ccc(C(C)N(C)C(=O)NCCn2c(=O)[nH]c3ccccc32)cc1,0.8148825591133276,2.666056967980
162,CN(Cc1nccn1Cc1ccccc1)C(=O)C1C2CC2CN1C(=O)OC(C)(C)C,0.7167377950103802,3.549359844907
163,Cc1ccc(N2CC(C)N(C(=O)CCc3nc(-c4ccccc4)no3)CC2=O)cc1C,0.7947966637477768,2.846830026270
164,CCOC1(c2nnc(N3CCCC(C)(OC)CC3)n2CC(C)(O)c2ccco2)CCOC1,0.6066704229313802,4.539966193618
165,Cc1ncc(-c2ccc(NC(=O)C(=O)NCC(=O)NCCO)cc2)o1,0.8576488125859897,2.281160686726
166,CCc1nn(C)c(OC)c1Cn1c(CC(C)(C)C)nnc1N1CCN(C(=O)c2ccccn2)CC1,0.7789937453345888,2.989056291989
167,CC(C)CNc1ncccc1-c1ccccc1N,0.8764058274790282,2.112347552689
168,O=C(c1ccncc1F)N1CC2CCN(CC(F)(F)C(F)F)CC2C1,0.7145377483943677,3.569160264451
169,CC(NC(=O)CC1CCCCC1)c1nc(-c2ccc(N)cc2)no1,0.8126480020074681,2.686167981933
170,CCS(=O)(=O)CCn1cc(C)c(NC(=O)c2ccc(C)c(S(C)(=O)=O)c2)n1,0.8208810897103054,2.612070192607
171,Cc1cnc2ncc(-c3c(F)cccc3OCc3ccccc3)cc2n1,0.8555204300955805,2.300316129140
172,COC(COC(=O)Cc1csc(-c2ccccc2Cl)n1)C1CCOCC1,0.7727429462822286,3.045313483460
173,CCC(C)c1nc(C)c(CC(=O)NC2CC2C2CCOCC2)c(C)n1,0.6916116710630065,3.775494960433
174,CC1C(CO)CC[NH+]1Cc1ccc(F)c(-c2nn[n-]n2)c1,0.49552344521776476,5.540288993040
175,O=C(COC(=O)COc1cccc2ccccc12)NC(=O)NC1CCCCC1,0.8841746602796472,2.042428057483
176,CCCC(C(=O)OCCNC(=O)C1CCCC1)c1cccc(Cl)c1,0.8230133341603961,2.592879992556
177,CCCC(OC)C(=O)NC1(CNC(=O)c2ccccc2)CCOCC1,0.7781899090586722,2.996290818472
178,O=C(Nc1nccnc1-c1ccccc1)C1CCC(F)(F)C1,0.7887206288673302,2.901514340194
179,CNC(=O)Nc1cccc(NC(=O)c2csc(-c3ccc(C(C)C)cc3)n2)c1,0.8786473927979492,2.092173464818
180,COc1ccc(CNC(=O)C2(C)CC(O)CN2C(=O)OCc2ccccc2)c(OC)c1OC,0.7439652835273214,3.304312448254
181,CC(C)CNc1ncccc1OCc1ccccc1F,0.8873617627252879,2.013744135472
182,CN(Cc1nnc(-c2cccc(Br)c2)o1)C1CS(=O)(=O)c2ccc(Cl)cc21,0.7481995631619106,3.266203931543
183,CC(C)(C)OC(=O)N1CCC2C1CCN2S(=O)(=O)Cc1c(F)cccc1F,0.7347931546088375,3.386861608520
184,Cc1ccc(S(=O)(=O)Nc2cccc3occc23)c2ccccc12,0.872862204238939,2.144240161850
185,Cc1ncc(-c2ccc(NC(=O)CNC(C)C)cc2)o1.Cl.Cl,0.853135483153726,2.321780651616
186,CCc1nn(C)cc1NCc1ccoc1,0.80078493074709,2.792935623276
187,CCOC1(c2nnc(N3CCN(CC(F)F)CC3)n2CCc2sccc2C)CCOC1,0.6939536312185085,3.754417319033
188,CC(NC(=O)CC1CCCCC1)C(=O)NC1CCOC1c1ccc(=O)[nH]c1,0.7058569390853129,3.647287548232
189,Cc1cnc2ccccc2c1NC(=O)N1CC(C(N)=O)C(c2cnn(C)c2)C1,0.7337562942140089,3.396193352074
190,CCS(=O)(=O)Nc1ccc(C2CCCN2C(=O)Cc2ccc(F)cc2)cc1,0.8299023971700077,2.530878425470
191,CCCC(C(=O)OCCNC(=O)C1CC1)c1ccc(Cl)cc1,0.832911761596168,2.503794145634
192,O=C(c1cncc(C(=O)N2CCC(F)(CO)C2)c1)N1CCC(F)(CO)C1,0.6837137525813546,3.846576226768
193,O=C(COC(=O)c1csc(C2CCCO2)n1)NC1CCOc2ccccc21,0.7512150830878492,3.239064252209
194,COC(COC(=O)c1cccc(SC)n1)CC(C)C,0.7719421824845399,3.052520357639
195,CNC(=O)c1cc(OC)c(OC)cc1NC(=O)Cc1cccc(F)c1[N+](=O)[O-],0.8535926164949719,2.317666451545
196,O=C(Nc1cc(F)ccc1Cl)NC1COc2cc(F)c(Br)cc21,0.794490565422124,2.849584911201
197,CCC(C)c1ccccc1OCC(=O)Nc1cccc(NC(=O)c2ccncc2)c1,0.8402203337418863,2.438016996323
198,CC(C)CN(C(=O)C1CCCC(C)C1)c1c(O)nc(=O)n(CC(C)C)c1N,0.6999506830012974,3.700443852988
199,CCCC(OC)C(=O)NCCN(C)C(=O)c1ccc(N(C)C)nc1,0.7804210369101349,2.976210667809
200,CC1C(CO)CCN1C(=O)Nc1ccc2c(c1)CN(CC(F)(F)F)C2,0.7311156748157726,3.419958926658
201,Cc1ccc(C)c(Oc2ccc(CNC(=O)C3CCS(=O)(=O)C3)cn2)c1,0.8032987004093799,2.770311696316
202,COc1cccc(N=O)c1C#N,0.8280869904574042,2.547217085883
203,CN(Cc1nc2ccccc2n1C)c1nc(Cc2ccccc2)ns1,0.8470303450261523,2.376726894765
204,Cc1ncc(NC(=O)c2csnc2C)c(C2CC2)n1,0.7886223637980339,2.902398725818
205,CC(C)(C(=O)N1CCCC(Nc2nccc(-c3ccc4c(c3)OCO4)n2)C1)c1ccc(O)cc1.Cl,0.7628748639313581,3.134126224618
206,CCc1nn(C)c(CC)c1CC(=O)N1CCc2[nH]nc(-c3ccccc3)c2C1,0.8101271104220973,2.708856006201
207,CCC(C)c1ccc(C(=O)N(C)C2CS(=O)(=O)c3ccc(Cl)cc32)cc1,0.7443503813281946,3.300846568046
208,CCCC(C(=O)NCCCNc1ccc(C#N)nc1)C(C)C,0.7815437918609849,2.966105873251
209,CCS(=O)(=O)CCn1c(C2CCS(=O)(=O)C2)nnc1N1CCCOC(C)C1,0.6953834180440324,3.741549237604
210,CC(NC(=O)Nc1cnc(C(F)(F)F)nc1)c1nnc2n1CCCCC2,0.7637593958782947,3.126165437095
211,Cc1cnc2ncc(-c3cc4c(=O)[nH]cnc4cc3N3CCC(O)C3)cc2n1,0.7310046134633461,3.420958478830
212,CNC(=O)N(C)c1ccc(NC(=O)N2Cc3cc(F)c(F)cc3C2)cc1,0.8424321934783967,2.418110258694
213,O=C(COC(=O)CNC(=O)c1ccc2c(c1)OCO2)Nc1cc(Cl)ccc1Cl,0.8823572272672773,2.058784954595
214,CCOC1(c2nnc(N3CCC(CC)C3)n2CC2CCS(=O)(=O)C2)CCOC1,0.641300188679334,4.228298301886
215,O=C(c1ccc(N2CCC(O)CC2)cc1)N1CCC(c2nc3cc(Cl)ccc3o2)CC1,0.8494242038732378,2.355182165141
216,O=C(Nc1cccc(COc2ccccc2)c1)C1CCCN(C(=O)Cc2ccccc2)C1,0.8497187850635307,2.352530934428
217,COC(COC(=O)CCCOc1ccc(C#N)cc1)C(C)(C)C,0.7983610515332352,2.814750536201
218,CC(C)CN(C(=O)C(F)(F)c1c(F)cccc1F)C1CC1,0.8049601571703183,2.755358585467
219,CCCC(OC)C(=O)NCC1(Nc2ncccn2)CCCCCC1,0.7487891391312138,3.260897747819
220,Cc1ccc(CN=C(O)c2ccc3scnc3c2)c(OC2CCOC2)c1,0.7485623740824986,3.262938633258
221,COc1ccc(C(C)N(C)C(=O)C(=O)NCC(C)(C)c2cccnc2)cc1,0.78357949532079,2.947784542113
222,CN(Cc1nccn1C)C(=O)c1ccc2c(c1)CCOC2,0.8396754951656563,2.442920543509
